Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Mon Jul 16 09:55:06 2018,25528915,6,300,140978,140956,141006,140979,140949,141010,0,0,2342,2332,2354,141207,307 ~ 407,3.780000 ~ 4.690000,0.472500 ~ 0.586250,0,37 M 832 K 652 B,18 M 459 K 745 B
Mon Jul 16 09:55:19 2018,25528915,19,400,187937,187911,187962,187935,187894,187988,0,0,2513,2373,2578,141207,307 ~ 407,3.780000 ~ 4.690000,0.472500 ~ 0.586250,0,37 M 832 K 652 B,18 M 459 K 745 B
Mon Jul 16 09:56:19 2018,25528916,19,400,187939,187919,187968,187939,187910,187972,0,0,2521,2493,2553,171256,407,4.150000 ~ 7.360000,0.518750 ~ 0.920000,0 ~ 1,37 M 848 K 725 B,18 M 465 K 321 B
Mon Jul 16 09:57:19 2018,25528917,19,400,187936,187914,187957,187935,187905,187962,0,0,2521,2477,2584,188129,407,6.830000 ~ 9.010000,0.853750 ~ 1.126250,0 ~ 1,37 M 828 K 63 B,18 M 461 K 223 B
Mon Jul 16 09:58:19 2018,25528918,19,400,187933,187901,187946,187932,187883,187962,0,0,2515,2478,2568,188251,407,5.950000 ~ 7.190000,0.743750 ~ 0.898750,0,37 M 838 K 92 B,18 M 466 K 864 B
Mon Jul 16 09:59:19 2018,25528919,19,400,187938,187919,187958,187938,187909,187967,0,0,2509,2484,2553,187494,407,6.090000 ~ 8.630000,0.761250 ~ 1.078750,0,37 M 852 K 445 B,18 M 466 K 1004 B
Mon Jul 16 10:00:08 2018,25528920,8,400,187937,187902,187960,187913,187706,187967,0,0,2758,2473,6529,188022,407 ~ 507,7.880000 ~ 11.390000,0.985000 ~ 1.423750,0 ~ 2,45 M 118 K 272 B,20 M 918 K 178 B
Mon Jul 16 10:00:19 2018,25528920,19,500,234852,234790,234890,234843,234695,234885,0,0,6375,6207,8249,188022,407 ~ 507,7.880000 ~ 11.390000,0.985000 ~ 1.423750,0 ~ 2,45 M 118 K 272 B,20 M 918 K 178 B
Mon Jul 16 10:01:19 2018,25528921,19,500,234841,234653,234880,234840,234655,234889,0,0,6324,6209,6462,215672,507,8.170000 ~ 11.380000,1.021250 ~ 1.422500,2 ~ 3,45 M 90 K 176 B,20 M 911 K 974 B
Mon Jul 16 10:02:19 2018,25528922,19,500,234866,234845,234890,234867,234803,234911,0,0,6317,6207,6460,234469,507,8.170000 ~ 11.140000,1.021250 ~ 1.392500,2 ~ 3,45 M 103 K 43 B,20 M 914 K 343 B
Mon Jul 16 10:03:19 2018,25528923,19,500,234867,234845,234906,234866,234829,234924,0,0,6333,6251,6446,235360,507,8.650000 ~ 10.490000,1.081250 ~ 1.311250,2,45 M 106 K 566 B,20 M 915 K 127 B
Mon Jul 16 10:04:19 2018,25528924,19,500,234876,234842,234896,234876,234832,234945,0,0,6323,6246,6445,234237,507,9.400000 ~ 12.000000,1.175000 ~ 1.500000,2 ~ 3,45 M 133 K 500 B,20 M 932 K 404 B
Mon Jul 16 10:05:09 2018,25528925,9,500,234870,234845,234895,234830,234453,234911,0,0,6400,6227,8697,235346,507 ~ 607,9.680000 ~ 11.350000,1.210000 ~ 1.418750,2 ~ 3,51 M 659 K 662 B,22 M 619 K 209 B
Mon Jul 16 10:05:19 2018,25528925,19,600,281321,279105,281609,281210,278216,282121,0,0,20016,12487,21785,235346,507 ~ 607,9.680000 ~ 11.350000,1.210000 ~ 1.418750,2 ~ 3,51 M 659 K 662 B,22 M 619 K 209 B
Mon Jul 16 10:06:19 2018,25528926,19,600,281564,281542,281592,281574,281281,281899,0,0,20128,18302,22343,258448,607,10.520000 ~ 12.190000,1.315000 ~ 1.523750,1 ~ 3,51 M 635 K 351 B,22 M 627 K 511 B
Mon Jul 16 10:07:19 2018,25528927,19,600,281552,281509,281595,281549,281143,282194,0,0,20217,18596,22672,282172,607,11.630000 ~ 13.560000,1.453750 ~ 1.695000,0 ~ 3,51 M 640 K 896 B,22 M 616 K 236 B
Mon Jul 16 10:08:19 2018,25528928,19,600,281555,281519,281580,281555,281167,282027,0,0,20219,18335,21898,281018,607,10.990000 ~ 13.280000,1.373750 ~ 1.660000,0 ~ 3,51 M 695 K 246 B,22 M 608 K 403 B
Mon Jul 16 10:09:19 2018,25528929,19,600,281555,281522,281590,281547,281239,281914,0,0,20268,18647,22051,281255,607,10.640000 ~ 11.830000,1.330000 ~ 1.478750,1 ~ 2,51 M 671 K 873 B,22 M 616 K 836 B
Mon Jul 16 10:10:11 2018,25528930,11,600,281501,281142,281565,281439,280542,282216,0,0,20669,18304,28205,281724,607 ~ 707,10.650000 ~ 12.270000,1.331250 ~ 1.533750,1 ~ 3,58 M 60 K 251 B,24 M 896 K 229 B
Mon Jul 16 10:10:19 2018,25528930,19,700,326391,321835,327137,326323,321489,327441,0,0,30081,26951,33306,281724,607 ~ 707,10.650000 ~ 12.270000,1.331250 ~ 1.533750,1 ~ 3,58 M 60 K 251 B,24 M 896 K 229 B
Mon Jul 16 10:11:19 2018,25528931,19,700,326974,326889,327047,326968,326474,327594,0,0,30540,27247,35264,302037,707,11.590000 ~ 13.310000,1.448750 ~ 1.663750,0 ~ 3,58 M 147 K 82 B,24 M 273 K 331 B
Mon Jul 16 10:12:19 2018,25528932,19,700,327001,326919,327143,327011,326395,328077,0,0,30346,27147,34515,326573,707,11.420000 ~ 13.100000,1.427500 ~ 1.637500,1 ~ 2,58 M 173 K 382 B,24 M 288 K 474 B
Mon Jul 16 10:13:19 2018,25528933,19,700,326971,326697,327133,326976,326196,327865,0,0,30763,27436,34096,327626,707,12.130000 ~ 14.890000,1.516250 ~ 1.861250,0 ~ 3,58 M 201 K 284 B,24 M 311 K 718 B
Mon Jul 16 10:14:19 2018,25528934,19,700,326940,326758,327078,326937,326259,327836,0,0,30555,27512,34781,326314,707,12.630000 ~ 14.870000,1.578750 ~ 1.858750,0 ~ 3,58 M 190 K 105 B,24 M 255 K 58 B
Mon Jul 16 10:15:12 2018,25528935,12,700,326936,326816,326990,326883,326073,327787,0,0,30818,28004,34102,327266,707 ~ 807,13.370000 ~ 16.520000,1.671250 ~ 2.065000,0 ~ 2,64 M 274 K 915 B,25 M 990 K 269 B
Mon Jul 16 10:15:19 2018,25528935,19,800,371992,370142,372537,371854,369277,372784,0,0,37822,33995,41753,327266,707 ~ 807,13.370000 ~ 16.520000,1.671250 ~ 2.065000,0 ~ 2,64 M 274 K 915 B,25 M 990 K 269 B
Mon Jul 16 10:16:19 2018,25528936,19,800,372351,372143,372500,372346,371364,373151,0,0,38254,35237,41834,344317,807,12.840000 ~ 14.390000,1.605000 ~ 1.798750,0 ~ 2,64 M 878 K 836 B,25 M 962 K 877 B
Mon Jul 16 10:17:19 2018,25528937,19,800,372318,372121,372443,372294,371568,373110,0,0,38720,35472,42065,371064,807,13.160000 ~ 15.720000,1.645000 ~ 1.965000,0 ~ 104,70 M 517 K 299 B,28 M 357 K 806 B
Mon Jul 16 10:18:19 2018,25528938,19,800,372342,372191,372462,372344,371520,373086,0,0,38459,35161,43686,372240,807,12.920000 ~ 13.950000,1.615000 ~ 1.743750,0 ~ 2,64 M 550 K 402 B,25 M 993 K 539 B
Mon Jul 16 10:19:19 2018,25528939,19,800,372381,372094,372734,372457,370851,373375,0,0,38330,34654,42525,373309,807,12.750000 ~ 14.530000,1.593750 ~ 1.816250,0 ~ 1,64 M 600 K 764 B,25 M 911 K 100 B
Mon Jul 16 10:20:19 2018,25528940,19,800,366491,360564,373129,302312,161557,372772,0,0,3199447,35080,9792345,371577,807,8.980000 ~ 12.910000,1.122500 ~ 1.613750,0,64 M 350 K 777 B,25 M 902 K 531 B
