Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Jul 26 21:51:05 2018,25543551,5,660000,24812,24798,24826,24812,24798,24826,0,0,15881,12632,19950,25036,664405 ~ 665084,2.140000 ~ 2.470000,0.535000 ~ 0.617500,5 ~ 113,5 M 998 K 463 B,2 M 621 K 839 B
Thu Jul 26 21:52:05 2018,25543552,5,660000,24792,24769,24809,24792,24769,24809,0,0,16104,11801,19675,24948,665104 ~ 665732,2.330000 ~ 2.840000,0.582500 ~ 0.710000,3 ~ 10,6 M 574 K 438 B,2 M 886 K 396 B
Thu Jul 26 21:53:05 2018,25543553,5,660000,24766,24749,24777,24766,24749,24777,0,0,16376,13758,20134,25035,665758 ~ 666297,2.370000 ~ 2.580000,0.592500 ~ 0.645000,7 ~ 9,6 M 599 K 855 B,2 M 900 K 802 B
Thu Jul 26 21:54:05 2018,25543554,5,660000,24747,24729,24770,24747,24729,24770,0,0,16583,13162,20250,24955,666313 ~ 666830,2.070000 ~ 2.510000,0.517500 ~ 0.627500,3 ~ 10,6 M 600 K 118 B,2 M 903 K 951 B
Thu Jul 26 21:55:05 2018,25543555,5,660000,24727,24715,24737,24727,24715,24737,0,0,16797,14124,20589,24953,666844 ~ 667406,2.070000 ~ 2.620000,0.517500 ~ 0.655000,2 ~ 6,6 M 569 K 622 B,2 M 886 K 659 B
Thu Jul 26 21:56:05 2018,25543556,5,660000,24701,24693,24706,24701,24693,24706,0,0,17079,13698,20679,25045,667420 ~ 668055,2.050000 ~ 2.330000,0.512500 ~ 0.582500,2 ~ 9,5 M 995 K 858 B,2 M 639 K 7 B
Thu Jul 26 21:57:05 2018,25543557,5,660000,24682,24670,24689,24682,24670,24689,0,0,17273,14190,20847,24952,668056 ~ 668553,2.190000 ~ 2.620000,0.547500 ~ 0.655000,7 ~ 112,6 M 609 K 144 B,2 M 905 K 626 B
Thu Jul 26 21:58:05 2018,25543558,5,660000,24668,24656,24680,24668,24656,24680,0,0,17441,13986,22554,25047,668553 ~ 668996,2.420000 ~ 3.200000,0.605000 ~ 0.800000,0 ~ 112,6 M 600 K 93 B,2 M 915 K 854 B
Thu Jul 26 21:59:05 2018,25543559,5,660000,24643,24633,24656,24643,24633,24656,0,0,17708,14376,21907,24964,669027 ~ 669607,1.960000 ~ 2.710000,0.490000 ~ 0.677500,0 ~ 7,6 M 563 K 522 B,2 M 900 K 395 B
Thu Jul 26 22:00:04 2018,25543560,4,660000,24632,24617,24646,24632,24617,24646,0,0,17835,14079,21685,24939,669622 ~ 670040,2.040000 ~ 2.280000,0.510000 ~ 0.570000,6 ~ 112,5 M 1005 K 417 B,2 M 647 K 138 B
Thu Jul 26 22:00:05 2018,25543560,5,670000,25002,25002,25002,25002,25002,25002,0,0,17877,15513,20813,24939,669622 ~ 670040,2.040000 ~ 2.280000,0.510000 ~ 0.570000,6 ~ 112,5 M 1005 K 417 B,2 M 647 K 138 B
Thu Jul 26 22:01:05 2018,25543561,5,670000,24985,24969,24998,24985,24969,24998,0,0,18043,14912,22347,24988,670040 ~ 670467,2.010000 ~ 2.400000,0.502500 ~ 0.600000,4 ~ 111,5 M 991 K 297 B,2 M 645 K 45 B
Thu Jul 26 22:02:05 2018,25543562,5,670000,24966,24956,24978,24966,24956,24978,0,0,18243,14110,22702,25038,670473 ~ 671067,2.080000 ~ 2.530000,0.520000 ~ 0.632500,4 ~ 9,5 M 997 K 1010 B,2 M 649 K 1010 B
Thu Jul 26 22:03:05 2018,25543563,5,670000,24945,24938,24953,24945,24938,24953,0,0,18476,15428,23713,24947,671077 ~ 671507,2.190000 ~ 2.850000,0.547500 ~ 0.712500,9 ~ 114,6 M 583 K 795 B,2 M 931 K 262 B
Thu Jul 26 22:04:05 2018,25543564,5,670000,24924,24910,24933,24924,24910,24933,0,0,18690,15460,24487,25050,671527 ~ 672076,2.240000 ~ 2.850000,0.560000 ~ 0.712500,6 ~ 9,5 M 1005 K 991 B,2 M 660 K 549 B
Thu Jul 26 22:05:05 2018,25543565,5,670000,24904,24891,24917,24904,24891,24917,0,0,18917,15307,22963,24956,672089 ~ 672617,2.240000 ~ 2.700000,0.560000 ~ 0.675000,6 ~ 9,6 M 580 K 386 B,2 M 917 K 22 B
Thu Jul 26 22:06:05 2018,25543566,5,670000,24890,24873,24901,24890,24873,24901,0,0,19075,15595,23841,25037,672621 ~ 673106,2.140000 ~ 2.600000,0.535000 ~ 0.650000,6 ~ 9,7 M 178 K 915 B,3 M 176 K 150 B
Thu Jul 26 22:07:05 2018,25543567,5,670000,24864,24846,24872,24864,24846,24872,0,0,19344,15143,24312,24968,673157 ~ 673674,2.190000 ~ 2.400000,0.547500 ~ 0.600000,7 ~ 9,6 M 589 K 426 B,2 M 926 K 77 B
Thu Jul 26 22:08:05 2018,25543568,5,670000,24846,24837,24869,24846,24837,24869,0,0,19555,15866,24379,24963,673697 ~ 674206,2.100000 ~ 2.530000,0.525000 ~ 0.632500,1 ~ 10,6 M 575 K 691 B,2 M 934 K 752 B
Thu Jul 26 22:09:05 2018,25543569,5,670000,24831,24819,24844,24831,24819,24844,0,0,19701,16205,24558,24966,674222 ~ 674639,2.240000 ~ 2.580000,0.560000 ~ 0.645000,1 ~ 106,7 M 205 K 994 B,3 M 206 K 275 B
Thu Jul 26 22:10:05 2018,25543570,5,670000,24815,24807,24823,24815,24807,24823,0,0,19873,15518,24097,25039,674643 ~ 675037,2.330000 ~ 2.540000,0.582500 ~ 0.635000,6 ~ 106,5 M 997 K 1 B,2 M 674 K 392 B
Thu Jul 26 22:11:05 2018,25543571,5,670000,24797,24784,24814,24797,24784,24814,0,0,20077,16230,25070,24975,675041 ~ 675549,1.910000 ~ 2.710000,0.477500 ~ 0.677500,8 ~ 219,7 M 246 K 37 B,3 M 198 K 238 B
Thu Jul 26 22:12:05 2018,25543572,5,670000,24781,24769,24794,24781,24769,24794,0,0,20267,16378,25601,24961,675581 ~ 676051,1.760000 ~ 2.430000,0.440000 ~ 0.607500,7 ~ 8,6 M 584 K 6 B,2 M 938 K 115 B
Thu Jul 26 22:13:05 2018,25543573,5,670000,24765,24750,24772,24765,24750,24772,0,0,20413,16366,25053,25060,676080 ~ 676383,2.310000 ~ 2.520000,0.577500 ~ 0.630000,4 ~ 8,6 M 588 K 901 B,2 M 950 K 327 B
Thu Jul 26 22:14:05 2018,25543574,5,670000,24757,24750,24768,24757,24750,24768,0,0,20514,17225,25547,24972,676390 ~ 676685,2.300000 ~ 2.590000,0.575000 ~ 0.647500,4 ~ 9,7 M 201 K 525 B,3 M 204 K 785 B
Thu Jul 26 22:15:05 2018,25543575,5,670000,24742,24734,24752,24742,24734,24752,0,0,20677,16588,26817,24971,676696 ~ 677051,2.330000 ~ 2.780000,0.582500 ~ 0.695000,2 ~ 7,6 M 601 K 946 B,2 M 952 K 765 B
