Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Mon Jul 30 13:09:04 2018,25548789,4,810000,16170,16170,16170,16170,16170,16170,0,0,785,536,1226,14010,750006 ~ 839967,1.000000 ~ 1.590000,0.250000 ~ 0.397500,0 ~ 1,4 M 419 K 87 B,2 M 60 K 848 B
Mon Jul 30 13:09:05 2018,25548789,5,830000,16566,16566,16566,16566,16566,16566,0,0,966,385,2552,14010,750006 ~ 839967,1.000000 ~ 1.590000,0.250000 ~ 0.397500,0 ~ 1,4 M 419 K 87 B,2 M 60 K 848 B
Mon Jul 30 13:10:00 2018,25548790,0,840000,16752,16752,16752,16752,16752,16752,0,0,1556,623,3568,15844,840006 ~ 880140,1.400000 ~ 2.300000,0.350000 ~ 0.575000,0 ~ 8,5 M 1001 K 978 B,2 M 902 K 556 B
Mon Jul 30 13:10:01 2018,25548790,1,850000,16975,16975,16975,16975,16975,16975,0,0,602,457,799,15844,840006 ~ 880140,1.400000 ~ 2.300000,0.350000 ~ 0.575000,0 ~ 8,5 M 1001 K 978 B,2 M 902 K 556 B
Mon Jul 30 13:10:02 2018,25548790,2,860000,17171,17171,17171,17171,17171,17171,0,0,595,479,803,15844,840006 ~ 880140,1.400000 ~ 2.300000,0.350000 ~ 0.575000,0 ~ 8,5 M 1001 K 978 B,2 M 902 K 556 B
Mon Jul 30 13:10:03 2018,25548790,3,870000,17234,17234,17234,17234,17234,17234,0,0,4020,606,11233,15844,840006 ~ 880140,1.400000 ~ 2.300000,0.350000 ~ 0.575000,0 ~ 8,5 M 1001 K 978 B,2 M 902 K 556 B
Mon Jul 30 13:10:05 2018,25548790,5,880000,25067,23885,26249,25067,23885,26249,0,0,19905,8082,41315,15844,840006 ~ 880140,1.400000 ~ 2.300000,0.350000 ~ 0.575000,0 ~ 8,5 M 1001 K 978 B,2 M 902 K 556 B
Mon Jul 30 13:11:05 2018,25548791,5,880000,25143,24665,25586,25143,24665,25586,0,0,57098,24311,148012,20228,880163 ~ 880421,2.160000 ~ 2.450000,0.540000 ~ 0.612500,7 ~ 107,6 M 26 K 800 B,3 M 473 K 339 B
Mon Jul 30 13:12:00 2018,25548792,0,880000,24576,24576,24576,24576,24576,24576,0,0,83307,55425,176975,25101,880425 ~ 880535,2.240000 ~ 2.580000,0.560000 ~ 0.645000,3 ~ 107,6 M 658 K 229 B,4 M 231 K 738 B
Mon Jul 30 13:12:01 2018,25548792,1,860000,24813,24813,24813,24813,24813,24813,0,0,85856,62721,201494,25101,880425 ~ 880535,2.240000 ~ 2.580000,0.560000 ~ 0.645000,3 ~ 107,6 M 658 K 229 B,4 M 231 K 738 B
Mon Jul 30 13:12:05 2018,25548792,5,880000,25091,24987,25361,25091,24986,25361,0,3,99777,61756,260500,25101,880425 ~ 880535,2.240000 ~ 2.580000,0.560000 ~ 0.645000,3 ~ 107,6 M 658 K 229 B,4 M 231 K 738 B
Mon Jul 30 13:13:05 2018,25548793,5,880000,25244,24944,25565,25244,24944,25565,0,17,124137,82190,401118,25012,880377 ~ 880514,2.060000 ~ 2.580000,0.515000 ~ 0.645000,3 ~ 9,6 M 698 K 345 B,4 M 625 K 491 B
Mon Jul 30 13:14:05 2018,25548794,5,880000,25147,24727,25542,25147,24726,25541,0,20,155252,92798,484252,25235,880044 ~ 880353,1.980000 ~ 2.440000,0.495000 ~ 0.610000,3 ~ 217,7 M 359 K 328 B,5 M 268 K 620 B
Mon Jul 30 13:15:05 2018,25548795,5,880000,25285,25019,25499,25284,25018,25497,0,87,178317,105422,988719,25146,879198 ~ 880116,2.160000 ~ 2.840000,0.540000 ~ 0.710000,10 ~ 217,8 M 629 K 334 B,6 M 340 K 315 B
Mon Jul 30 13:16:05 2018,25548796,5,880000,25280,25056,25614,25278,25055,25612,0,104,193415,116691,955045,25371,877559 ~ 879139,2.310000 ~ 2.620000,0.577500 ~ 0.655000,10 ~ 111,7 M 330 K 218 B,5 M 508 K 594 B
Mon Jul 30 13:17:05 2018,25548797,5,880000,25284,25053,25579,25279,25048,25572,0,321,209574,109654,931071,25315,873060 ~ 877555,2.260000 ~ 2.590000,0.565000 ~ 0.647500,9 ~ 630,6 M 699 K 173 B,4 M 911 K 824 B
Mon Jul 30 13:18:05 2018,25548798,5,880000,25311,24963,25870,25305,24956,25863,0,412,223008,136776,779792,25196,867978 ~ 872898,2.210000 ~ 2.760000,0.552500 ~ 0.690000,9 ~ 421,7 M 986 K 766 B,6 M 14 K 818 B
Mon Jul 30 13:19:05 2018,25548799,5,880000,25172,24915,25407,25166,24907,25402,0,347,238780,139952,823807,25306,860975 ~ 867776,2.410000 ~ 2.810000,0.602500 ~ 0.702500,4 ~ 838,7 M 352 K 388 B,5 M 793 K 391 B
Mon Jul 30 13:20:05 2018,25548800,5,880000,25407,25102,25746,25402,25097,25742,0,262,253148,134954,1074612,25207,861174 ~ 862203,2.150000 ~ 2.830000,0.537500 ~ 0.707500,4 ~ 213,10 M 541 K 805 B,8 M 225 K 867 B
Mon Jul 30 13:21:05 2018,25548801,5,880000,25398,25233,25650,25392,25225,25646,0,362,263778,151214,1105942,25469,857141 ~ 861491,2.150000 ~ 2.530000,0.537500 ~ 0.632500,8 ~ 843,25 M 906 K 299 B,20 M 395 K 41 B
