Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Mon Jul 16 06:40:19 2018,25528720,19,700,326903,325397,327082,326870,324627,327688,0,0,30897,26684,34645,282696,707,8.080000 ~ 9.110000,1.010000 ~ 1.138750,0 ~ 4,58 M 67 K 380 B,24 M 283 K 752 B
Mon Jul 16 06:41:19 2018,25528721,19,700,326949,326646,327080,326947,326079,327716,0,0,31324,28478,34811,326202,707,8.480000 ~ 9.660000,1.060000 ~ 1.207500,0 ~ 4,63 M 603 K 707 B,26 M 686 K 867 B
Mon Jul 16 06:42:19 2018,25528722,19,700,327016,326868,327125,327012,326380,327657,0,0,31047,27627,34654,327368,707,8.540000 ~ 9.740000,1.067500 ~ 1.217500,2 ~ 4,58 M 35 K 939 B,24 M 273 K 638 B
Mon Jul 16 06:43:19 2018,25528723,19,700,327049,326933,327142,327028,326450,327529,0,0,31305,28993,34697,326869,707,8.040000 ~ 9.710000,1.005000 ~ 1.213750,2 ~ 3,58 M 181 K 237 B,24 M 248 K 135 B
Mon Jul 16 06:44:19 2018,25528724,19,700,327061,326852,327191,327079,326133,327586,0,0,31240,28282,35754,327741,707,8.910000 ~ 9.950000,1.113750 ~ 1.243750,2 ~ 3,58 M 97 K 388 B,24 M 293 K 885 B
Mon Jul 16 06:45:00 2018,25528725,0,700,326998,326998,326998,326817,326817,326817,0,0,31590,30114,33488,326716,707 ~ 807,8.900000 ~ 10.010000,1.112500 ~ 1.251250,1 ~ 3,64 M 478 K 186 B,25 M 924 K 665 B
Mon Jul 16 06:45:08 2018,25528725,8,800,371904,367357,372743,371618,366218,372774,0,0,39855,32186,43522,326716,707 ~ 807,8.900000 ~ 10.010000,1.112500 ~ 1.251250,1 ~ 3,64 M 478 K 186 B,25 M 924 K 665 B
Mon Jul 16 06:45:09 2018,25528725,9,700,325620,325620,325620,326260,326260,326260,0,0,40010,37904,42600,326716,707 ~ 807,8.900000 ~ 10.010000,1.112500 ~ 1.251250,1 ~ 3,64 M 478 K 186 B,25 M 924 K 665 B
Mon Jul 16 06:45:19 2018,25528725,19,800,372621,372446,372762,372631,372028,373375,0,0,40006,37477,42591,326716,707 ~ 807,8.900000 ~ 10.010000,1.112500 ~ 1.251250,1 ~ 3,64 M 478 K 186 B,25 M 924 K 665 B
Mon Jul 16 06:46:19 2018,25528726,19,800,372557,372372,372732,372563,371770,373891,0,0,40375,37672,44522,369657,807,8.630000 ~ 10.190000,1.078750 ~ 1.273750,0 ~ 3,64 M 369 K 417 B,25 M 946 K 77 B
Mon Jul 16 06:47:19 2018,25528727,19,800,372619,372401,372743,372604,372040,373227,0,0,40049,36913,44019,372661,807,8.400000 ~ 9.440000,1.050000 ~ 1.180000,0 ~ 3,64 M 617 K 358 B,25 M 927 K 587 B
Mon Jul 16 06:48:19 2018,25528728,19,800,372559,372382,372683,372556,371434,373187,0,0,40251,36851,43119,372707,807,7.760000 ~ 9.330000,0.970000 ~ 1.166250,0 ~ 2,64 M 610 K 575 B,25 M 989 K 421 B
Mon Jul 16 06:49:19 2018,25528729,19,800,372618,372450,372748,372618,372163,373085,0,0,40056,36129,43689,372564,807,7.760000 ~ 10.800000,0.970000 ~ 1.350000,2 ~ 3,64 M 514 K 477 B,26 M 8 K 589 B
Mon Jul 16 06:50:02 2018,25528730,2,800,372331,372133,372493,372059,371000,372709,0,0,41285,37225,45648,373165,807 ~ 907,8.800000 ~ 10.820000,1.100000 ~ 1.352500,1 ~ 3,71 M 64 K 413 B,27 M 681 K 181 B
Mon Jul 16 06:50:19 2018,25528730,19,900,417890,413841,418277,417801,413045,418671,0,0,47969,44709,52814,373165,807 ~ 907,8.800000 ~ 10.820000,1.100000 ~ 1.352500,1 ~ 3,71 M 64 K 413 B,27 M 681 K 181 B
Mon Jul 16 06:51:19 2018,25528731,19,900,418162,417987,418320,418223,417269,419278,0,0,48132,43650,52354,411824,907,7.970000 ~ 10.060000,0.996250 ~ 1.257500,0 ~ 3,71 M 72 K 1001 B,27 M 630 K 795 B
Mon Jul 16 06:52:19 2018,25528732,19,900,418230,418034,418458,418220,417156,419046,0,0,48010,44969,52547,419514,907,9.070000 ~ 10.370000,1.133750 ~ 1.296250,0 ~ 2,71 M 494 K 274 B,27 M 600 K 469 B
Mon Jul 16 06:53:07 2018,25528733,7,900,418160,418036,418289,418081,416865,419607,0,0,48495,44942,51608,417540,907,9.540000 ~ 10.810000,1.192500 ~ 1.351250,0 ~ 3,77 M 730 K 641 B,30 M 322 K 304 B
Mon Jul 16 06:53:08 2018,25528733,8,800,372105,372105,372105,372586,372586,372586,0,0,48229,47112,49326,417540,907,9.540000 ~ 10.810000,1.192500 ~ 1.351250,0 ~ 3,77 M 730 K 641 B,30 M 322 K 304 B
Mon Jul 16 06:53:19 2018,25528733,19,900,418311,418163,418471,418300,417473,418728,0,0,47498,44240,51066,417540,907,9.540000 ~ 10.810000,1.192500 ~ 1.351250,0 ~ 3,77 M 730 K 641 B,30 M 322 K 304 B
Mon Jul 16 06:54:19 2018,25528734,19,900,418291,418072,418437,418293,417490,419447,0,0,47861,44585,52327,417895,907,9.120000 ~ 10.410000,1.140000 ~ 1.301250,0 ~ 2,71 M 220 K 780 B,27 M 591 K 65 B
Mon Jul 16 06:55:03 2018,25528735,3,900,418265,418222,418303,418115,417832,418408,0,0,47920,45651,50278,419363,907 ~ 1007,6.330000 ~ 10.380000,0.791250 ~ 1.297500,0 ~ 2,75 M 263 K 395 B,27 M 537 K 438 B
Mon Jul 16 06:55:19 2018,25528735,19,1000,455615,449340,464326,223308,167349,368218,0,0,9614003,49054,21224529,419363,907 ~ 1007,6.330000 ~ 10.380000,0.791250 ~ 1.297500,0 ~ 2,75 M 263 K 395 B,27 M 537 K 438 B
