Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Nov 22 14:07:19 2018,25714447,19,400,187816,186640,187923,187801,186463,187922,0,0,10178,10035,11076,141101,306 ~ 406,4.230000 ~ 5.720000,0.528750 ~ 0.715000,3 ~ 5,36 M 184 K 766 B,18 M 145 K 281 B
Thu Nov 22 14:08:19 2018,25714448,19,400,187899,187871,187925,187901,187790,188040,0,0,10158,10054,10552,175047,406,5.580000 ~ 6.580000,0.697500 ~ 0.822500,4,36 M 207 K 321 B,18 M 155 K 700 B
Thu Nov 22 14:09:19 2018,25714449,19,400,187905,187831,187934,187904,187821,187963,0,0,10155,10043,10329,187965,406,5.470000 ~ 6.770000,0.683750 ~ 0.846250,4,36 M 189 K 752 B,18 M 147 K 213 B
Thu Nov 22 14:10:19 2018,25714450,19,400,187910,187890,187933,187911,187887,187935,0,0,10151,10044,10482,187860,406,5.440000 ~ 6.650000,0.680000 ~ 0.831250,4,36 M 185 K 527 B,18 M 145 K 413 B
Thu Nov 22 14:11:19 2018,25714451,19,400,187908,187890,187924,187908,187858,187942,0,0,10151,10037,10465,187935,406,5.100000 ~ 6.470000,0.637500 ~ 0.808750,4,36 M 187 K 888 B,18 M 146 K 313 B
Thu Nov 22 14:12:06 2018,25714452,6,400,187911,187874,187926,187908,187870,187966,0,0,10193,10074,11112,188115,406 ~ 506,5.420000 ~ 7.830000,0.677500 ~ 0.978750,4 ~ 5,43 M 989 K 116 B,21 M 94 K 995 B
Thu Nov 22 14:12:19 2018,25714452,19,500,234158,226612,234938,234133,226290,234952,0,0,12702,12430,14457,188115,406 ~ 506,5.420000 ~ 7.830000,0.677500 ~ 0.978750,4 ~ 5,43 M 989 K 116 B,21 M 94 K 995 B
Thu Nov 22 14:13:19 2018,25714453,19,500,234875,234668,234957,234875,234627,234975,0,0,12662,12515,13132,219266,506,7.150000 ~ 8.320000,0.893750 ~ 1.040000,5,44 M 52 K 202 B,21 M 134 K 256 B
Thu Nov 22 14:14:19 2018,25714454,19,500,234894,234719,234980,234894,234722,234993,0,0,12670,12516,13022,234597,506 ~ 507,7.100000 ~ 8.050000,0.887500 ~ 1.006250,5,44 M 13 K 648 B,21 M 118 K 978 B
Thu Nov 22 14:15:19 2018,25714455,19,500,234876,234633,234963,234877,234662,234986,0,0,12667,12558,13174,234579,507,7.270000 ~ 8.170000,0.908750 ~ 1.021250,5,44 M 47 K 989 B,21 M 134 K 989 B
Thu Nov 22 14:16:19 2018,25714456,19,500,234832,234545,234983,234832,234572,234992,0,0,12667,12503,13633,234659,507,6.930000 ~ 9.120000,0.866250 ~ 1.140000,5,44 M 48 K 539 B,21 M 134 K 341 B
Thu Nov 22 14:17:08 2018,25714457,8,500,234851,234709,234978,234785,234305,235002,0,0,13162,12556,20601,235564,507 ~ 607,7.520000 ~ 8.420000,0.940000 ~ 1.052500,5,51 M 828 K 1014 B,24 M 148 K 714 B
Thu Nov 22 14:17:19 2018,25714457,19,600,280221,268360,281713,280153,267571,281966,0,0,24995,22337,27531,235564,507 ~ 607,7.520000 ~ 8.420000,0.940000 ~ 1.052500,5,51 M 828 K 1014 B,24 M 148 K 714 B
Thu Nov 22 14:18:19 2018,25714458,19,600,281566,281449,281629,281569,281281,282049,0,0,25088,22897,27509,262015,607,8.130000 ~ 10.240000,1.016250 ~ 1.280000,5 ~ 6,51 M 927 K 971 B,24 M 161 K 599 B
Thu Nov 22 14:19:19 2018,25714459,19,600,281579,281500,281659,281575,281252,281931,0,0,24944,21671,28951,281694,607,9.390000 ~ 10.730000,1.173750 ~ 1.341250,5,51 M 943 K 308 B,24 M 155 K 932 B
Thu Nov 22 14:20:19 2018,25714460,19,600,281638,281601,281676,281625,281394,281969,0,0,24887,22825,27844,280765,607,7.390000 ~ 9.360000,0.923750 ~ 1.170000,5,51 M 832 K 942 B,24 M 158 K 1023 B
Thu Nov 22 14:21:19 2018,25714461,19,600,281640,281522,281703,281668,281390,281928,0,0,24914,22915,28190,281791,607,7.200000 ~ 9.120000,0.900000 ~ 1.140000,5 ~ 110,51 M 888 K 338 B,24 M 153 K 332 B
Thu Nov 22 14:22:09 2018,25714462,9,600,281630,281563,281688,281577,281017,282006,0,0,24827,22832,27524,282338,607 ~ 707,7.730000 ~ 9.300000,0.966250 ~ 1.162500,5,59 M 622 K 968 B,27 M 173 K 84 B
Thu Nov 22 14:22:19 2018,25714462,19,700,327150,315983,328434,327059,314695,328973,0,0,35107,29375,39195,282338,607 ~ 707,7.730000 ~ 9.300000,0.966250 ~ 1.162500,5,59 M 622 K 968 B,27 M 173 K 84 B
Thu Nov 22 14:23:19 2018,25714463,19,700,328380,328332,328424,328352,327979,328667,0,0,35610,31433,40481,305622,707,8.690000 ~ 9.960000,1.086250 ~ 1.245000,5,65 M 422 K 649 B,29 M 863 K 397 B
Thu Nov 22 14:24:19 2018,25714464,19,700,328366,328303,328429,328368,327982,328947,0,0,35893,33174,40598,328025,707,9.830000 ~ 10.520000,1.228750 ~ 1.315000,5 ~ 109,65 M 911 K 1011 B,30 M 50 K 494 B
Thu Nov 22 14:25:19 2018,25714465,19,700,328369,328333,328407,328360,328074,328748,0,0,35755,32645,40486,328602,707,10.070000 ~ 11.160000,1.258750 ~ 1.395000,4 ~ 109,59 M 713 K 926 B,27 M 210 K 901 B
Thu Nov 22 14:26:19 2018,25714466,19,700,328360,328290,328417,328386,327674,328845,0,0,35918,33095,40440,328812,707,9.150000 ~ 10.770000,1.143750 ~ 1.346250,4 ~ 6,59 M 697 K 570 B,27 M 216 K 169 B
Thu Nov 22 14:27:10 2018,25714467,10,700,328366,328288,328414,328336,328099,328595,0,0,35790,32740,40090,327886,707 ~ 807,8.370000 ~ 9.500000,1.046250 ~ 1.187500,3 ~ 6,73 M 845 K 267 B,33 M 246 K 446 B
Thu Nov 22 14:27:19 2018,25714467,19,800,373688,364181,375142,373478,362766,375456,0,0,45132,36074,50310,327886,707 ~ 807,8.370000 ~ 9.500000,1.046250 ~ 1.187500,3 ~ 6,73 M 845 K 267 B,33 M 246 K 446 B
Thu Nov 22 14:28:19 2018,25714468,19,800,375110,375053,375184,375102,374528,375911,0,0,45846,41617,51362,349373,807,9.170000 ~ 11.510000,1.146250 ~ 1.438750,4 ~ 7,73 M 919 K 575 B,33 M 190 K 673 B
Thu Nov 22 14:29:19 2018,25714469,19,800,375129,375072,375174,375151,374479,375865,0,0,45455,42559,52202,374686,807,11.100000 ~ 12.400000,1.387500 ~ 1.550000,5 ~ 6,74 M 278 K 617 B,33 M 318 K 537 B
Thu Nov 22 14:30:19 2018,25714470,19,800,375110,375052,375155,375103,374639,375870,0,0,45732,42309,50896,376207,807,11.050000 ~ 12.150000,1.381250 ~ 1.518750,5,67 M 648 K 877 B,30 M 252 K 130 B
Thu Nov 22 14:31:19 2018,25714471,19,800,375108,375062,375160,375108,374733,375633,0,0,45735,42606,51567,374960,807,10.720000 ~ 12.150000,1.340000 ~ 1.518750,5 ~ 108,74 M 745 K 231 B,33 M 607 K 819 B
Thu Nov 22 14:32:12 2018,25714472,12,800,375128,375097,375175,375077,374185,375595,0,0,45093,41734,50166,374597,807 ~ 907,10.440000 ~ 12.020000,1.305000 ~ 1.502500,5,75 M 178 K 631 B,33 M 367 K 290 B
Thu Nov 22 14:32:19 2018,25714472,19,900,419131,413207,420747,418932,411976,420987,0,0,54925,50061,59787,374597,807 ~ 907,10.440000 ~ 12.020000,1.305000 ~ 1.502500,5,75 M 178 K 631 B,33 M 367 K 290 B
Thu Nov 22 14:33:19 2018,25714473,19,900,420715,420591,420824,420736,419849,421685,0,0,55097,51647,61928,393275,907,12.020000 ~ 13.090000,1.502500 ~ 1.636250,4 ~ 108,82 M 466 K 31 B,36 M 522 K 150 B
Thu Nov 22 14:34:19 2018,25714474,19,900,420729,420644,420795,420709,420287,421111,0,0,55252,50770,73849,0,907,12.290000 ~ 13.290000,1.536250 ~ 1.661250,4 ~ 6,82 M 235 K 107 B,36 M 506 K 238 B
Thu Nov 22 14:35:19 2018,25714475,19,900,420732,420648,420822,420734,420030,421493,0,0,54926,49946,61373,421077,907,12.370000 ~ 13.370000,1.546250 ~ 1.671250,5 ~ 7,75 M 230 K 235 B,33 M 222 K 788 B
Thu Nov 22 14:36:19 2018,25714476,19,900,420729,420648,420835,420727,419836,421747,0,0,55121,51159,60681,421072,907,11.720000 ~ 13.370000,1.465000 ~ 1.671250,5 ~ 6,75 M 161 K 311 B,33 M 222 K 233 B
Thu Nov 22 14:37:13 2018,25714477,13,900,420732,420626,420795,420712,420298,421204,0,0,55657,51969,60312,419928,907 ~ 1007,11.230000 ~ 12.430000,1.403750 ~ 1.553750,5 ~ 6,99 M 176 K 866 B,43 M 620 K 622 B
Thu Nov 22 14:37:19 2018,25714477,19,1000,465284,462523,465899,464913,460150,466157,0,0,66532,57987,72719,419928,907 ~ 1007,11.230000 ~ 12.430000,1.403750 ~ 1.553750,5 ~ 6,99 M 176 K 866 B,43 M 620 K 622 B
Thu Nov 22 14:38:19 2018,25714478,19,1000,463751,458795,466022,312305,155380,466402,0,0,2132846,62910,14280537,435484,1007,8.780000 ~ 13.100000,1.097500 ~ 1.637500,0 ~ 8,90 M 670 K 596 B,39 M 847 K 289 B
