Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server UDP Session Count, Server UDP ARQ Session Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Wed Apr  7 10:26:19 2021,26963186,19,1000,49556,49529,49600,49565,49361,49748,0,31,4269,4009,4545,93848,1010,1010,0.000000 ~ 3.720000,0.000000 ~ 0.930000,0,13 M 379 K 539 B,5 M 29 K 228 B
Wed Apr  7 10:27:19 2021,26963187,19,1000,49559,49487,49608,49559,49358,49800,0,0,4018,3706,4359,41272,1001,1001,3.540000 ~ 5.640000,0.885000 ~ 1.410000,0 ~ 3,13 M 388 K 797 B,5 M 42 K 944 B
Wed Apr  7 10:28:19 2021,26963188,19,1000,49561,49503,49602,49561,49374,49746,0,0,4023,3710,4367,49574,1001,1001,5.200000 ~ 5.980000,1.300000 ~ 1.495000,0 ~ 3,13 M 397 K 307 B,5 M 39 K 346 B
Wed Apr  7 10:29:19 2021,26963189,19,1000,49591,49546,49640,49582,49400,49759,0,0,3864,3648,4128,49688,1001,1001,5.240000 ~ 6.250000,1.310000 ~ 1.562500,0 ~ 1,13 M 403 K 283 B,5 M 51 K 590 B
Wed Apr  7 10:30:19 2021,26963190,19,1000,49605,49566,49681,49606,49335,49876,0,0,3832,3556,4005,49590,1001,1001,5.400000 ~ 6.120000,1.350000 ~ 1.530000,0 ~ 1,13 M 442 K 941 B,5 M 46 K 364 B
Wed Apr  7 10:31:04 2021,26963191,4,1000,49592,49563,49618,49621,49466,49732,0,9,3920,3787,4113,49545,1958,1933,5.380000 ~ 5.730000,1.345000 ~ 1.432500,0,15 M 70 K 675 B,6 M 547 K 417 B
Wed Apr  7 10:31:19 2021,26963191,19,2000,27866,10187,98154,4144,945,36051,384,8644,7506727,176848,41855053,49545,1958,1933,5.380000 ~ 5.730000,1.345000 ~ 1.432500,0,15 M 70 K 675 B,6 M 547 K 417 B
