Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Fri Apr  9 02:34:12 2021,26965594,12,50,89738,89721,89751,89736,89705,89790,0,0,148453,147963,149058,89584,55 ~ 65,1.720000 ~ 2.380000,0.430000 ~ 0.595000,138,15 M 602 K 849 B,4 M 421 K 1016 B
Fri Apr  9 02:34:19 2021,26965594,19,60,107586,106872,107711,107464,106009,107745,0,0,148825,148013,154644,89584,55 ~ 65,1.720000 ~ 2.380000,0.430000 ~ 0.595000,138,15 M 602 K 849 B,4 M 421 K 1016 B
Fri Apr  9 02:35:19 2021,26965595,19,60,107704,107686,107713,107703,107665,107756,0,0,148695,148154,149237,96398,65,1.930000 ~ 2.870000,0.482500 ~ 0.717500,138,15 M 607 K 559 B,4 M 420 K 1010 B
Fri Apr  9 02:36:19 2021,26965596,19,60,107699,107668,107713,107700,107648,107762,0,0,148694,148118,149268,107740,65,2.030000 ~ 3.130000,0.507500 ~ 0.782500,138,15 M 603 K 505 B,4 M 422 K 20 B
Fri Apr  9 02:37:19 2021,26965597,19,60,107706,107685,107719,107704,107650,107789,0,0,148692,148110,149235,107707,65,2.420000 ~ 2.900000,0.605000 ~ 0.725000,138,15 M 604 K 1000 B,4 M 422 K 975 B
Fri Apr  9 02:38:19 2021,26965598,19,60,107702,107690,107717,107701,107644,107758,0,0,148745,148464,149167,107711,65,2.320000 ~ 2.930000,0.580000 ~ 0.732500,138,15 M 603 K 893 B,4 M 422 K 873 B
Fri Apr  9 02:39:14 2021,26965599,14,60,107702,107670,107713,107702,107671,107759,0,0,148755,148431,149254,107684,65 ~ 75,2.360000 ~ 3.240000,0.590000 ~ 0.810000,138,18 M 191 K 944 B,5 M 141 K 688 B
Fri Apr  9 02:39:19 2021,26965599,19,70,125454,124792,125626,125279,123891,125652,0,0,149142,148705,155060,107684,65 ~ 75,2.360000 ~ 3.240000,0.590000 ~ 0.810000,138,18 M 191 K 944 B,5 M 141 K 688 B
Fri Apr  9 02:40:19 2021,26965600,19,70,125620,125605,125633,125619,125569,125673,0,0,148965,148562,149383,112629,75,2.330000 ~ 2.920000,0.582500 ~ 0.730000,138,18 M 189 K 139 B,5 M 141 K 155 B
Fri Apr  9 02:41:19 2021,26965601,19,70,125625,125607,125639,125623,125525,125707,0,0,148956,148537,149410,125853,75,2.490000 ~ 4.180000,0.622500 ~ 1.045000,138,18 M 188 K 862 B,5 M 141 K 123 B
Fri Apr  9 02:42:19 2021,26965602,19,70,125617,125601,125631,125618,125543,125666,0,0,148996,148558,149658,125459,75,2.960000 ~ 3.920000,0.740000 ~ 0.980000,138 ~ 139,18 M 188 K 316 B,5 M 141 K 570 B
Fri Apr  9 02:43:19 2021,26965603,19,70,125622,125613,125634,125622,125580,125671,0,0,148987,148524,149501,125835,75,2.810000 ~ 3.520000,0.702500 ~ 0.880000,138 ~ 139,18 M 189 K 280 B,5 M 139 K 905 B
Fri Apr  9 02:44:15 2021,26965604,15,70,125617,125603,125627,125618,125592,125646,0,0,148988,148528,149505,125437,75 ~ 85,2.500000 ~ 3.150000,0.625000 ~ 0.787500,138 ~ 139,20 M 779 K 278 B,5 M 875 K 667 B
Fri Apr  9 02:44:19 2021,26965604,19,80,143244,142630,143457,143027,141756,143484,0,0,149343,148764,155533,125437,75 ~ 85,2.500000 ~ 3.150000,0.625000 ~ 0.787500,138 ~ 139,20 M 779 K 278 B,5 M 875 K 667 B
Fri Apr  9 02:45:19 2021,26965605,19,80,143437,143406,143467,143437,143366,143489,0,0,149172,148597,149705,129435,85,3.140000 ~ 4.260000,0.785000 ~ 1.065000,138 ~ 139,20 M 780 K 392 B,5 M 871 K 381 B
Fri Apr  9 02:46:19 2021,26965606,19,80,143452,143440,143471,143451,143374,143554,0,0,149176,148599,149756,143563,85,2.960000 ~ 3.910000,0.740000 ~ 0.977500,138 ~ 139,20 M 784 K 690 B,5 M 873 K 840 B
Fri Apr  9 02:47:19 2021,26965607,19,80,143445,143420,143467,143447,143406,143527,0,0,149183,148657,149726,143548,85,2.310000 ~ 2.850000,0.577500 ~ 0.712500,138 ~ 139,20 M 782 K 482 B,5 M 872 K 858 B
Fri Apr  9 02:48:19 2021,26965608,19,80,143445,143427,143466,143443,143382,143520,0,0,149187,148739,149738,143554,85,2.740000 ~ 3.320000,0.685000 ~ 0.830000,138 ~ 139,20 M 783 K 432 B,5 M 873 K 270 B
Fri Apr  9 02:49:16 2021,26965609,16,80,143458,143431,143470,143455,143415,143483,0,0,149122,148587,149615,143114,85 ~ 95,2.630000 ~ 3.370000,0.657500 ~ 0.842500,138 ~ 139,23 M 357 K 823 B,6 M 577 K 142 B
Fri Apr  9 02:49:19 2021,26965609,19,90,161064,160508,161349,160785,159632,161375,0,0,149426,148816,154756,143114,85 ~ 95,2.630000 ~ 3.370000,0.657500 ~ 0.842500,138 ~ 139,23 M 357 K 823 B,6 M 577 K 142 B
Fri Apr  9 02:50:19 2021,26965610,19,90,161335,161305,161354,161332,161292,161383,0,0,149301,148882,149882,146442,95,2.480000 ~ 3.410000,0.620000 ~ 0.852500,138 ~ 139,23 M 359 K 816 B,6 M 585 K 557 B
Fri Apr  9 02:51:19 2021,26965611,19,90,161342,161326,161361,161340,161264,161420,0,0,149333,148804,149856,161463,95,3.120000 ~ 3.540000,0.780000 ~ 0.885000,138 ~ 139,23 M 363 K 465 B,6 M 586 K 226 B
Fri Apr  9 02:52:19 2021,26965612,19,90,161343,161319,161371,161346,161298,161389,0,0,149328,148797,149876,160975,95,3.220000 ~ 3.860000,0.805000 ~ 0.965000,138 ~ 139,23 M 363 K 211 B,6 M 581 K 816 B
Fri Apr  9 02:53:19 2021,26965613,19,90,161342,161315,161361,161341,161276,161390,0,0,149334,148810,149885,161484,95,2.960000 ~ 4.190000,0.740000 ~ 1.047500,138 ~ 139,23 M 362 K 502 B,6 M 581 K 361 B
Fri Apr  9 02:54:18 2021,26965614,18,90,161334,161311,161355,161335,161290,161392,0,0,149305,148802,149791,161452,95 ~ 105,3.930000 ~ 4.480000,0.982500 ~ 1.120000,138 ~ 139,25 M 951 K 140 B,7 M 279 K 356 B
Fri Apr  9 02:54:19 2021,26965614,19,100,178354,178354,178354,177499,177499,177499,0,0,149991,149087,155255,161452,95 ~ 105,3.930000 ~ 4.480000,0.982500 ~ 1.120000,138 ~ 139,25 M 951 K 140 B,7 M 279 K 356 B
Fri Apr  9 02:55:19 2021,26965615,19,100,179170,179126,179195,179168,179071,179239,0,0,149446,148938,149955,163077,105,3.920000 ~ 4.320000,0.980000 ~ 1.080000,138 ~ 139,25 M 956 K 270 B,7 M 287 K 111 B
Fri Apr  9 02:56:19 2021,26965616,19,100,179160,179133,179190,179158,179071,179245,0,0,149442,148884,150021,178804,105,3.680000 ~ 4.700000,0.920000 ~ 1.175000,138 ~ 139,25 M 956 K 611 B,7 M 286 K 672 B
Fri Apr  9 02:57:19 2021,26965617,19,100,179169,179138,179193,179171,179075,179254,0,0,149443,148769,150046,179298,105,4.220000 ~ 4.760000,1.055000 ~ 1.190000,138 ~ 139,25 M 961 K 479 B,7 M 286 K 974 B
Fri Apr  9 02:58:19 2021,26965618,19,100,179157,179123,179186,179158,179116,179229,0,0,149436,148764,150052,179344,105,3.840000 ~ 4.490000,0.960000 ~ 1.122500,138 ~ 139,25 M 954 K 543 B,7 M 285 K 398 B
Fri Apr  9 02:59:19 2021,26965619,19,100,179168,179141,179187,179168,179088,179246,0,0,149471,148900,150117,178784,105,3.850000 ~ 4.640000,0.962500 ~ 1.160000,138 ~ 139,25 M 955 K 282 B,7 M 287 K 1013 B
Fri Apr  9 03:00:19 2021,26965620,19,110,196998,196200,197094,196951,195290,197153,0,0,149665,149067,155481,179728,115,4.220000 ~ 5.230000,1.055000 ~ 1.307500,138 ~ 139,28 M 534 K 638 B,7 M 1014 K 775 B
Fri Apr  9 03:01:19 2021,26965621,19,110,197035,196935,197089,197034,196851,197154,0,0,149649,149076,150295,196852,115,4.870000 ~ 5.340000,1.217500 ~ 1.335000,138 ~ 139,28 M 537 K 685 B,7 M 1017 K 386 B
Fri Apr  9 03:02:19 2021,26965622,19,110,197053,197029,197091,197054,196966,197151,0,0,149657,149199,150106,197477,115,4.480000 ~ 5.260000,1.120000 ~ 1.315000,138 ~ 139,28 M 540 K 14 B,7 M 1016 K 338 B
Fri Apr  9 03:03:19 2021,26965623,19,110,197055,197010,197082,197059,196943,197154,0,0,149895,149206,154530,196833,115,3.580000 ~ 4.520000,0.895000 ~ 1.130000,138 ~ 139,28 M 553 K 143 B,8 M 32 K 506 B
Fri Apr  9 03:04:19 2021,26965624,19,110,197053,196966,197079,197049,196949,197117,0,0,149558,149124,149954,196955,115,3.570000 ~ 4.300000,0.892500 ~ 1.075000,138 ~ 139,28 M 533 K 478 B,7 M 1013 K 483 B
Fri Apr  9 03:05:00 2021,26965625,0,110,197078,197078,197078,197051,197051,197051,0,0,149542,149196,149796,196873,115 ~ 126,3.870000 ~ 4.570000,0.967500 ~ 1.142500,138 ~ 139,31 M 117 K 654 B,8 M 715 K 701 B
Fri Apr  9 03:05:19 2021,26965625,19,120,214888,214127,214962,214844,213335,215010,0,0,149789,149290,155853,196873,115 ~ 126,3.870000 ~ 4.570000,0.967500 ~ 1.142500,138 ~ 139,31 M 117 K 654 B,8 M 715 K 701 B
Fri Apr  9 03:06:19 2021,26965626,19,120,214905,214833,214941,214903,214798,215023,0,0,149732,149262,150210,214412,125,3.950000 ~ 4.680000,0.987500 ~ 1.170000,138 ~ 139,31 M 111 K 848 B,8 M 716 K 829 B
Fri Apr  9 03:07:19 2021,26965627,19,120,214928,214889,214955,214928,214830,215043,0,0,149736,149256,150399,214437,125,3.870000 ~ 4.860000,0.967500 ~ 1.215000,138,31 M 110 K 773 B,8 M 716 K 552 B
Fri Apr  9 03:08:15 2021,26965628,15,120,214923,214888,214960,214923,214840,215025,0,0,149649,149126,150026,215188,125,3.470000 ~ 4.210000,0.867500 ~ 1.052500,137 ~ 138,31 M 113 K 816 B,8 M 714 K 885 B
Fri Apr  9 03:08:16 2021,26965628,16,110,197058,197058,197058,197093,197093,197093,0,0,149636,149158,150008,215188,125,3.470000 ~ 4.210000,0.867500 ~ 1.052500,137 ~ 138,31 M 113 K 816 B,8 M 714 K 885 B
Fri Apr  9 03:08:19 2021,26965628,19,120,214935,214931,214940,214915,214890,214951,0,0,149652,149199,150122,215188,125,3.470000 ~ 4.210000,0.867500 ~ 1.052500,137 ~ 138,31 M 113 K 816 B,8 M 714 K 885 B
Fri Apr  9 03:09:17 2021,26965629,17,120,214882,214675,214956,214881,214700,214999,0,0,149734,149153,150106,215171,125,4.110000 ~ 4.890000,1.027500 ~ 1.222500,138,31 M 110 K 501 B,8 M 714 K 927 B
Fri Apr  9 03:09:18 2021,26965629,18,110,196958,196958,196958,197033,197033,197033,0,0,149738,149378,149986,215171,125,4.110000 ~ 4.890000,1.027500 ~ 1.222500,138,31 M 110 K 501 B,8 M 714 K 927 B
Fri Apr  9 03:09:19 2021,26965629,19,120,214827,214827,214827,214791,214791,214791,0,0,149757,149414,149986,215171,125,4.110000 ~ 4.890000,1.027500 ~ 1.222500,138,31 M 110 K 501 B,8 M 714 K 927 B
Fri Apr  9 03:10:02 2021,26965630,2,120,214798,214775,214838,214799,214770,214837,0,0,149787,149498,150075,214473,125 ~ 135,4.270000 ~ 5.080000,1.067500 ~ 1.270000,138,33 M 703 K 13 B,9 M 410 K 403 B
Fri Apr  9 03:10:19 2021,26965630,19,130,232710,231924,232794,232662,231025,232910,0,0,149949,149560,155985,214473,125 ~ 135,4.270000 ~ 5.080000,1.067500 ~ 1.270000,138,33 M 703 K 13 B,9 M 410 K 403 B
Fri Apr  9 03:11:19 2021,26965631,19,130,232779,232748,232802,232776,232685,232851,0,0,149952,149602,150225,230718,135,4.910000 ~ 5.890000,1.227500 ~ 1.472500,138,33 M 705 K 942 B,9 M 411 K 989 B
Fri Apr  9 03:12:02 2021,26965632,2,130,232758,232743,232781,232760,232692,232838,0,0,149986,149634,150179,233211,135,5.040000 ~ 5.890000,1.260000 ~ 1.472500,137 ~ 138,33 M 702 K 724 B,9 M 412 K 758 B
Fri Apr  9 03:12:03 2021,26965632,3,120,214895,214895,214895,214859,214859,214859,0,0,149952,149598,150477,233211,135,5.040000 ~ 5.890000,1.260000 ~ 1.472500,137 ~ 138,33 M 702 K 724 B,9 M 412 K 758 B
Fri Apr  9 03:12:19 2021,26965632,19,130,232765,232746,232786,232768,232647,232858,0,0,149971,149567,150717,233211,135,5.040000 ~ 5.890000,1.260000 ~ 1.472500,137 ~ 138,33 M 702 K 724 B,9 M 412 K 758 B
Fri Apr  9 03:13:19 2021,26965633,19,130,232768,232735,232805,232765,232711,232838,0,0,149962,149578,150687,232630,135,4.890000 ~ 5.680000,1.222500 ~ 1.420000,138,33 M 707 K 551 B,9 M 410 K 744 B
Fri Apr  9 03:14:00 2021,26965634,0,130,232774,232774,232774,232820,232820,232820,0,0,150005,149645,150353,232602,135,4.890000 ~ 5.610000,1.222500 ~ 1.402500,137 ~ 138,33 M 704 K 654 B,9 M 411 K 133 B
Fri Apr  9 03:14:01 2021,26965634,1,120,214907,214907,214907,214830,214830,214830,0,0,150009,149733,150265,232602,135,4.890000 ~ 5.610000,1.222500 ~ 1.402500,137 ~ 138,33 M 704 K 654 B,9 M 411 K 133 B
Fri Apr  9 03:14:16 2021,26965634,16,130,232775,232748,232807,232781,232715,232887,0,0,149968,149632,150311,232602,135,4.890000 ~ 5.610000,1.222500 ~ 1.402500,137 ~ 138,33 M 704 K 654 B,9 M 411 K 133 B
Fri Apr  9 03:14:17 2021,26965634,17,120,214908,214908,214908,214855,214855,214855,0,0,149992,149660,150272,232602,135,4.890000 ~ 5.610000,1.222500 ~ 1.402500,137 ~ 138,33 M 704 K 654 B,9 M 411 K 133 B
Fri Apr  9 03:14:19 2021,26965634,19,130,232785,232783,232787,232791,232758,232824,0,0,149975,149683,150317,232602,135,4.890000 ~ 5.610000,1.222500 ~ 1.402500,137 ~ 138,33 M 704 K 654 B,9 M 411 K 133 B
Fri Apr  9 03:15:03 2021,26965635,3,130,232737,232690,232783,232733,232693,232793,0,0,150001,149698,150300,232732,135 ~ 145,4.970000 ~ 5.690000,1.242500 ~ 1.422500,138,36 M 272 K 685 B,10 M 102 K 74 B
Fri Apr  9 03:15:08 2021,26965635,8,140,250427,249798,250604,250244,248885,250640,0,0,150284,149806,156147,232732,135 ~ 145,4.970000 ~ 5.690000,1.242500 ~ 1.422500,138,36 M 272 K 685 B,10 M 102 K 74 B
Fri Apr  9 03:15:09 2021,26965635,9,130,232718,232718,232718,232715,232715,232715,0,0,150320,150023,151103,232732,135 ~ 145,4.970000 ~ 5.690000,1.242500 ~ 1.422500,138,36 M 272 K 685 B,10 M 102 K 74 B
Fri Apr  9 03:15:19 2021,26965635,19,140,250595,250552,250628,250591,250521,250693,0,0,150208,149807,150534,232732,135 ~ 145,4.970000 ~ 5.690000,1.242500 ~ 1.422500,138,36 M 272 K 685 B,10 M 102 K 74 B
Fri Apr  9 03:16:19 2021,26965636,19,140,250609,250561,250650,250611,250522,250685,0,0,150211,149833,150531,247211,145,5.040000 ~ 5.420000,1.260000 ~ 1.355000,137 ~ 138,36 M 278 K 301 B,10 M 113 K 732 B
Fri Apr  9 03:17:00 2021,26965637,0,130,232740,232740,232740,232710,232710,232710,0,0,150217,149877,150412,250849,145,4.920000 ~ 5.630000,1.230000 ~ 1.407500,138 ~ 139,36 M 285 K 161 B,10 M 108 K 170 B
Fri Apr  9 03:17:19 2021,26965637,19,140,250617,250583,250649,250620,250522,250719,0,0,150171,149757,150534,250849,145,4.920000 ~ 5.630000,1.230000 ~ 1.407500,138 ~ 139,36 M 285 K 161 B,10 M 108 K 170 B
Fri Apr  9 03:18:19 2021,26965638,19,140,250613,250559,250649,250613,250516,250722,0,0,150149,149642,150988,250138,145,5.450000 ~ 6.020000,1.362500 ~ 1.505000,139,36 M 277 K 1008 B,10 M 109 K 467 B
Fri Apr  9 03:19:00 2021,26965639,0,140,250587,250587,250587,250474,250474,250474,0,0,150156,149717,150440,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:01 2021,26965639,1,130,232710,232710,232710,232819,232819,232819,0,0,150205,149887,150532,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:06 2021,26965639,6,140,250624,250613,250637,250613,250594,250636,0,0,150162,149660,150522,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:07 2021,26965639,7,130,232752,232752,232752,232747,232747,232747,0,0,150248,149835,150582,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:09 2021,26965639,9,140,250591,250590,250592,250608,250526,250690,0,0,150198,149732,150547,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:10 2021,26965639,10,130,232771,232771,232771,232772,232772,232772,0,0,150194,149681,150538,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:12 2021,26965639,12,140,250638,250614,250662,250648,250634,250662,0,0,150165,149731,150556,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:13 2021,26965639,13,130,232776,232776,232776,232784,232784,232784,0,0,150223,149686,150655,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:18 2021,26965639,18,140,250613,250584,250635,250608,250573,250704,0,0,150170,149479,150653,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:19:19 2021,26965639,19,130,232746,232746,232746,232777,232777,232777,0,0,150127,149493,150499,250742,145,4.920000 ~ 5.930000,1.230000 ~ 1.482500,139,36 M 279 K 671 B,10 M 107 K 489 B
Fri Apr  9 03:20:01 2021,26965640,1,140,250539,250515,250563,250514,250500,250527,0,0,150122,149577,150608,250973,145 ~ 155,5.000000 ~ 5.810000,1.250000 ~ 1.452500,139,38 M 842 K 185 B,10 M 816 K 182 B
Fri Apr  9 03:20:02 2021,26965640,2,130,232679,232679,232679,232705,232705,232705,0,0,150122,149651,150534,250973,145 ~ 155,5.000000 ~ 5.810000,1.250000 ~ 1.452500,139,38 M 842 K 185 B,10 M 816 K 182 B
Fri Apr  9 03:20:04 2021,26965640,4,140,250586,250574,250598,250572,250533,250611,0,0,150076,149592,150558,250973,145 ~ 155,5.000000 ~ 5.810000,1.250000 ~ 1.452500,139,38 M 842 K 185 B,10 M 816 K 182 B
Fri Apr  9 03:20:18 2021,26965640,18,150,268177,267480,268278,268114,266668,268304,0,0,150337,149684,156819,250973,145 ~ 155,5.000000 ~ 5.810000,1.250000 ~ 1.452500,139,38 M 842 K 185 B,10 M 816 K 182 B
Fri Apr  9 03:20:19 2021,26965640,19,140,250439,250439,250439,250494,250494,250494,0,0,150297,149769,150798,250973,145 ~ 155,5.000000 ~ 5.810000,1.250000 ~ 1.452500,139,38 M 842 K 185 B,10 M 816 K 182 B
Fri Apr  9 03:21:01 2021,26965641,1,150,268220,268216,268224,268217,268165,268270,0,0,150350,149803,150874,263383,155,5.670000 ~ 6.180000,1.417500 ~ 1.545000,139,38 M 851 K 949 B,10 M 816 K 693 B
Fri Apr  9 03:21:02 2021,26965641,2,140,250450,250450,250450,250417,250417,250417,0,0,150322,149897,150755,263383,155,5.670000 ~ 6.180000,1.417500 ~ 1.545000,139,38 M 851 K 949 B,10 M 816 K 693 B
Fri Apr  9 03:21:07 2021,26965641,7,150,268258,268235,268283,268262,268144,268311,0,0,150343,149761,150816,263383,155,5.670000 ~ 6.180000,1.417500 ~ 1.545000,139,38 M 851 K 949 B,10 M 816 K 693 B
