Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Fri Apr  9 11:56:19 2021,26966156,19,20,35881,35874,35887,35881,35841,35919,0,0,151359,151118,151611,35898,26,0.270000 ~ 0.440000,0.067500 ~ 0.110000,139,5 M 199 K 352 B,1 M 461 K 807 B
Fri Apr  9 11:57:10 2021,26966157,10,20,35878,35870,35886,35875,35843,35911,0,0,151422,151235,151647,35781,26 ~ 36,0.240000 ~ 0.350000,0.060000 ~ 0.087500,139,9 M 14 K 197 B,2 M 492 K 209 B
Fri Apr  9 11:57:19 2021,26966157,19,30,53681,52926,53785,53582,46220,59586,0,0,190874,151305,855159,35781,26 ~ 36,0.240000 ~ 0.350000,0.060000 ~ 0.087500,139,9 M 14 K 197 B,2 M 492 K 209 B
Fri Apr  9 11:58:19 2021,26966158,19,30,53777,53766,53792,53777,53732,53825,0,0,151540,151298,151812,44784,36,0.130000 ~ 0.350000,0.032500 ~ 0.087500,139,7 M 804 K 289 B,2 M 174 K 436 B
Fri Apr  9 11:59:19 2021,26966159,19,30,53784,53767,53794,53783,53722,53839,0,0,151546,151275,152086,53686,36,0.050000 ~ 0.130000,0.012500 ~ 0.032500,139,7 M 805 K 642 B,2 M 176 K 573 B
Fri Apr  9 12:00:19 2021,26966160,19,30,53780,53764,53792,53780,53712,53837,0,0,151536,151296,151841,53883,36,0.040000 ~ 0.390000,0.010000 ~ 0.097500,139,7 M 803 K 549 B,2 M 172 K 710 B
Fri Apr  9 12:01:19 2021,26966161,19,30,53780,53764,53795,53782,53716,53847,0,0,152680,151262,204310,53686,36,0.190000 ~ 0.610000,0.047500 ~ 0.152500,139,7 M 947 K 6 B,2 M 242 K 919 B
Fri Apr  9 12:02:11 2021,26966162,11,30,53785,53773,53794,53786,53747,53846,0,0,151475,151295,151717,53883,36 ~ 46,0.330000 ~ 0.610000,0.082500 ~ 0.152500,139,11 M 631 K 82 B,3 M 205 K 849 B
Fri Apr  9 12:02:19 2021,26966162,19,40,71646,70900,71769,71525,64074,77625,0,0,185360,151400,857378,53883,36 ~ 46,0.330000 ~ 0.610000,0.082500 ~ 0.152500,139,11 M 631 K 82 B,3 M 205 K 849 B
Fri Apr  9 12:03:19 2021,26966163,19,40,71756,71743,71764,71754,71685,71807,0,0,151672,151341,152298,61395,46,0.280000 ~ 0.460000,0.070000 ~ 0.115000,139,10 M 396 K 73 B,2 M 912 K 49 B
Fri Apr  9 12:04:19 2021,26966164,19,40,71754,71743,71766,71757,71677,71835,0,0,151686,151410,152701,71717,46,0.200000 ~ 0.420000,0.050000 ~ 0.105000,139,10 M 397 K 690 B,2 M 911 K 46 B
Fri Apr  9 12:05:19 2021,26966165,19,40,71759,71740,71775,71758,71713,71823,0,0,151640,151354,151921,71708,46,0.270000 ~ 0.480000,0.067500 ~ 0.120000,139,10 M 396 K 929 B,2 M 911 K 476 B
Fri Apr  9 12:06:19 2021,26966166,19,40,71749,71731,71763,71751,71658,71809,0,0,151620,151354,152203,71721,46,0.320000 ~ 0.880000,0.080000 ~ 0.220000,139,10 M 396 K 227 B,2 M 911 K 4 B
Fri Apr  9 12:07:12 2021,26966167,12,40,71747,71735,71760,71745,71691,71808,0,0,151640,151355,152222,71699,46 ~ 56,0.370000 ~ 0.810000,0.092500 ~ 0.202500,139,14 M 284 K 390 B,3 M 957 K 580 B
Fri Apr  9 12:07:19 2021,26966167,19,50,89592,88864,89728,89458,81984,95660,0,0,183071,151412,862453,71699,46 ~ 56,0.370000 ~ 0.810000,0.092500 ~ 0.202500,139,14 M 284 K 390 B,3 M 957 K 580 B
Fri Apr  9 12:08:19 2021,26966168,19,50,89718,89704,89731,89719,89650,89793,0,0,151750,151452,152479,78152,56,0.320000 ~ 0.690000,0.080000 ~ 0.172500,139,12 M 1011 K 529 B,3 M 622 K 946 B
Fri Apr  9 12:09:19 2021,26966169,19,50,89715,89679,89730,89716,89651,89802,0,0,151778,151389,152638,89690,56,0.490000 ~ 0.750000,0.122500 ~ 0.187500,139,12 M 1008 K 830 B,3 M 623 K 487 B
Fri Apr  9 12:10:19 2021,26966170,19,50,89719,89703,89726,89718,89669,89793,0,0,151831,151387,154069,89672,56,0.410000 ~ 0.640000,0.102500 ~ 0.160000,139,12 M 1014 K 198 B,3 M 623 K 456 B
Fri Apr  9 12:11:19 2021,26966171,19,50,89715,89702,89732,89718,89647,89793,0,0,151712,151200,152506,89697,56,0.420000 ~ 0.710000,0.105000 ~ 0.177500,139,12 M 1009 K 932 B,3 M 622 K 374 B
Fri Apr  9 12:12:14 2021,26966172,14,50,89718,89704,89727,89716,89652,89750,0,0,151692,151316,152242,89685,56 ~ 66,0.380000 ~ 0.710000,0.095000 ~ 0.177500,139,15 M 601 K 800 B,4 M 331 K 885 B
Fri Apr  9 12:12:19 2021,26966172,19,60,107528,106870,107700,107341,105934,107728,0,0,151941,151455,157446,89685,56 ~ 66,0.380000 ~ 0.710000,0.095000 ~ 0.177500,139,15 M 601 K 800 B,4 M 331 K 885 B
Fri Apr  9 12:13:19 2021,26966173,19,60,107684,107669,107693,107686,107584,107776,0,0,151760,151383,154403,94927,66,0.580000 ~ 0.840000,0.145000 ~ 0.210000,139,15 M 605 K 4 B,4 M 335 K 970 B
Fri Apr  9 12:14:19 2021,26966174,19,60,107684,107674,107699,107684,107618,107746,0,0,151724,151384,154606,107648,66,0.410000 ~ 0.700000,0.102500 ~ 0.175000,139,15 M 599 K 938 B,4 M 336 K 416 B
Fri Apr  9 12:15:19 2021,26966175,19,60,107669,107651,107685,107666,107598,107740,0,0,151720,151375,153508,107648,66,0.360000 ~ 1.760000,0.090000 ~ 0.440000,139,15 M 598 K 49 B,4 M 333 K 778 B
Fri Apr  9 12:16:19 2021,26966176,19,60,107676,107659,107697,107679,107602,107770,0,0,151706,151345,152275,107984,66,1.260000 ~ 1.900000,0.315000 ~ 0.475000,139,15 M 602 K 779 B,4 M 339 K 93 B
Fri Apr  9 12:17:15 2021,26966177,15,60,107686,107673,107698,107684,107627,107806,0,0,151699,151376,152553,107651,66 ~ 76,1.110000 ~ 2.130000,0.277500 ~ 0.532500,139,18 M 181 K 604 B,5 M 40 K 460 B
Fri Apr  9 12:17:19 2021,26966177,19,70,125389,124774,125605,125162,123907,125611,0,0,151902,151463,157720,107651,66 ~ 76,1.110000 ~ 2.130000,0.277500 ~ 0.532500,139,18 M 181 K 604 B,5 M 40 K 460 B
Fri Apr  9 12:18:19 2021,26966178,19,70,125595,125578,125614,125595,125540,125660,0,0,151792,151254,160840,111259,76,1.490000 ~ 2.130000,0.372500 ~ 0.532500,139,18 M 206 K 500 B,5 M 46 K 93 B
Fri Apr  9 12:19:19 2021,26966179,19,70,125595,125575,125616,125592,125494,125660,0,0,151725,151322,152306,126009,76,1.370000 ~ 1.850000,0.342500 ~ 0.462500,139,18 M 185 K 521 B,5 M 42 K 245 B
Fri Apr  9 12:20:19 2021,26966180,19,70,125591,125548,125607,125594,125489,125646,0,0,151731,151314,152683,125525,76,0.900000 ~ 1.660000,0.225000 ~ 0.415000,139,18 M 184 K 306 B,5 M 42 K 346 B
Fri Apr  9 12:21:19 2021,26966181,19,70,125594,125576,125614,125594,125498,125714,0,0,151769,151285,155863,125555,76,0.950000 ~ 1.390000,0.237500 ~ 0.347500,139,18 M 183 K 290 B,5 M 43 K 775 B
Fri Apr  9 12:22:16 2021,26966182,16,70,125584,125573,125603,125585,125497,125716,0,0,151830,151302,159570,125483,76 ~ 86,0.740000 ~ 1.260000,0.185000 ~ 0.315000,139,20 M 767 K 472 B,5 M 768 K 982 B
Fri Apr  9 12:22:19 2021,26966182,19,80,143119,142579,143394,142820,141628,143448,0,0,151958,151412,157256,125483,76 ~ 86,0.740000 ~ 1.260000,0.185000 ~ 0.315000,139,20 M 767 K 472 B,5 M 768 K 982 B
Fri Apr  9 12:23:19 2021,26966183,19,80,143381,143355,143397,143377,143293,143459,0,0,151773,151403,153987,128269,86,1.150000 ~ 1.530000,0.287500 ~ 0.382500,139,20 M 775 K 330 B,5 M 769 K 691 B
Fri Apr  9 12:24:19 2021,26966184,19,80,143379,143362,143398,143383,143315,143460,0,0,151781,151370,153202,143355,86,1.370000 ~ 1.930000,0.342500 ~ 0.482500,139,20 M 773 K 416 B,5 M 773 K 856 B
Fri Apr  9 12:25:19 2021,26966185,19,80,143392,143372,143411,143390,143290,143496,0,0,151785,151376,152647,143336,86,1.100000 ~ 1.910000,0.275000 ~ 0.477500,139,20 M 773 K 332 B,5 M 770 K 829 B
Fri Apr  9 12:26:19 2021,26966186,19,80,143398,143374,143416,143400,143240,143536,0,0,151933,151462,155353,143261,86,1.100000 ~ 1.540000,0.275000 ~ 0.385000,139,20 M 778 K 422 B,5 M 769 K 127 B
Fri Apr  9 12:27:18 2021,26966187,18,80,143397,143374,143421,143396,143309,143519,0,0,151904,151495,152660,143329,86 ~ 96,1.540000 ~ 2.200000,0.385000 ~ 0.550000,139,23 M 342 K 120 B,6 M 473 K 32 B
Fri Apr  9 12:27:19 2021,26966187,19,90,160422,160422,160422,159467,159467,159467,0,0,152518,151557,157427,143329,86 ~ 96,1.540000 ~ 2.200000,0.385000 ~ 0.550000,139,23 M 342 K 120 B,6 M 473 K 32 B
Fri Apr  9 12:28:19 2021,26966188,19,90,161252,161222,161289,161256,161182,161328,0,0,151930,151486,152599,145305,96,1.840000 ~ 2.600000,0.460000 ~ 0.650000,139,23 M 348 K 525 B,6 M 473 K 55 B
Fri Apr  9 12:29:19 2021,26966189,19,90,161247,161203,161272,161241,161131,161333,0,0,151899,151529,152610,161235,96,1.650000 ~ 2.660000,0.412500 ~ 0.665000,139,23 M 346 K 498 B,6 M 475 K 279 B
Fri Apr  9 12:30:19 2021,26966190,19,90,161236,161196,161263,161238,160835,161376,0,0,152645,151548,172509,160846,96,1.470000 ~ 2.330000,0.367500 ~ 0.582500,139,23 M 405 K 596 B,6 M 488 K 690 B
Fri Apr  9 12:31:19 2021,26966191,19,90,161245,161211,161267,161248,161143,161301,0,0,152074,151629,153719,161379,96,1.420000 ~ 1.840000,0.355000 ~ 0.460000,139,23 M 346 K 494 B,6 M 474 K 1019 B
Fri Apr  9 12:32:19 2021,26966192,19,90,161255,161202,161279,161252,161156,161394,0,0,152010,151555,153338,161249,96,1.640000 ~ 1.830000,0.410000 ~ 0.457500,139,23 M 346 K 769 B,6 M 473 K 466 B
Fri Apr  9 12:33:19 2021,26966193,19,100,178994,178227,179066,178951,177339,179163,0,0,152096,151458,157366,161541,106,1.640000 ~ 2.740000,0.410000 ~ 0.685000,137 ~ 139,25 M 936 K 594 B,7 M 177 K 977 B
Fri Apr  9 12:34:19 2021,26966194,19,100,179042,179013,179067,179044,178872,179206,0,0,152087,151470,155435,179127,106,2.510000 ~ 3.350000,0.627500 ~ 0.837500,137 ~ 138,25 M 939 K 997 B,7 M 176 K 168 B
Fri Apr  9 12:35:19 2021,26966195,19,100,179057,179029,179097,179057,178956,179167,0,0,152069,151447,154223,179174,106,2.060000 ~ 2.780000,0.515000 ~ 0.695000,138,25 M 940 K 648 B,7 M 181 K 274 B
Fri Apr  9 12:36:19 2021,26966196,19,100,179047,179017,179080,179046,178912,179152,0,0,152093,151421,154301,179170,106,2.000000 ~ 2.500000,0.500000 ~ 0.625000,138,25 M 941 K 685 B,7 M 177 K 64 B
Fri Apr  9 12:37:19 2021,26966197,19,100,179041,178996,179063,179045,178925,179157,0,0,152062,151440,153535,178638,106,1.580000 ~ 2.360000,0.395000 ~ 0.590000,138,25 M 934 K 634 B,7 M 175 K 612 B
Fri Apr  9 12:38:00 2021,26966198,0,100,179047,179047,179047,179008,179008,179008,0,0,152151,151562,153101,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:02 2021,26966198,2,110,196500,196072,196928,196038,195142,196934,0,0,152429,151562,158504,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:03 2021,26966198,3,100,179004,179004,179004,178998,178998,178998,0,0,152181,151638,153005,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:05 2021,26966198,5,110,196901,196893,196908,196961,196914,197008,0,0,152170,151481,153216,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:06 2021,26966198,6,100,178999,178999,178999,178926,178926,178926,0,0,152116,151535,152804,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:08 2021,26966198,8,110,196913,196906,196920,196981,196966,196997,0,0,152161,151533,152814,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:09 2021,26966198,9,100,178996,178996,178996,178909,178909,178909,0,0,152411,151623,154710,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:10 2021,26966198,10,110,196892,196892,196892,196911,196911,196911,0,0,152252,151560,153361,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:11 2021,26966198,11,100,178977,178977,178977,178934,178934,178934,0,0,152111,151609,152824,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:13 2021,26966198,13,110,196920,196911,196929,196941,196904,196979,0,0,152199,151624,152840,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:14 2021,26966198,14,100,179016,179016,179016,179034,179034,179034,0,0,152117,151533,152720,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:16 2021,26966198,16,110,196924,196920,196929,196905,196852,196958,0,0,152174,151590,152864,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:17 2021,26966198,17,100,178957,178957,178957,179014,179014,179014,0,0,152137,151510,152855,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:38:19 2021,26966198,19,110,196917,196913,196921,196888,196868,196909,0,0,152246,151524,152847,179226,106 ~ 116,1.490000 ~ 3.160000,0.372500 ~ 0.790000,138,28 M 510 K 683 B,7 M 907 K 947 B
Fri Apr  9 12:39:00 2021,26966199,0,100,178981,178981,178981,178914,178914,178914,0,0,152136,151564,152830,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:02 2021,26966199,2,110,196912,196889,196934,196969,196943,196996,0,0,152169,151520,152827,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:03 2021,26966199,3,100,178980,178980,178980,178953,178953,178953,0,0,152139,151616,152801,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:05 2021,26966199,5,110,196900,196897,196904,196899,196870,196928,0,0,152185,151528,152847,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:06 2021,26966199,6,100,179014,179014,179014,179014,179014,179014,0,0,152128,151605,152795,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:07 2021,26966199,7,110,196906,196906,196906,196884,196884,196884,0,0,152181,151683,152771,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:08 2021,26966199,8,100,178986,178986,178986,178973,178973,178973,0,0,152140,151612,152928,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:10 2021,26966199,10,110,196910,196902,196918,196862,196820,196905,0,0,152183,151563,152825,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:11 2021,26966199,11,100,179011,179011,179011,179053,179053,179053,0,0,152139,151517,152934,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:13 2021,26966199,13,110,196922,196912,196932,196962,196945,196979,0,0,152186,151487,152905,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:14 2021,26966199,14,100,178885,178885,178885,178829,178829,178829,0,0,152175,151512,152876,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:16 2021,26966199,16,110,196927,196925,196929,196973,196955,196991,0,0,152171,151534,152808,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:17 2021,26966199,17,100,178878,178878,178878,178864,178864,178864,0,0,152142,151536,152806,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:39:19 2021,26966199,19,110,196909,196899,196920,196924,196898,196951,0,0,152170,151599,152845,196231,116,2.810000 ~ 3.600000,0.702500 ~ 0.900000,138,28 M 509 K 436 B,7 M 905 K 612 B
Fri Apr  9 12:40:00 2021,26966200,0,100,178974,178974,178974,178912,178912,178912,0,0,152130,151613,152838,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:02 2021,26966200,2,110,196873,196863,196882,196908,196905,196911,0,0,152164,151561,152898,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:03 2021,26966200,3,100,178992,178992,178992,178914,178914,178914,0,0,152128,151588,152887,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:05 2021,26966200,5,110,196898,196892,196903,196922,196896,196948,0,0,152393,151536,155033,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:06 2021,26966200,6,100,178991,178991,178991,179001,179001,179001,0,0,152635,151583,157216,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:08 2021,26966200,8,110,196912,196896,196929,196921,196790,197051,0,0,152138,151458,152786,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:09 2021,26966200,9,100,179023,179023,179023,178961,178961,178961,0,0,152131,151604,152801,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:11 2021,26966200,11,110,196896,196881,196911,196927,196893,196960,0,0,152148,151450,152861,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:12 2021,26966200,12,100,179004,179004,179004,178950,178950,178950,0,0,152088,151485,152744,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:14 2021,26966200,14,110,196913,196911,196916,196967,196891,197043,0,0,152170,151534,152884,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:15 2021,26966200,15,100,178999,178999,178999,178908,178908,178908,0,0,152176,151549,152858,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:17 2021,26966200,17,110,196902,196879,196924,196901,196795,197007,0,0,152205,151557,152961,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:18 2021,26966200,18,100,179006,179006,179006,179033,179033,179033,0,0,152120,151585,152800,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:40:19 2021,26966200,19,110,196921,196921,196921,196984,196984,196984,0,0,152213,151541,153095,196506,116,2.490000 ~ 3.100000,0.622500 ~ 0.775000,138,28 M 510 K 184 B,7 M 904 K 686 B
Fri Apr  9 12:41:00 2021,26966201,0,110,196914,196914,196914,196822,196822,196822,0,0,152237,151510,152867,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:01 2021,26966201,1,100,178998,178998,178998,179032,179032,179032,0,0,152124,151597,152837,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:03 2021,26966201,3,110,196915,196911,196919,196949,196913,196985,0,0,152160,151504,152846,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:04 2021,26966201,4,100,178988,178988,178988,178987,178987,178987,0,0,152117,151563,152782,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:06 2021,26966201,6,110,196908,196908,196909,196897,196874,196921,0,0,152170,151523,152866,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:07 2021,26966201,7,100,178992,178992,178992,178994,178994,178994,0,0,152124,151512,152773,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:09 2021,26966201,9,110,196891,196877,196904,196915,196856,196973,0,0,152202,151531,153096,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:10 2021,26966201,10,100,178988,178988,178988,178916,178916,178916,0,0,152149,151600,152849,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:12 2021,26966201,12,110,196909,196901,196918,196910,196907,196913,0,0,152166,151509,152831,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:13 2021,26966201,13,100,179016,179016,179016,178980,178980,178980,0,0,152142,151631,152862,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:15 2021,26966201,15,110,196931,196927,196935,196948,196920,196976,0,0,152142,151504,152936,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:16 2021,26966201,16,100,179004,179004,179004,179005,179005,179005,0,0,152182,151537,152890,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:17 2021,26966201,17,110,196907,196907,196907,196863,196863,196863,0,0,152153,151501,152826,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:18 2021,26966201,18,100,178997,178997,178997,179080,179080,179080,0,0,152168,151528,152818,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
Fri Apr  9 12:41:19 2021,26966201,19,110,196927,196927,196927,196881,196881,196881,0,0,152166,151528,152812,196636,116,2.320000 ~ 3.270000,0.580000 ~ 0.817500,138,28 M 508 K 396 B,7 M 905 K 172 B
