Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Apr  8 12:35:19 2021,26964755,19,400,39765,39747,39816,39768,39659,39891,0,0,255364,253609,256462,39864,404,0.440000 ~ 0.690000,0.110000 ~ 0.172500,138,5 M 912 K 834 B,1 M 617 K 517 B
Thu Apr  8 12:36:19 2021,26964756,19,400,39764,39748,39791,39765,39684,39862,0,0,255345,253659,256504,39749,404,0.470000 ~ 0.890000,0.117500 ~ 0.222500,138,5 M 905 K 481 B,1 M 614 K 741 B
Thu Apr  8 12:37:15 2021,26964757,15,400,39767,39749,39789,39768,39705,39832,0,0,255375,253793,256567,39738,404 ~ 504,0.820000 ~ 1.260000,0.205000 ~ 0.315000,138,7 M 365 K 140 B,2 M 34 K 308 B
Thu Apr  8 12:37:19 2021,26964757,19,500,49590,49246,49732,49380,48307,49816,0,0,255049,248762,256318,39738,404 ~ 504,0.820000 ~ 1.260000,0.205000 ~ 0.315000,138,7 M 365 K 140 B,2 M 34 K 308 B
Thu Apr  8 12:38:19 2021,26964758,19,500,49708,49684,49735,49710,49608,49802,0,0,255165,252460,256723,41994,504 ~ 505,0.870000 ~ 1.190000,0.217500 ~ 0.297500,138,7 M 369 K 808 B,2 M 1 K 545 B
Thu Apr  8 12:39:19 2021,26964759,19,500,49708,49680,49767,49704,49597,49807,0,0,255374,253905,256344,49717,505,0.930000 ~ 1.750000,0.232500 ~ 0.437500,138,7 M 363 K 541 B,2 M 2 K 871 B
Thu Apr  8 12:40:19 2021,26964760,19,500,49710,49682,49762,49710,49589,49786,0,0,255546,253451,256854,49715,505,1.650000 ~ 2.260000,0.412500 ~ 0.565000,138,7 M 365 K 718 B,1 M 1023 K 927 B
Thu Apr  8 12:41:19 2021,26964761,19,500,49706,49686,49763,49708,49620,49789,0,0,255439,253696,256725,49714,505,1.220000 ~ 1.650000,0.305000 ~ 0.412500,138,7 M 364 K 649 B,2 M 389 B
Thu Apr  8 12:42:16 2021,26964762,16,500,49708,49688,49769,49710,49605,49868,0,0,255576,254176,256582,49727,505 ~ 605,1.280000 ~ 1.850000,0.320000 ~ 0.462500,138 ~ 139,8 M 896 K 741 B,2 M 473 K 956 B
Thu Apr  8 12:42:19 2021,26964762,19,600,59501,59190,59673,59263,58468,59682,0,0,249266,215128,256520,49727,505 ~ 605,1.280000 ~ 1.850000,0.320000 ~ 0.462500,138 ~ 139,8 M 896 K 741 B,2 M 473 K 956 B
Thu Apr  8 12:43:19 2021,26964763,19,600,59652,59625,59685,59646,59570,59740,0,0,251928,220288,256830,51317,605,0.900000 ~ 1.180000,0.225000 ~ 0.295000,138,8 M 890 K 456 B,2 M 447 K 326 B
Thu Apr  8 12:44:19 2021,26964764,19,600,59650,59620,59704,59648,59593,59701,0,0,254327,240415,256489,59545,605,0.980000 ~ 2.190000,0.245000 ~ 0.547500,138,8 M 881 K 332 B,2 M 439 K 900 B
Thu Apr  8 12:45:19 2021,26964765,19,600,59651,59626,59686,59652,59557,59768,0,0,254790,246438,256409,59727,605,1.380000 ~ 2.120000,0.345000 ~ 0.530000,138,8 M 853 K 545 B,2 M 420 K 181 B
Thu Apr  8 12:46:19 2021,26964766,19,600,59651,59631,59699,59652,59566,59712,0,0,255001,250347,256490,59540,605,1.100000 ~ 2.190000,0.275000 ~ 0.547500,138,8 M 853 K 378 B,2 M 414 K 954 B
Thu Apr  8 12:47:18 2021,26964767,18,600,59651,59633,59674,59650,59560,59757,0,0,255307,252243,256757,59728,605 ~ 705,0.930000 ~ 1.510000,0.232500 ~ 0.377500,138,9 M 789 K 669 B,2 M 692 K 770 B
Thu Apr  8 12:47:19 2021,26964767,19,700,69127,69127,69127,68236,68236,68236,0,0,253783,243806,256320,59728,605 ~ 705,0.930000 ~ 1.510000,0.232500 ~ 0.377500,138,9 M 789 K 669 B,2 M 692 K 770 B
Thu Apr  8 12:48:19 2021,26964768,19,700,69591,69570,69646,69592,69505,69670,0,0,255095,251348,256743,60445,705,1.080000 ~ 1.920000,0.270000 ~ 0.480000,138,10 M 304 K 21 B,2 M 834 K 236 B
Thu Apr  8 12:49:19 2021,26964769,19,700,69591,69563,69646,69594,69505,69684,0,0,255329,252284,256708,69763,705,1.590000 ~ 2.270000,0.397500 ~ 0.567500,138,10 M 306 K 633 B,2 M 824 K 482 B
Thu Apr  8 12:50:19 2021,26964770,19,700,69593,69561,69664,69588,69493,69685,0,0,255389,252829,256800,69534,705,1.790000 ~ 2.080000,0.447500 ~ 0.520000,138,10 M 305 K 903 B,2 M 821 K 876 B
Thu Apr  8 12:51:19 2021,26964771,19,700,69591,69561,69645,69594,69533,69660,0,0,255481,253348,257042,69535,705,1.690000 ~ 2.380000,0.422500 ~ 0.595000,138 ~ 139,10 M 304 K 348 B,2 M 816 K 411 B
Thu Apr  8 12:52:19 2021,26964772,19,700,69592,69566,69635,69596,69449,69753,0,0,255620,253805,256861,69540,705,1.430000 ~ 2.060000,0.357500 ~ 0.515000,138,10 M 298 K 555 B,2 M 817 K 28 B
Thu Apr  8 12:53:19 2021,26964773,19,800,79516,79104,79596,79469,78046,79737,0,0,255401,246803,256876,69990,805,1.730000 ~ 2.370000,0.432500 ~ 0.592500,138,11 M 784 K 679 B,3 M 253 K 818 B
Thu Apr  8 12:54:19 2021,26964774,19,800,79535,79503,79575,79536,79417,79630,0,0,255541,253481,256713,79332,805,1.880000 ~ 2.420000,0.470000 ~ 0.605000,138,11 M 782 K 358 B,3 M 201 K 823 B
Thu Apr  8 12:55:19 2021,26964775,19,800,79537,79513,79570,79536,79409,79626,0,0,255602,253717,256850,79549,805,1.390000 ~ 2.230000,0.347500 ~ 0.557500,138,11 M 783 K 1022 B,3 M 201 K 287 B
Thu Apr  8 12:56:19 2021,26964776,19,800,79537,79506,79581,79540,79454,79617,0,0,255583,253662,256707,79571,805,1.520000 ~ 2.370000,0.380000 ~ 0.592500,138,11 M 778 K 784 B,3 M 200 K 230 B
Thu Apr  8 12:57:19 2021,26964777,19,800,79538,79515,79587,79536,79413,79642,0,0,255716,254506,256686,79542,805,1.740000 ~ 2.260000,0.435000 ~ 0.565000,138,11 M 775 K 477 B,3 M 196 K 398 B
Thu Apr  8 12:58:00 2021,26964778,0,800,79521,79521,79521,79477,79477,79477,0,0,255728,254619,256593,79534,805 ~ 905,1.640000 ~ 2.420000,0.410000 ~ 0.605000,138,13 M 263 K 683 B,3 M 641 K 171 B
Thu Apr  8 12:58:19 2021,26964778,19,900,89456,89057,89528,89410,88184,89617,0,0,255589,247557,256931,79534,805 ~ 905,1.640000 ~ 2.420000,0.410000 ~ 0.605000,138,13 M 263 K 683 B,3 M 641 K 171 B
Thu Apr  8 12:59:06 2021,26964779,6,900,89479,89443,89519,89491,89432,89537,0,0,255853,254904,256793,89121,905,1.790000 ~ 2.670000,0.447500 ~ 0.667500,138,13 M 225 K 672 B,3 M 603 K 356 B
Thu Apr  8 12:59:07 2021,26964779,7,800,79529,79529,79529,79463,79463,79463,0,0,255694,254760,256292,89121,905,1.790000 ~ 2.670000,0.447500 ~ 0.667500,138,13 M 225 K 672 B,3 M 603 K 356 B
Thu Apr  8 12:59:17 2021,26964779,17,900,89479,89449,89530,89480,89300,89639,0,0,255703,253915,256688,89121,905,1.790000 ~ 2.670000,0.447500 ~ 0.667500,138,13 M 225 K 672 B,3 M 603 K 356 B
Thu Apr  8 12:59:18 2021,26964779,18,800,79510,79510,79510,79571,79571,79571,0,0,255739,254881,256597,89121,905,1.790000 ~ 2.670000,0.447500 ~ 0.667500,138,13 M 225 K 672 B,3 M 603 K 356 B
Thu Apr  8 12:59:19 2021,26964779,19,900,89515,89515,89515,89422,89422,89422,0,0,255866,254818,256534,89121,905,1.790000 ~ 2.670000,0.447500 ~ 0.667500,138,13 M 225 K 672 B,3 M 603 K 356 B
Thu Apr  8 13:00:19 2021,26964780,19,900,89473,89439,89524,89476,89328,89607,0,0,255571,253698,257136,89323,905,1.850000 ~ 2.480000,0.462500 ~ 0.620000,138,13 M 231 K 1005 B,3 M 607 K 598 B
Thu Apr  8 13:01:17 2021,26964781,17,900,89476,89440,89524,89475,89322,89665,0,0,255599,254153,256872,89619,905,1.640000 ~ 3.130000,0.410000 ~ 0.782500,138,13 M 235 K 667 B,3 M 607 K 184 B
Thu Apr  8 13:01:18 2021,26964781,18,800,79562,79562,79562,79575,79575,79575,0,0,255465,254357,256161,89619,905,1.640000 ~ 3.130000,0.410000 ~ 0.782500,138,13 M 235 K 667 B,3 M 607 K 184 B
Thu Apr  8 13:01:19 2021,26964781,19,900,89491,89491,89491,89466,89466,89466,0,0,255568,254595,256256,89619,905,1.640000 ~ 3.130000,0.410000 ~ 0.782500,138,13 M 235 K 667 B,3 M 607 K 184 B
Thu Apr  8 13:02:14 2021,26964782,14,900,89477,89460,89505,89478,89327,89601,0,0,255566,254325,256391,89323,905,2.280000 ~ 2.750000,0.570000 ~ 0.687500,138,13 M 230 K 62 B,3 M 607 K 394 B
Thu Apr  8 13:02:15 2021,26964782,15,800,79546,79546,79546,79590,79590,79590,0,0,255571,255063,256220,89323,905,2.280000 ~ 2.750000,0.570000 ~ 0.687500,138,13 M 230 K 62 B,3 M 607 K 394 B
Thu Apr  8 13:02:19 2021,26964782,19,900,89475,89431,89527,89462,89389,89502,0,0,255522,254528,256375,89323,905,2.280000 ~ 2.750000,0.570000 ~ 0.687500,138,13 M 230 K 62 B,3 M 607 K 394 B
Thu Apr  8 13:03:02 2021,26964783,2,900,89477,89454,89498,89490,89439,89533,0,0,255738,254952,256563,89601,905 ~ 1005,2.400000 ~ 2.980000,0.600000 ~ 0.745000,138,14 M 724 K 781 B,4 M 14 K 228 B
Thu Apr  8 13:03:06 2021,26964783,6,1000,99310,98981,99474,99086,98002,99492,0,0,255464,242431,257526,89601,905 ~ 1005,2.400000 ~ 2.980000,0.600000 ~ 0.745000,138,14 M 724 K 781 B,4 M 14 K 228 B
Thu Apr  8 13:03:07 2021,26964783,7,900,89460,89460,89460,89491,89491,89491,0,0,255865,255068,257440,89601,905 ~ 1005,2.400000 ~ 2.980000,0.600000 ~ 0.745000,138,14 M 724 K 781 B,4 M 14 K 228 B
Thu Apr  8 13:03:19 2021,26964783,19,1000,99421,99396,99443,99422,99298,99516,0,0,255455,252576,256604,89601,905 ~ 1005,2.400000 ~ 2.980000,0.600000 ~ 0.745000,138,14 M 724 K 781 B,4 M 14 K 228 B
Thu Apr  8 13:04:05 2021,26964784,5,1000,99421,99386,99456,99420,99332,99506,0,0,255648,254813,256842,98219,1005,2.430000 ~ 3.310000,0.607500 ~ 0.827500,138,14 M 729 K 152 B,3 M 1014 K 464 B
Thu Apr  8 13:04:06 2021,26964784,6,900,89463,89463,89463,89426,89426,89426,0,0,255378,254850,256350,98219,1005,2.430000 ~ 3.310000,0.607500 ~ 0.827500,138,14 M 729 K 152 B,3 M 1014 K 464 B
Thu Apr  8 13:04:08 2021,26964784,8,1000,99430,99428,99432,99421,99390,99453,0,0,255533,253584,256411,98219,1005,2.430000 ~ 3.310000,0.607500 ~ 0.827500,138,14 M 729 K 152 B,3 M 1014 K 464 B
Thu Apr  8 13:04:09 2021,26964784,9,900,89477,89477,89477,89533,89533,89533,0,0,255620,253852,256448,98219,1005,2.430000 ~ 3.310000,0.607500 ~ 0.827500,138,14 M 729 K 152 B,3 M 1014 K 464 B
Thu Apr  8 13:04:11 2021,26964784,11,1000,99418,99410,99426,99388,99354,99422,0,0,255431,253634,256463,98219,1005,2.430000 ~ 3.310000,0.607500 ~ 0.827500,138,14 M 729 K 152 B,3 M 1014 K 464 B
Thu Apr  8 13:04:12 2021,26964784,12,900,89479,89479,89479,89498,89498,89498,0,0,255318,254134,256453,98219,1005,2.430000 ~ 3.310000,0.607500 ~ 0.827500,138,14 M 729 K 152 B,3 M 1014 K 464 B
Thu Apr  8 13:04:19 2021,26964784,19,1000,99416,99390,99444,99414,99332,99508,0,0,255611,254265,256459,98219,1005,2.430000 ~ 3.310000,0.607500 ~ 0.827500,138,14 M 729 K 152 B,3 M 1014 K 464 B
Thu Apr  8 13:05:06 2021,26964785,6,1000,99422,99393,99471,99436,99356,99524,0,0,255459,253547,256472,99366,1005,2.550000 ~ 3.570000,0.637500 ~ 0.892500,137 ~ 138,14 M 725 K 5 B,3 M 1017 K 120 B
Thu Apr  8 13:05:07 2021,26964785,7,900,89491,89491,89491,89466,89466,89466,0,0,255129,253824,256439,99366,1005,2.550000 ~ 3.570000,0.637500 ~ 0.892500,137 ~ 138,14 M 725 K 5 B,3 M 1017 K 120 B
Thu Apr  8 13:05:17 2021,26964785,17,1000,99420,99388,99467,99412,99351,99481,0,0,255490,253737,256714,99366,1005,2.550000 ~ 3.570000,0.637500 ~ 0.892500,137 ~ 138,14 M 725 K 5 B,3 M 1017 K 120 B
Thu Apr  8 13:05:18 2021,26964785,18,900,89464,89464,89464,89523,89523,89523,0,0,255873,255294,256631,99366,1005,2.550000 ~ 3.570000,0.637500 ~ 0.892500,137 ~ 138,14 M 725 K 5 B,3 M 1017 K 120 B
Thu Apr  8 13:05:19 2021,26964785,19,1000,99426,99426,99426,99420,99420,99420,0,0,255875,254817,256581,99366,1005,2.550000 ~ 3.570000,0.637500 ~ 0.892500,137 ~ 138,14 M 725 K 5 B,3 M 1017 K 120 B
Thu Apr  8 13:06:00 2021,26964786,0,1000,99404,99404,99404,99454,99454,99454,0,0,255762,254659,256546,99678,1004 ~ 1005,2.390000 ~ 3.290000,0.597500 ~ 0.822500,137 ~ 138,14 M 705 K 245 B,3 M 1010 K 780 B
Thu Apr  8 13:06:01 2021,26964786,1,900,89495,89495,89495,89451,89451,89451,0,0,255620,254247,256640,99678,1004 ~ 1005,2.390000 ~ 3.290000,0.597500 ~ 0.822500,137 ~ 138,14 M 705 K 245 B,3 M 1010 K 780 B
Thu Apr  8 13:06:06 2021,26964786,6,1000,99422,99395,99457,99411,99377,99437,0,0,255856,254287,256861,99678,1004 ~ 1005,2.390000 ~ 3.290000,0.597500 ~ 0.822500,137 ~ 138,14 M 705 K 245 B,3 M 1010 K 780 B
Thu Apr  8 13:06:07 2021,26964786,7,900,89457,89457,89457,89477,89477,89477,0,0,255736,254647,256728,99678,1004 ~ 1005,2.390000 ~ 3.290000,0.597500 ~ 0.822500,137 ~ 138,14 M 705 K 245 B,3 M 1010 K 780 B
Thu Apr  8 13:06:17 2021,26964786,17,1000,99419,99393,99458,99421,99340,99491,0,0,255762,254680,256622,99678,1004 ~ 1005,2.390000 ~ 3.290000,0.597500 ~ 0.822500,137 ~ 138,14 M 705 K 245 B,3 M 1010 K 780 B
Thu Apr  8 13:06:18 2021,26964786,18,900,89476,89476,89476,89442,89442,89442,0,0,255655,254607,256572,99678,1004 ~ 1005,2.390000 ~ 3.290000,0.597500 ~ 0.822500,137 ~ 138,14 M 705 K 245 B,3 M 1010 K 780 B
Thu Apr  8 13:06:19 2021,26964786,19,1000,99411,99411,99411,99420,99420,99420,0,0,255697,254805,256584,99678,1004 ~ 1005,2.390000 ~ 3.290000,0.597500 ~ 0.822500,137 ~ 138,14 M 705 K 245 B,3 M 1010 K 780 B
Thu Apr  8 13:07:19 2021,26964787,19,1000,99418,99392,99459,99420,99236,99568,0,0,255664,253779,256707,99397,1004,2.110000 ~ 2.770000,0.527500 ~ 0.692500,137 ~ 138,14 M 708 K 590 B,3 M 1010 K 739 B
Thu Apr  8 13:08:04 2021,26964788,4,1000,99326,98945,99439,99146,98143,99500,0,0,255245,220328,256707,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:06 2021,26964788,6,1100,109367,109335,109400,109396,109311,109482,0,0,252906,222107,256657,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:07 2021,26964788,7,1000,99424,99424,99424,99424,99424,99424,0,0,252680,223570,256614,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:09 2021,26964788,9,1100,109359,109327,109391,109373,109354,109393,0,0,253161,225324,256647,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:10 2021,26964788,10,1000,99426,99426,99426,99417,99417,99417,0,0,252781,226454,256610,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:12 2021,26964788,12,1100,109336,109318,109354,109361,109304,109419,0,0,253201,226202,256632,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:13 2021,26964788,13,1000,99437,99437,99437,99372,99372,99372,0,0,253020,229073,256582,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:15 2021,26964788,15,1100,109360,109333,109387,109358,109336,109380,0,0,253465,230752,256644,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:16 2021,26964788,16,1000,99425,99425,99425,99507,99507,99507,0,0,253459,235118,256601,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:18 2021,26964788,18,1100,109364,109358,109369,109320,109185,109455,0,0,254160,237263,256608,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:08:19 2021,26964788,19,1000,99441,99441,99441,99313,99313,99313,0,0,254199,241426,256647,99151,1004 ~ 1104,2.210000 ~ 2.800000,0.552500 ~ 0.700000,137 ~ 138,16 M 210 K 878 B,4 M 462 K 918 B
Thu Apr  8 13:09:07 2021,26964789,7,1100,109357,109323,109387,109357,109227,109530,0,0,255292,243311,256715,107696,1104,2.160000 ~ 3.000000,0.540000 ~ 0.750000,137 ~ 138,16 M 198 K 508 B,4 M 424 K 813 B
Thu Apr  8 13:09:08 2021,26964789,8,1000,99420,99420,99420,99463,99463,99463,0,0,255478,252552,256721,107696,1104,2.160000 ~ 3.000000,0.540000 ~ 0.750000,137 ~ 138,16 M 198 K 508 B,4 M 424 K 813 B
Thu Apr  8 13:09:10 2021,26964789,10,1100,109368,109352,109383,109344,109268,109420,0,0,255518,251282,256715,107696,1104,2.160000 ~ 3.000000,0.540000 ~ 0.750000,137 ~ 138,16 M 198 K 508 B,4 M 424 K 813 B
Thu Apr  8 13:09:11 2021,26964789,11,1000,99410,99410,99410,99502,99502,99502,0,0,255261,249922,256658,107696,1104,2.160000 ~ 3.000000,0.540000 ~ 0.750000,137 ~ 138,16 M 198 K 508 B,4 M 424 K 813 B
Thu Apr  8 13:09:19 2021,26964789,19,1100,109359,109320,109420,109347,109266,109390,0,0,255296,246832,256760,107696,1104,2.160000 ~ 3.000000,0.540000 ~ 0.750000,137 ~ 138,16 M 198 K 508 B,4 M 424 K 813 B
Thu Apr  8 13:10:19 2021,26964790,19,1100,109360,109325,109414,109361,109228,109550,0,0,255715,249946,256818,109472,1104,2.430000 ~ 3.100000,0.607500 ~ 0.775000,137 ~ 138,16 M 167 K 577 B,4 M 398 K 234 B
Thu Apr  8 13:11:01 2021,26964791,1,1100,109354,109329,109379,109283,109237,109330,0,0,255885,253656,256718,109153,1104,3.030000 ~ 3.390000,0.757500 ~ 0.847500,137 ~ 138,16 M 161 K 413 B,4 M 402 K 51 B
Thu Apr  8 13:11:02 2021,26964791,2,1000,99448,99448,99448,99514,99514,99514,0,0,255900,253865,256718,109153,1104,3.030000 ~ 3.390000,0.757500 ~ 0.847500,137 ~ 138,16 M 161 K 413 B,4 M 402 K 51 B
Thu Apr  8 13:11:04 2021,26964791,4,1100,109345,109343,109346,109335,109255,109415,0,0,256005,254219,256695,109153,1104,3.030000 ~ 3.390000,0.757500 ~ 0.847500,137 ~ 138,16 M 161 K 413 B,4 M 402 K 51 B
Thu Apr  8 13:11:05 2021,26964791,5,1000,99452,99452,99452,99449,99449,99449,0,0,255946,255005,256712,109153,1104,3.030000 ~ 3.390000,0.757500 ~ 0.847500,137 ~ 138,16 M 161 K 413 B,4 M 402 K 51 B
Thu Apr  8 13:11:13 2021,26964791,13,1100,109362,109335,109382,109352,109215,109481,0,0,255749,251708,256886,109153,1104,3.030000 ~ 3.390000,0.757500 ~ 0.847500,137 ~ 138,16 M 161 K 413 B,4 M 402 K 51 B
Thu Apr  8 13:11:14 2021,26964791,14,1000,99404,99404,99404,99447,99447,99447,0,0,255628,252713,256706,109153,1104,3.030000 ~ 3.390000,0.757500 ~ 0.847500,137 ~ 138,16 M 161 K 413 B,4 M 402 K 51 B
Thu Apr  8 13:11:19 2021,26964791,19,1100,109358,109341,109375,109362,109257,109467,0,0,255870,253268,256776,109153,1104,3.030000 ~ 3.390000,0.757500 ~ 0.847500,137 ~ 138,16 M 161 K 413 B,4 M 402 K 51 B
Thu Apr  8 13:12:00 2021,26964792,0,1000,99424,99424,99424,99510,99510,99510,0,0,255863,253638,256695,109493,1104,2.510000 ~ 3.330000,0.627500 ~ 0.832500,137,16 M 168 K 580 B,4 M 391 K 812 B
Thu Apr  8 13:12:02 2021,26964792,2,1100,109377,109363,109391,109333,109274,109392,0,0,255969,254066,256736,109493,1104,2.510000 ~ 3.330000,0.627500 ~ 0.832500,137,16 M 168 K 580 B,4 M 391 K 812 B
Thu Apr  8 13:12:03 2021,26964792,3,1000,99393,99393,99393,99455,99455,99455,0,0,255967,254880,256712,109493,1104,2.510000 ~ 3.330000,0.627500 ~ 0.832500,137,16 M 168 K 580 B,4 M 391 K 812 B
