Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Nov 22 22:11:19 2018,25714931,19,2000,99338,99289,99355,99336,98591,99965,0,0,14761,2652,64587,99378,2007,2.560000 ~ 3.600000,0.320000 ~ 0.450000,0 ~ 1,19 M 145 K 991 B,10 M 153 K 772 B
Thu Nov 22 22:12:12 2018,25714932,12,2000,99335,99293,99356,99004,95021,100092,0,0,18011,2623,65501,99094,2007 ~ 3007,2.840000 ~ 4.450000,0.355000 ~ 0.556250,0 ~ 5,26 M 660 K 545 B,12 M 472 K 224 B
Thu Nov 22 22:12:19 2018,25714932,19,3000,147672,139662,149016,147251,136792,149602,0,0,152767,133886,170194,99094,2007 ~ 3007,2.840000 ~ 4.450000,0.355000 ~ 0.556250,0 ~ 5,26 M 660 K 545 B,12 M 472 K 224 B
Thu Nov 22 22:13:19 2018,25714933,19,3000,149005,148988,149016,148982,148200,150278,0,0,155097,138265,186405,120274,3007,4.260000 ~ 7.000000,0.532500 ~ 0.875000,0 ~ 205,29 M 145 K 412 B,13 M 620 K 575 B
Thu Nov 22 22:14:19 2018,25714934,19,3000,149008,148991,149026,149037,147925,149956,0,0,152775,136677,217746,149069,3007,3.500000 ~ 4.980000,0.437500 ~ 0.622500,0 ~ 108,26 M 665 K 1023 B,12 M 492 K 320 B
Thu Nov 22 22:15:19 2018,25714935,19,3000,149004,148981,149020,148997,147867,150503,0,0,154306,138286,265443,148445,3006 ~ 3007,4.070000 ~ 5.520000,0.508750 ~ 0.690000,0 ~ 108,28 M 966 K 981 B,13 M 548 K 840 B
Thu Nov 22 22:16:19 2018,25714936,19,3000,149005,148986,149020,148962,147757,150432,0,0,154223,137630,190801,149175,3006,5.520000 ~ 7.190000,0.690000 ~ 0.898750,0 ~ 4,26 M 613 K 829 B,12 M 534 K 377 B
Thu Nov 22 22:17:13 2018,25714937,13,3000,149005,148990,149017,148962,148236,150327,0,0,155247,137594,194785,148887,3006 ~ 4006,6.120000 ~ 8.010000,0.765000 ~ 1.001250,0 ~ 4,36 M 736 K 399 B,15 M 919 K 295 B
Thu Nov 22 22:17:19 2018,25714937,19,4000,196845,187697,198687,195308,179188,199679,0,0,264295,173289,324192,148887,3006 ~ 4006,6.120000 ~ 8.010000,0.765000 ~ 1.001250,0 ~ 4,36 M 736 K 399 B,15 M 919 K 295 B
Thu Nov 22 22:18:19 2018,25714938,19,4000,198675,198656,198692,198660,196772,200551,0,0,285405,220024,366102,166144,4006,5.780000 ~ 7.390000,0.722500 ~ 0.923750,0 ~ 4,39 M 532 K 622 B,17 M 93 K 166 B
Thu Nov 22 22:19:19 2018,25714939,19,4000,198676,198659,198691,198583,196582,201023,0,2986,292088,237912,435560,199066,4006,6.420000 ~ 7.910000,0.802500 ~ 0.988750,0,33 M 932 K 74 B,14 M 779 K 309 B
Thu Nov 22 22:20:19 2018,25714940,19,4000,198675,198657,198689,198701,196731,201889,0,3007,286092,234988,463635,197895,4006,6.550000 ~ 8.340000,0.818750 ~ 1.042500,0 ~ 104,34 M 257 K 882 B,14 M 808 K 897 B
Thu Nov 22 22:21:19 2018,25714941,19,4000,198677,198659,198702,198582,196456,200802,0,0,285705,235580,524858,199025,4006,7.110000 ~ 8.930000,0.888750 ~ 1.116250,0 ~ 2,33 M 944 K 428 B,14 M 730 K 399 B
Thu Nov 22 22:22:14 2018,25714942,14,4000,198675,198649,198692,198736,196671,199990,0,0,285964,244301,424630,198330,4006 ~ 5006,7.260000 ~ 8.390000,0.907500 ~ 1.048750,6 ~ 107,41 M 401 K 583 B,17 M 117 K 947 B
Thu Nov 22 22:22:19 2018,25714942,19,5000,245980,236718,248329,242021,222257,248050,0,0,410221,250971,918183,198330,4006 ~ 5006,7.260000 ~ 8.390000,0.907500 ~ 1.048750,6 ~ 107,41 M 401 K 583 B,17 M 117 K 947 B
Thu Nov 22 22:23:19 2018,25714943,19,5000,248331,248309,248367,247728,244118,250340,0,3017,486829,319616,1311763,212367,5006 ~ 5007,7.280000 ~ 8.910000,0.910000 ~ 1.113750,0 ~ 3,44 M 648 K 972 B,18 M 601 K 915 B
Thu Nov 22 22:24:19 2018,25714944,19,5000,248326,248289,248348,248387,245711,253632,0,20873,580618,311039,1386228,247206,5006,8.270000 ~ 9.680000,1.033750 ~ 1.210000,0,45 M 133 K 318 B,18 M 681 K 150 B
Thu Nov 22 22:25:19 2018,25714945,19,5000,248327,248285,248348,248141,245503,251220,0,0,492891,332573,986307,249082,5006,8.480000 ~ 10.420000,1.060000 ~ 1.302500,5 ~ 7,44 M 958 K 392 B,18 M 703 K 765 B
Thu Nov 22 22:26:19 2018,25714946,19,5000,248324,248290,248353,248660,246154,252056,0,0,563786,332175,7673889,247620,5006,8.750000 ~ 9.410000,1.093750 ~ 1.176250,1 ~ 4,44 M 569 K 454 B,18 M 639 K 8 B
Thu Nov 22 22:27:16 2018,25714947,16,5000,248328,248306,248352,247846,243426,253630,0,0,496738,337136,1190701,248580,5006 ~ 6004,8.370000 ~ 9.760000,1.046250 ~ 1.220000,0 ~ 6,48 M 672 K 7 B,19 M 531 K 730 B
Thu Nov 22 22:27:19 2018,25714947,19,6000,293232,284482,297745,290949,271252,302198,0,0,597492,253997,1519055,248580,5006 ~ 6004,8.370000 ~ 9.760000,1.046250 ~ 1.220000,0 ~ 6,48 M 672 K 7 B,19 M 531 K 730 B
Thu Nov 22 22:28:19 2018,25714948,19,6000,297995,297939,298025,297644,293614,301695,1,5940,495090,282488,892392,258939,6005 ~ 6006,8.920000 ~ 10.850000,1.115000 ~ 1.356250,0 ~ 104,52 M 799 K 7 B,21 M 288 K 390 B
Thu Nov 22 22:29:19 2018,25714949,19,6000,297998,297959,298025,298331,294708,301648,0,0,543525,292555,1008239,297467,6006,10.840000 ~ 11.500000,1.355000 ~ 1.437500,2 ~ 110,57 M 820 K 254 B,23 M 545 K 661 B
Thu Nov 22 22:30:19 2018,25714950,19,6000,297992,297947,298016,297663,291494,303462,0,2955,560143,261036,2369600,298182,6006,10.320000 ~ 11.730000,1.290000 ~ 1.466250,9 ~ 104,52 M 1015 K 583 B,21 M 543 K 782 B
Thu Nov 22 22:31:19 2018,25714951,19,6000,297997,297964,298018,297743,292034,301488,1,8912,528776,296912,1226442,298096,6006,10.410000 ~ 11.140000,1.301250 ~ 1.392500,2 ~ 211,57 M 336 K 519 B,23 M 305 K 973 B
Thu Nov 22 22:32:17 2018,25714952,17,6000,297998,297975,298024,298292,294399,304670,0,8872,564849,282261,1728096,296965,6006 ~ 6839,9.940000 ~ 10.950000,1.242500 ~ 1.368750,1 ~ 211,52 M 959 K 985 B,21 M 370 K 480 B
Thu Nov 22 22:32:19 2018,25714952,19,7000,332587,326459,338716,319803,312913,326694,0,0,508238,274092,931528,296965,6006 ~ 6839,9.940000 ~ 10.950000,1.242500 ~ 1.368750,1 ~ 211,52 M 959 K 985 B,21 M 370 K 480 B
Thu Nov 22 22:33:19 2018,25714953,19,7000,345750,341473,346985,344362,335997,352595,1,17908,759468,343828,1967293,303607,6909 ~ 6993,10.960000 ~ 11.700000,1.370000 ~ 1.462500,1 ~ 409,74 M 440 K 722 B,29 M 655 K 1000 B
Thu Nov 22 22:34:19 2018,25714954,19,7000,347042,346998,347080,347048,339329,355809,0,23893,748600,379554,2123208,345166,6993 ~ 6995,11.420000 ~ 12.310000,1.427500 ~ 1.538750,2 ~ 409,65 M 868 K 489 B,26 M 107 K 805 B
Thu Nov 22 22:35:19 2018,25714955,19,7000,347619,347262,347674,347564,342068,356173,1,32728,748919,344726,1727235,347166,6995 ~ 7006,11.190000 ~ 11.770000,1.398750 ~ 1.471250,1 ~ 113,66 M 96 K 651 B,26 M 67 K 270 B
Thu Nov 22 22:36:19 2018,25714956,19,7000,347639,347576,347666,347138,341331,356194,0,11961,725617,386618,1324742,346868,7005 ~ 7006,10.870000 ~ 11.760000,1.358750 ~ 1.470000,4 ~ 114,76 M 653 K 961 B,30 M 373 K 573 B
Thu Nov 22 22:37:18 2018,25714957,18,7000,347647,347604,347664,346857,341135,352726,0,12001,785052,345461,10614986,347219,7006 ~ 7744,11.120000 ~ 12.590000,1.390000 ~ 1.573750,4 ~ 103,65 M 152 K 910 B,25 M 903 K 231 B
Thu Nov 22 22:37:19 2018,25714957,19,8000,378101,378101,378101,363798,363798,363798,1,3023,736663,284392,1031512,347219,7006 ~ 7744,11.120000 ~ 12.590000,1.390000 ~ 1.573750,4 ~ 103,65 M 152 K 910 B,25 M 903 K 231 B
Thu Nov 22 22:38:19 2018,25714958,19,8000,396165,392053,396922,394206,382770,401153,2,41851,936009,463667,3546432,349398,7833 ~ 7999,12.150000 ~ 12.710000,1.518750 ~ 1.588750,1 ~ 9,68 M 447 K 648 B,26 M 519 K 164 B
