Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Tue Nov 20 18:31:19 2018,25711831,19,2000,99329,99306,99345,99347,97889,100050,0,0,324502,220786,474600,99514,2008,3.850000 ~ 4.730000,0.962500 ~ 1.182500,0 ~ 4,17 M 96 K 767 B,7 M 433 K 737 B
Tue Nov 20 18:32:05 2018,25711832,5,2000,99323,99316,99330,99454,98904,100330,0,0,325029,271298,427653,99306,2008 ~ 2974,4.350000 ~ 5.810000,1.087500 ~ 1.452500,0 ~ 317,28 M 732 K 637 B,11 M 570 K 330 B
Tue Nov 20 18:32:19 2018,25711832,19,3000,144777,127965,147324,143945,120209,148569,0,0,434625,254457,677820,99306,2008 ~ 2974,4.350000 ~ 5.810000,1.087500 ~ 1.452500,0 ~ 317,28 M 732 K 637 B,11 M 570 K 330 B
Tue Nov 20 18:33:19 2018,25711833,19,3000,147753,147288,148022,147564,145234,149284,0,5954,459853,286733,807244,130530,2974 ~ 2988,5.780000 ~ 6.430000,1.445000 ~ 1.607500,110 ~ 317,27 M 947 K 691 B,11 M 334 K 360 B
Tue Nov 20 18:34:19 2018,25711834,19,3000,148556,147975,148999,148444,145977,150718,0,2979,495332,300381,922444,147731,2988 ~ 3008,6.350000 ~ 6.930000,1.587500 ~ 1.732500,2 ~ 122,26 M 616 K 878 B,10 M 783 K 294 B
Tue Nov 20 18:35:19 2018,25711835,19,3000,148986,148963,149015,148565,145770,151365,1,11851,490542,247994,1071925,148229,3007 ~ 3008,6.280000 ~ 7.080000,1.570000 ~ 1.770000,1 ~ 105,28 M 226 K 492 B,11 M 374 K 261 B
Tue Nov 20 18:36:19 2018,25711836,19,3000,148984,148962,149011,148814,146141,151038,0,5940,565747,274888,1091089,148657,3007 ~ 3008,6.570000 ~ 6.930000,1.642500 ~ 1.732500,6 ~ 105,28 M 772 K 463 B,11 M 556 K 341 B
Tue Nov 20 18:37:07 2018,25711837,7,3000,148984,148965,148998,148341,146322,149713,0,8979,578713,333894,1007843,148663,3008 ~ 3993,5.810000 ~ 6.860000,1.452500 ~ 1.715000,2 ~ 111,33 M 735 K 18 B,13 M 25 K 343 B
Tue Nov 20 18:37:19 2018,25711837,19,4000,194152,176734,197894,191687,167420,199954,0,5966,760996,280860,1226658,148663,3008 ~ 3993,5.810000 ~ 6.860000,1.452500 ~ 1.715000,2 ~ 111,33 M 735 K 18 B,13 M 25 K 343 B
Tue Nov 20 18:38:19 2018,25711838,19,4000,197907,197841,197978,196317,189255,201560,4,39411,1025721,401754,2200529,176791,3993 ~ 3995,6.860000 ~ 7.630000,1.715000 ~ 1.907500,2 ~ 212,33 M 558 K 52 B,12 M 999 K 697 B
Tue Nov 20 18:39:19 2018,25711839,19,4000,198264,197912,198643,198040,193383,202280,1,59535,986822,404207,2044348,196237,3994 ~ 4009,6.690000 ~ 7.140000,1.672500 ~ 1.785000,2 ~ 212,37 M 429 K 212 B,14 M 410 K 675 B
Tue Nov 20 18:40:19 2018,25711840,19,4000,198608,198564,198656,198387,194017,201553,2,17839,865271,458164,1823848,197466,4007 ~ 4009,6.800000 ~ 7.650000,1.700000 ~ 1.912500,2 ~ 209,36 M 651 K 903 B,14 M 145 K 2 B
Tue Nov 20 18:41:19 2018,25711841,19,4000,198619,198542,198648,198181,191153,203195,1,29895,916827,352299,2882048,199099,4007 ~ 4009,7.520000 ~ 8.260000,1.880000 ~ 2.065000,1 ~ 209,36 M 53 K 243 B,14 M 87 K 72 B
Tue Nov 20 18:42:08 2018,25711842,8,4000,198608,198562,198651,197340,192258,201837,0,5969,917624,363152,1548182,197679,4007 ~ 4955,7.580000 ~ 8.200000,1.895000 ~ 2.050000,1 ~ 144,41 M 872 K 180 B,15 M 659 K 984 B
Tue Nov 20 18:42:19 2018,25711842,19,5000,239840,222103,244709,234716,208594,246140,0,9039,1281146,393306,2435255,197679,4007 ~ 4955,7.580000 ~ 8.200000,1.895000 ~ 2.050000,1 ~ 144,41 M 872 K 180 B,15 M 659 K 984 B
