Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Tue Nov 20 16:55:19 2018,25711735,19,3000,148411,148120,148609,148287,144321,150918,0,0,569329,279808,1367981,130525,2991 ~ 3000,5.190000 ~ 5.770000,1.297500 ~ 1.442500,1 ~ 7,28 M 598 K 500 B,11 M 574 K 528 B
Tue Nov 20 16:56:19 2018,25711736,19,3000,148801,148578,149004,148898,146099,151001,0,2993,552242,317498,1280780,148488,3000 ~ 3008,5.770000 ~ 6.640000,1.442500 ~ 1.660000,2 ~ 8,26 M 172 K 549 B,10 M 565 K 777 B
Tue Nov 20 16:57:19 2018,25711737,19,3000,148994,148974,149013,148911,145143,151819,0,5952,528060,295224,1532212,149122,3008,6.140000 ~ 6.830000,1.535000 ~ 1.707500,1 ~ 8,26 M 514 K 232 B,10 M 652 K 460 B
Tue Nov 20 16:58:19 2018,25711738,19,3000,148993,148947,149017,148935,145729,152587,0,3015,531366,292863,1486565,148739,3008,6.190000 ~ 7.280000,1.547500 ~ 1.820000,4 ~ 9,24 M 400 K 559 B,9 M 767 K 449 B
Tue Nov 20 16:59:07 2018,25711739,7,3000,148992,148982,149007,149061,147453,151149,0,0,552169,305572,1318342,148866,3008 ~ 3972,6.450000 ~ 7.050000,1.612500 ~ 1.762500,6 ~ 105,33 M 144 K 24 B,12 M 803 K 675 B
Tue Nov 20 16:59:19 2018,25711739,19,4000,192318,175022,196846,189622,166992,197838,0,2993,700675,290436,1368971,148866,3008 ~ 3972,6.450000 ~ 7.050000,1.612500 ~ 1.762500,6 ~ 105,33 M 144 K 24 B,12 M 803 K 675 B
Tue Nov 20 17:00:19 2018,25711740,19,4000,197333,196832,197717,196774,189996,200811,0,18273,848082,411646,1704668,173928,3973 ~ 3989,6.490000 ~ 7.320000,1.622500 ~ 1.830000,4 ~ 112,37 M 579 K 921 B,14 M 328 K 556 B
Tue Nov 20 17:01:19 2018,25711741,19,4000,198095,197576,198635,197164,190155,203823,2,35762,967375,355932,2349674,197020,3988 ~ 4009,7.290000 ~ 7.600000,1.822500 ~ 1.900000,1 ~ 7,34 M 14 K 695 B,13 M 134 K 418 B
Tue Nov 20 17:02:19 2018,25711742,19,4000,198621,198593,198642,198047,191013,202337,3,23933,927879,418400,1986169,196602,4007 ~ 4008,7.010000 ~ 7.390000,1.752500 ~ 1.847500,1 ~ 105,37 M 440 K 940 B,14 M 349 K 365 B
Tue Nov 20 17:03:19 2018,25711743,19,4000,198618,198567,198652,198446,188683,203759,1,14944,967299,384434,1891210,198293,4008 ~ 4009,6.950000 ~ 7.730000,1.737500 ~ 1.932500,1 ~ 111,33 M 979 K 60 B,13 M 42 K 20 B
Tue Nov 20 17:04:09 2018,25711744,9,4000,198619,198586,198660,198277,190346,201540,0,12029,1004479,386754,4336951,198755,4008 ~ 4948,6.870000 ~ 7.880000,1.717500 ~ 1.970000,4 ~ 207,37 M 632 K 392 B,14 M 260 K 497 B
Tue Nov 20 17:04:19 2018,25711744,19,5000,239702,222691,243754,235260,212829,245444,1,17956,1071492,367022,2040003,198755,4008 ~ 4948,6.870000 ~ 7.880000,1.717500 ~ 1.970000,4 ~ 207,37 M 632 K 392 B,14 M 260 K 497 B
