Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Tue Nov 20 17:58:19 2018,25711798,19,1000,49236,41462,49675,49228,41293,49767,0,0,8295,5059,10160,345,8 ~ 1008,0.000000 ~ 1.350000,0.000000 ~ 0.337500,0,9 M 375 K 416 B,4 M 919 K 37 B
Tue Nov 20 17:59:19 2018,25711799,19,1000,49665,49649,49674,49659,49094,50232,0,0,16924,9157,19720,48342,1008,1.080000 ~ 1.350000,0.270000 ~ 0.337500,0,9 M 385 K 297 B,4 M 905 K 599 B
Tue Nov 20 18:00:19 2018,25711800,19,1000,49666,49654,49674,49666,49646,49678,0,0,17522,17321,17953,49568,1008,1.010000 ~ 1.490000,0.252500 ~ 0.372500,0,9 M 341 K 659 B,4 M 901 K 444 B
Tue Nov 20 18:01:19 2018,25711801,19,1000,49667,49650,49675,49665,49632,49713,0,0,17474,17316,17867,49655,1008,0.880000 ~ 1.630000,0.220000 ~ 0.407500,0 ~ 1,9 M 342 K 65 B,4 M 901 K 898 B
Tue Nov 20 18:02:19 2018,25711802,19,1000,49668,49659,49675,49669,49651,49695,0,0,17488,17339,18096,49677,1008,0.690000 ~ 0.960000,0.172500 ~ 0.240000,0 ~ 1,9 M 343 K 679 B,4 M 902 K 141 B
Tue Nov 20 18:03:01 2018,25711803,1,1000,49667,49666,49668,49663,49658,49668,0,0,17536,17415,17658,49658,1008 ~ 2008,0.960000 ~ 3.210000,0.240000 ~ 0.802500,0 ~ 3,19 M 751 K 740 B,8 M 400 K 153 B
Tue Nov 20 18:03:19 2018,25711803,19,2000,98842,90527,99346,98320,82411,100578,0,0,293616,90340,435261,49658,1008 ~ 2008,0.960000 ~ 3.210000,0.240000 ~ 0.802500,0 ~ 3,19 M 751 K 740 B,8 M 400 K 153 B
Tue Nov 20 18:04:19 2018,25711804,19,2000,99332,99322,99347,99271,98305,100272,0,0,301708,255324,459806,94317,2008,2.870000 ~ 3.640000,0.717500 ~ 0.910000,0 ~ 5,18 M 227 K 470 B,7 M 720 K 350 B
Tue Nov 20 18:05:19 2018,25711805,19,2000,99333,99308,99346,99298,98296,100011,0,0,294463,224067,461565,98992,2008,3.100000 ~ 4.330000,0.775000 ~ 1.082500,0 ~ 3,17 M 1012 K 698 B,7 M 694 K 784 B
Tue Nov 20 18:06:19 2018,25711806,19,2000,99336,99328,99344,99304,98161,100471,0,2990,322531,220392,830530,99371,2008,3.600000 ~ 4.010000,0.900000 ~ 1.002500,0 ~ 3,16 M 838 K 790 B,7 M 84 K 911 B
Tue Nov 20 18:07:19 2018,25711807,19,2000,99337,99326,99350,99374,97873,101916,0,0,315372,205060,847868,99277,2008,3.500000 ~ 4.540000,0.875000 ~ 1.135000,0 ~ 3,17 M 36 K 492 B,7 M 116 K 619 B
Tue Nov 20 18:08:03 2018,25711808,3,2000,99333,99332,99335,99118,98481,100503,0,0,301754,209391,408031,99412,2008 ~ 2956,4.350000 ~ 5.160000,1.087500 ~ 1.290000,0 ~ 5,24 M 406 K 369 B,9 M 569 K 322 B
Tue Nov 20 18:08:19 2018,25711808,19,3000,144179,130662,146430,143139,123569,149966,0,0,502394,241381,1184981,99412,2008 ~ 2956,4.350000 ~ 5.160000,1.087500 ~ 1.290000,0 ~ 5,24 M 406 K 369 B,9 M 569 K 322 B
Tue Nov 20 18:09:19 2018,25711809,19,3000,147077,146395,147331,147125,143637,149500,1,6055,523351,264019,1099962,136289,2956 ~ 2975,5.060000 ~ 6.420000,1.265000 ~ 1.605000,1 ~ 9,25 M 265 K 629 B,9 M 831 K 960 B
Tue Nov 20 18:10:19 2018,25711810,19,3000,148511,147299,149012,148558,146033,151773,0,0,515567,258834,972941,147496,2974 ~ 3008,5.420000 ~ 6.420000,1.355000 ~ 1.605000,1 ~ 103,25 M 133 K 33 B,9 M 792 K 454 B
Tue Nov 20 18:11:19 2018,25711811,19,3000,148994,148956,149020,148849,147655,151529,0,8884,493802,269738,1282120,148596,3007 ~ 3008,5.380000 ~ 6.470000,1.345000 ~ 1.617500,8 ~ 207,28 M 89 K 227 B,10 M 843 K 938 B
Tue Nov 20 18:12:19 2018,25711812,19,3000,149000,148979,149021,149084,146994,151084,0,8933,477886,272129,1013726,148798,3008,5.740000 ~ 6.480000,1.435000 ~ 1.620000,0 ~ 10,25 M 871 K 972 B,9 M 960 K 135 B
Tue Nov 20 18:13:04 2018,25711813,4,3000,148993,148987,149000,147349,145515,148886,0,0,436490,285599,674396,149036,3008 ~ 3971,6.160000 ~ 6.650000,1.540000 ~ 1.662500,0 ~ 207,32 M 788 K 119 B,11 M 1000 K 528 B
Tue Nov 20 18:13:19 2018,25711813,19,4000,193901,176298,196809,190904,164601,198816,0,2949,854492,314128,1782113,149036,3008 ~ 3971,6.160000 ~ 6.650000,1.540000 ~ 1.662500,0 ~ 207,32 M 788 K 119 B,11 M 1000 K 528 B
Tue Nov 20 18:14:19 2018,25711814,19,4000,197281,196769,197539,195137,191228,200123,0,53748,1146445,383279,2463756,181358,3971 ~ 3986,6.510000 ~ 7.490000,1.627500 ~ 1.872500,1 ~ 105,35 M 248 K 59 B,12 M 918 K 249 B
