Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Tue Nov 20 14:03:19 2018,25711563,19,200,93981,93967,93991,93982,93829,94152,0,0,11616,10989,12369,94022,208,1.580000 ~ 1.890000,0.395000 ~ 0.472500,2 ~ 4,15 M 513 K 67 B,6 M 483 K 687 B
Tue Nov 20 14:04:14 2018,25711564,14,200,93984,93974,93994,93985,93967,93997,0,0,10571,10336,11001,93978,208 ~ 294,1.500000 ~ 1.900000,0.375000 ~ 0.475000,3,21 M 82 K 572 B,7 M 915 K 797 B
Tue Nov 20 14:04:19 2018,25711564,19,300,131876,125276,134491,131791,124953,134483,0,0,16287,14037,17289,93978,208 ~ 294,1.500000 ~ 1.900000,0.375000 ~ 0.475000,3,21 M 82 K 572 B,7 M 915 K 797 B
Tue Nov 20 14:05:19 2018,25711565,19,300,138922,136760,141073,138917,136762,141076,0,0,17166,16244,18158,103388,299 ~ 308,1.420000 ~ 2.240000,0.355000 ~ 0.560000,4 ~ 5,22 M 12 K 816 B,8 M 137 K 327 B
Tue Nov 20 14:06:19 2018,25711566,19,300,141063,140982,141080,141063,140963,141111,0,0,17682,17032,18249,139139,308,1.740000 ~ 3.140000,0.435000 ~ 0.785000,4,22 M 42 K 587 B,8 M 141 K 134 B
Tue Nov 20 14:07:19 2018,25711567,19,300,141067,141044,141087,141069,141014,141130,0,0,17519,16612,18332,140965,308,2.440000 ~ 3.590000,0.610000 ~ 0.897500,4,22 M 27 K 890 B,8 M 140 K 291 B
Tue Nov 20 14:08:19 2018,25711568,19,300,141069,141054,141082,141067,141033,141089,0,0,17710,17283,18239,140972,308,2.900000 ~ 3.430000,0.725000 ~ 0.857500,4 ~ 11,22 M 104 K 225 B,8 M 173 K 950 B
Tue Nov 20 14:09:16 2018,25711569,16,300,141064,141045,141078,141058,140944,141125,0,0,17624,16463,23040,140948,308 ~ 404,2.440000 ~ 3.200000,0.610000 ~ 0.800000,4,27 M 835 K 335 B,9 M 632 K 939 B
Tue Nov 20 14:09:19 2018,25711569,19,400,179379,171493,184713,179059,171057,184357,0,0,26547,23303,29839,140948,308 ~ 404,2.440000 ~ 3.200000,0.610000 ~ 0.800000,4,27 M 835 K 335 B,9 M 632 K 939 B
Tue Nov 20 14:10:19 2018,25711570,19,400,187880,186204,188093,187878,186102,188294,0,0,29033,25572,32489,148469,404 ~ 408,3.000000 ~ 4.530000,0.750000 ~ 1.132500,4 ~ 6,28 M 604 K 169 B,9 M 830 K 190 B
Tue Nov 20 14:11:19 2018,25711571,19,400,188049,188011,188077,188056,187722,188333,0,0,29755,26349,35095,187594,408,4.040000 ~ 5.430000,1.010000 ~ 1.357500,4 ~ 7,31 M 508 K 111 B,10 M 841 K 114 B
Tue Nov 20 14:12:19 2018,25711572,19,400,188063,188043,188078,188059,187860,188314,0,0,29406,26156,33549,188329,408,5.300000 ~ 6.140000,1.325000 ~ 1.535000,5 ~ 7,28 M 544 K 528 B,9 M 823 K 58 B
Tue Nov 20 14:13:19 2018,25711573,19,400,188062,188046,188078,188071,187863,188241,0,0,29511,26043,33023,187678,408,4.770000 ~ 6.210000,1.192500 ~ 1.552500,4 ~ 6,28 M 542 K 227 B,9 M 820 K 526 B
Tue Nov 20 14:14:17 2018,25711574,17,400,188062,187989,188080,188045,187889,188236,0,0,29588,26601,33127,188487,408 ~ 500,4.390000 ~ 5.470000,1.097500 ~ 1.367500,4 ~ 5,33 M 936 K 513 B,11 M 189 K 439 B
Tue Nov 20 14:14:19 2018,25711574,19,500,226140,221307,230974,225110,219616,230604,0,0,49103,36835,56602,188487,408 ~ 500,4.390000 ~ 5.470000,1.097500 ~ 1.367500,4 ~ 5,33 M 936 K 513 B,11 M 189 K 439 B
Tue Nov 20 14:15:19 2018,25711575,19,500,234660,233437,234752,234642,233180,235351,0,0,56124,50948,63328,192686,500 ~ 508,5.300000 ~ 6.730000,1.325000 ~ 1.682500,4 ~ 6,42 M 153 K 805 B,13 M 873 K 522 B
Tue Nov 20 14:16:19 2018,25711576,19,500,234736,234681,234774,234736,234184,235526,0,0,56217,52328,62087,234801,508,6.560000 ~ 7.220000,1.640000 ~ 1.805000,5 ~ 109,38 M 648 K 412 B,12 M 704 K 989 B
Tue Nov 20 14:17:19 2018,25711577,19,500,234745,234715,234781,234745,234290,235414,0,0,56094,51976,59945,233894,508,6.700000 ~ 7.730000,1.675000 ~ 1.932500,6 ~ 108,38 M 596 K 582 B,12 M 704 K 420 B
Tue Nov 20 14:18:19 2018,25711578,19,500,234748,234707,234789,234740,234196,235151,0,0,56089,51706,62279,234726,508,7.500000 ~ 8.430000,1.875000 ~ 2.107500,4 ~ 5,35 M 69 K 817 B,11 M 539 K 172 B
Tue Nov 20 14:19:19 2018,25711579,19,500,234737,234691,234794,234664,233537,235021,0,0,56399,51979,75203,235191,508 ~ 593,7.630000 ~ 8.380000,1.907500 ~ 2.095000,4 ~ 6,39 M 115 K 950 B,12 M 856 K 824 B
Tue Nov 20 14:20:19 2018,25711580,19,600,276810,269880,280232,175723,143999,267183,0,0,8517743,74560,19067570,236524,607 ~ 608,4.530000 ~ 7.760000,1.132500 ~ 1.940000,0 ~ 4,41 M 181 K 106 B,12 M 991 K 232 B
