Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Nov 22 19:24:19 2018,25714764,19,400,188012,187981,188033,188014,187956,188057,0,0,10203,10084,10371,188162,407,5.210000 ~ 6.000000,0.651250 ~ 0.750000,4,31 M 8 K 156 B,12 M 971 K 596 B
Thu Nov 22 19:25:19 2018,25714765,19,400,188021,188007,188035,188021,187991,188063,0,0,10206,10078,10380,187564,407,5.740000 ~ 6.680000,0.717500 ~ 0.835000,4 ~ 6,31 M 295 B,12 M 972 K 477 B
Thu Nov 22 19:26:19 2018,25714766,19,400,188016,187995,188034,188015,187993,188045,0,0,10205,10085,10377,188105,407,5.650000 ~ 6.680000,0.706250 ~ 0.835000,4,30 M 1021 K 483 B,12 M 967 K 886 B
Thu Nov 22 19:27:03 2018,25714767,3,400,188008,188000,188014,187969,187799,188054,0,0,10963,10076,14169,188267,407 ~ 507,5.650000 ~ 6.920000,0.706250 ~ 0.865000,4 ~ 5,37 M 550 K 652 B,14 M 633 K 18 B
Thu Nov 22 19:27:19 2018,25714767,19,500,234759,230335,235090,234748,230145,235090,0,0,12736,12598,14034,188267,407 ~ 507,5.650000 ~ 6.920000,0.706250 ~ 0.865000,4 ~ 5,37 M 550 K 652 B,14 M 633 K 18 B
Thu Nov 22 19:28:19 2018,25714768,19,500,235040,234987,235087,235039,234961,235099,0,0,12753,12603,13541,228300,507,6.600000 ~ 8.600000,0.825000 ~ 1.075000,4 ~ 5,37 M 547 K 930 B,14 M 634 K 568 B
Thu Nov 22 19:29:19 2018,25714769,19,500,235056,234986,235089,235054,234985,235165,0,0,12735,12562,13051,235406,507,6.560000 ~ 7.840000,0.820000 ~ 0.980000,5,37 M 540 K 306 B,14 M 627 K 319 B
Thu Nov 22 19:30:19 2018,25714770,19,500,235057,234993,235103,235060,234981,235140,0,0,12738,12583,13133,235277,507,6.170000 ~ 8.160000,0.771250 ~ 1.020000,5,37 M 566 K 440 B,14 M 642 K 606 B
Thu Nov 22 19:31:19 2018,25714771,19,500,235056,234968,235101,235055,234964,235134,0,0,12738,12613,13077,234400,507,6.900000 ~ 7.790000,0.862500 ~ 0.973750,5,37 M 556 K 1008 B,14 M 637 K 508 B
Thu Nov 22 19:32:04 2018,25714772,4,500,235029,234988,235049,234910,234402,235057,0,0,13039,12642,17600,235128,507 ~ 607,6.660000 ~ 8.110000,0.832500 ~ 1.013750,5 ~ 6,44 M 73 K 678 B,16 M 350 K 215 B
Thu Nov 22 19:32:19 2018,25714772,19,600,281036,270836,281807,280971,269868,282154,0,0,27631,20777,32121,235128,507 ~ 607,6.660000 ~ 8.110000,0.832500 ~ 1.013750,5 ~ 6,44 M 73 K 678 B,16 M 350 K 215 B
Thu Nov 22 19:33:19 2018,25714773,19,600,281758,281706,281808,281738,281178,282026,0,0,27774,24912,32896,271989,607,7.570000 ~ 8.770000,0.946250 ~ 1.096250,5,43 M 1019 K 713 B,16 M 304 K 352 B
Thu Nov 22 19:34:19 2018,25714774,19,600,281770,281713,281819,281788,281220,282075,0,0,27412,24698,32250,281506,607,7.520000 ~ 8.860000,0.940000 ~ 1.107500,5 ~ 6,44 M 54 K 695 B,16 M 326 K 225 B
Thu Nov 22 19:35:19 2018,25714775,19,600,281785,281715,281836,281779,281429,282168,0,0,27069,24710,31382,282272,607,8.190000 ~ 9.200000,1.023750 ~ 1.150000,5 ~ 6,48 M 462 K 964 B,17 M 964 K 553 B
Thu Nov 22 19:36:19 2018,25714776,19,600,281781,281712,281837,281783,281498,282282,0,0,27012,24007,31278,281621,607,8.300000 ~ 9.370000,1.037500 ~ 1.171250,5 ~ 6,44 M 76 K 362 B,16 M 324 K 856 B
Thu Nov 22 19:37:05 2018,25714777,5,600,281794,281781,281811,281767,281541,281873,0,0,27089,25061,30352,281413,607 ~ 707,8.360000 ~ 10.540000,1.045000 ~ 1.317500,5,50 M 657 K 48 B,18 M 19 K 307 B
Thu Nov 22 19:37:19 2018,25714777,19,700,328027,321388,328633,327922,319796,329054,0,0,38558,28313,44762,281413,607 ~ 707,8.360000 ~ 10.540000,1.045000 ~ 1.317500,5,50 M 657 K 48 B,18 M 19 K 307 B
Thu Nov 22 19:38:19 2018,25714778,19,700,328619,328573,328669,328612,328098,329082,0,0,38580,34777,43827,315718,707,9.680000 ~ 10.440000,1.210000 ~ 1.305000,5 ~ 6,50 M 624 K 385 B,18 M 25 K 273 B
Thu Nov 22 19:39:19 2018,25714779,19,700,328603,328566,328667,328618,328113,329320,0,0,38667,35198,44969,328254,707,10.240000 ~ 11.100000,1.280000 ~ 1.387500,5,55 M 623 K 822 B,19 M 835 K 450 B
Thu Nov 22 19:40:19 2018,25714780,19,700,328603,328533,328643,328595,327980,329180,0,0,38625,35031,44325,328693,707,9.810000 ~ 10.970000,1.226250 ~ 1.371250,5,55 M 619 K 802 B,19 M 838 K 145 B
Thu Nov 22 19:41:19 2018,25714781,19,700,328608,328551,328654,328623,328257,329136,0,0,38728,35595,43866,329386,707,10.270000 ~ 10.970000,1.283750 ~ 1.371250,5 ~ 107,55 M 769 K 672 B,19 M 835 K 759 B
Thu Nov 22 19:42:07 2018,25714782,7,700,328600,328540,328664,328460,327653,328962,0,0,38901,34728,44387,328236,707 ~ 807,10.340000 ~ 11.090000,1.292500 ~ 1.386250,5 ~ 6,57 M 90 K 851 B,19 M 770 K 5 B
Thu Nov 22 19:42:19 2018,25714782,19,800,374855,368387,375494,374763,367313,376031,0,0,48806,44999,56290,328236,707 ~ 807,10.340000 ~ 11.090000,1.292500 ~ 1.386250,5 ~ 6,57 M 90 K 851 B,19 M 770 K 5 B
Thu Nov 22 19:43:19 2018,25714783,19,800,375461,375426,375491,375479,374748,376045,0,0,48769,45181,55054,359928,807,10.750000 ~ 12.350000,1.343750 ~ 1.543750,5 ~ 7,57 M 119 K 234 B,19 M 746 K 57 B
Thu Nov 22 19:44:19 2018,25714784,19,800,375444,375391,375494,375424,374933,376232,0,0,48776,44500,55664,374604,807,11.250000 ~ 12.030000,1.406250 ~ 1.503750,4 ~ 6,57 M 158 K 187 B,19 M 753 K 521 B
Thu Nov 22 19:45:19 2018,25714785,19,800,375433,375390,375479,375434,374925,376039,0,0,48690,44470,56003,376149,807,11.310000 ~ 12.600000,1.413750 ~ 1.575000,5 ~ 6,57 M 61 K 240 B,19 M 772 K 736 B
Thu Nov 22 19:46:19 2018,25714786,19,800,375432,375378,375495,375431,374458,376218,0,0,48813,44644,56113,374682,807,10.920000 ~ 11.660000,1.365000 ~ 1.457500,5 ~ 6,62 M 853 K 1001 B,21 M 714 K 117 B
Thu Nov 22 19:47:08 2018,25714787,8,800,375434,375388,375492,375420,374977,375950,0,0,48775,45189,54496,376390,807 ~ 907,11.330000 ~ 12.740000,1.416250 ~ 1.592500,5 ~ 6,63 M 431 K 743 B,21 M 371 K 727 B
Thu Nov 22 19:47:19 2018,25714787,19,900,420390,412895,421203,420222,410849,421753,0,0,58705,52551,65254,376390,807 ~ 907,11.330000 ~ 12.740000,1.416250 ~ 1.592500,5 ~ 6,63 M 431 K 743 B,21 M 371 K 727 B
Thu Nov 22 19:48:19 2018,25714788,19,900,421164,421082,421248,421165,420377,422032,0,0,58859,53831,64170,401151,907,11.990000 ~ 13.270000,1.498750 ~ 1.658750,5 ~ 6,69 M 781 K 686 B,23 M 466 K 675 B
Thu Nov 22 19:49:19 2018,25714789,19,900,421166,421105,421236,421188,420598,421724,0,0,58603,53841,64071,420912,907,12.970000 ~ 13.850000,1.621250 ~ 1.731250,5,69 M 1015 K 878 B,23 M 539 K 460 B
Thu Nov 22 19:50:19 2018,25714790,19,900,421171,421083,421221,421171,420415,422454,0,0,58475,52602,64601,421844,907,12.460000 ~ 13.010000,1.557500 ~ 1.626250,5 ~ 6,63 M 611 K 715 B,21 M 381 K 519 B
Thu Nov 22 19:51:19 2018,25714791,19,900,421187,421124,421262,421186,420079,422178,0,0,58496,53809,64093,421958,907,12.410000 ~ 13.630000,1.551250 ~ 1.703750,5 ~ 8,63 M 579 K 899 B,21 M 426 K 539 B
Thu Nov 22 19:52:10 2018,25714792,10,900,421069,419967,421272,420898,418581,421869,0,0,59144,54172,70744,420795,907 ~ 1007,11.120000 ~ 14.610000,1.390000 ~ 1.826250,0 ~ 5,69 M 524 K 400 B,22 M 1010 K 283 B
Thu Nov 22 19:52:11 2018,25714792,11,1000,466576,466576,466576,466029,466029,466029,0,0,69859,66979,73657,420795,907 ~ 1007,11.120000 ~ 14.610000,1.390000 ~ 1.826250,0 ~ 5,69 M 524 K 400 B,22 M 1010 K 283 B
Thu Nov 22 19:52:12 2018,25714792,12,900,420716,420716,420716,368304,368304,368304,0,0,86458,68966,151526,420795,907 ~ 1007,11.120000 ~ 14.610000,1.390000 ~ 1.826250,0 ~ 5,69 M 524 K 400 B,22 M 1010 K 283 B
Thu Nov 22 19:52:19 2018,25714792,19,1000,463447,459955,466225,156511,143882,170880,0,0,5280600,220378,10516378,420795,907 ~ 1007,11.120000 ~ 14.610000,1.390000 ~ 1.826250,0 ~ 5,69 M 524 K 400 B,22 M 1010 K 283 B
