Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Tue Nov 20 14:43:19 2018,25711603,19,300,141058,141039,141077,141057,141018,141080,0,0,16548,15718,18156,141045,308,3.960000 ~ 4.520000,0.990000 ~ 1.130000,4,22 M 578 K 827 B,8 M 699 K 203 B
Tue Nov 20 14:44:19 2018,25711604,19,300,141054,141036,141070,141053,140952,141169,0,0,16550,15489,19394,140950,308,3.190000 ~ 4.180000,0.797500 ~ 1.045000,4,22 M 547 K 483 B,8 M 683 K 11 B
Tue Nov 20 14:45:19 2018,25711605,19,300,141052,141014,141072,141053,141000,141108,0,0,16631,15710,18766,141063,308,3.350000 ~ 3.740000,0.837500 ~ 0.935000,4,22 M 716 K 542 B,8 M 739 K 6 B
Tue Nov 20 14:46:06 2018,25711606,6,300,141050,141037,141064,141042,140984,141087,0,0,16678,15748,19349,141431,308 ~ 408,3.740000 ~ 5.320000,0.935000 ~ 1.330000,4 ~ 6,29 M 227 K 93 B,10 M 527 K 931 B
Tue Nov 20 14:46:19 2018,25711606,19,400,186144,170600,188046,186071,170188,188200,0,0,27485,21299,31927,141431,308 ~ 408,3.740000 ~ 5.320000,0.935000 ~ 1.330000,4 ~ 6,29 M 227 K 93 B,10 M 527 K 931 B
Tue Nov 20 14:47:19 2018,25711607,19,400,188040,188010,188067,188042,187789,188262,0,0,28455,26221,32394,171235,408,5.050000 ~ 5.460000,1.262500 ~ 1.365000,4 ~ 6,32 M 217 K 204 B,11 M 594 K 196 B
Tue Nov 20 14:48:19 2018,25711608,19,400,188024,188010,188043,188030,187853,188234,0,0,28691,26273,32918,187964,408,5.450000 ~ 6.100000,1.362500 ~ 1.525000,5 ~ 6,29 M 299 K 14 B,10 M 547 K 17 B
Tue Nov 20 14:49:19 2018,25711609,19,400,188039,188020,188060,188027,187764,188317,0,0,28477,25980,33226,188270,408,5.770000 ~ 6.920000,1.442500 ~ 1.730000,5,29 M 257 K 567 B,10 M 551 K 92 B
Tue Nov 20 14:50:19 2018,25711610,19,400,188034,187958,188058,188035,187857,188222,0,0,28509,26409,31447,187514,408,6.140000 ~ 6.930000,1.535000 ~ 1.732500,4 ~ 5,29 M 261 K 350 B,10 M 538 K 687 B
Tue Nov 20 14:51:07 2018,25711611,7,400,188032,188023,188040,188023,187872,188197,0,0,28499,25571,32062,188129,408 ~ 508,6.350000 ~ 7.570000,1.587500 ~ 1.892500,4 ~ 5,36 M 74 K 989 B,12 M 499 K 223 B
Tue Nov 20 14:51:19 2018,25711611,19,500,233286,221226,234697,233047,219260,235233,0,0,54920,29848,61733,188129,408 ~ 508,6.350000 ~ 7.570000,1.587500 ~ 1.892500,4 ~ 5,36 M 74 K 989 B,12 M 499 K 223 B
Tue Nov 20 14:52:19 2018,25711612,19,500,234687,234639,234733,234358,227531,235180,0,0,56423,50803,79713,215388,508,7.430000 ~ 8.280000,1.857500 ~ 2.070000,5 ~ 110,39 M 692 K 683 B,13 M 749 K 754 B
Tue Nov 20 14:53:19 2018,25711613,19,500,230301,227889,233507,154864,117389,176044,0,0,8814243,154668,17811655,233213,508,4.570000 ~ 7.700000,1.142500 ~ 1.925000,0 ~ 2,34 M 7 K 544 B,6 M 1009 K 432 B
