Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Nov 22 16:23:15 2018,25714583,15,500,234753,231442,235110,234726,231100,235111,0,0,12739,11905,14665,188033,407 ~ 507,4.700000 ~ 5.580000,0.587500 ~ 0.697500,4 ~ 5,37 M 556 K 755 B,14 M 636 K 247 B
Thu Nov 22 16:23:16 2018,25714583,16,400,188076,188076,188076,188082,188082,188082,0,0,12623,12612,12641,188033,407 ~ 507,4.700000 ~ 5.580000,0.587500 ~ 0.697500,4 ~ 5,37 M 556 K 755 B,14 M 636 K 247 B
Thu Nov 22 16:23:19 2018,25714583,19,500,235101,235085,235123,235093,235055,235129,0,0,12664,12567,12900,188033,407 ~ 507,4.700000 ~ 5.580000,0.587500 ~ 0.697500,4 ~ 5,37 M 556 K 755 B,14 M 636 K 247 B
Thu Nov 22 16:24:17 2018,25714584,17,500,235067,234949,235106,235069,234983,235117,0,0,12659,12517,13212,225970,507,5.530000 ~ 6.580000,0.691250 ~ 0.822500,5,37 M 545 K 284 B,14 M 630 K 911 B
Thu Nov 22 16:24:18 2018,25714584,18,400,188092,188092,188092,188084,188084,188084,0,0,12655,12589,12734,225970,507,5.530000 ~ 6.580000,0.691250 ~ 0.822500,5,37 M 545 K 284 B,14 M 630 K 911 B
Thu Nov 22 16:24:19 2018,25714584,19,500,235098,235098,235098,235093,235093,235093,0,0,12679,12626,12737,225970,507,5.530000 ~ 6.580000,0.691250 ~ 0.822500,5,37 M 545 K 284 B,14 M 630 K 911 B
Thu Nov 22 16:25:00 2018,25714585,0,400,188073,188073,188073,188037,188037,188037,0,0,12721,12579,13071,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:01 2018,25714585,1,500,235074,235074,235074,235089,235089,235089,0,0,12653,12583,12721,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:02 2018,25714585,2,400,188068,188068,188068,188073,188073,188073,0,0,12669,12649,12710,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:03 2018,25714585,3,500,235041,235041,235041,235041,235041,235041,0,0,12712,12632,12942,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:04 2018,25714585,4,400,188073,188073,188073,188077,188077,188077,0,0,12625,12617,12641,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:05 2018,25714585,5,500,234993,234993,234993,234990,234990,234990,0,0,12634,12548,12683,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:06 2018,25714585,6,400,188077,188077,188077,188068,188068,188068,0,0,12644,12563,12791,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:07 2018,25714585,7,500,234988,234988,234988,234983,234983,234983,0,0,12720,12578,13104,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:08 2018,25714585,8,400,188089,188089,188089,188100,188100,188100,0,0,12605,12540,12646,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:09 2018,25714585,9,500,235050,235050,235050,235039,235039,235039,0,0,12644,12561,12770,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:10 2018,25714585,10,400,188083,188083,188083,188085,188085,188085,0,0,12622,12569,12657,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:11 2018,25714585,11,500,235105,235105,235105,235110,235110,235110,0,0,12648,12618,12705,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:12 2018,25714585,12,400,188077,188077,188077,188090,188090,188090,0,0,12620,12539,12759,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:13 2018,25714585,13,500,235009,235009,235009,235039,235039,235039,0,0,12611,12506,12817,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:14 2018,25714585,14,400,188088,188088,188088,188082,188082,188082,0,0,12616,12592,12645,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:15 2018,25714585,15,500,235120,235120,235120,235120,235120,235120,0,0,12627,12558,12666,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:16 2018,25714585,16,400,188083,188083,188083,188103,188103,188103,0,0,12651,12619,12699,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:17 2018,25714585,17,500,235090,235090,235090,235079,235079,235079,0,0,12650,12581,12851,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:18 2018,25714585,18,400,188064,188064,188064,188054,188054,188054,0,0,13421,12595,15823,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:25:19 2018,25714585,19,500,235029,235029,235029,235072,235072,235072,0,0,14822,12642,17136,235149,507,6.000000 ~ 6.980000,0.750000 ~ 0.872500,5,37 M 551 K 703 B,14 M 632 K 88 B
Thu Nov 22 16:26:00 2018,25714586,0,400,188066,188066,188066,188039,188039,188039,0,0,12636,12571,12760,235378,507,5.680000 ~ 6.480000,0.710000 ~ 0.810000,5,37 M 551 K 600 B,14 M 631 K 565 B
Thu Nov 22 16:26:01 2018,25714586,1,500,235065,235065,235065,235063,235063,235063,0,0,12674,12590,12824,235378,507,5.680000 ~ 6.480000,0.710000 ~ 0.810000,5,37 M 551 K 600 B,14 M 631 K 565 B
Thu Nov 22 16:26:02 2018,25714586,2,400,188067,188067,188067,188090,188090,188090,0,0,12613,12588,12638,235378,507,5.680000 ~ 6.480000,0.710000 ~ 0.810000,5,37 M 551 K 600 B,14 M 631 K 565 B
Thu Nov 22 16:26:19 2018,25714586,19,500,235051,234949,235128,235050,234867,235263,0,0,12667,12461,13430,235378,507,5.680000 ~ 6.480000,0.710000 ~ 0.810000,5,37 M 551 K 600 B,14 M 631 K 565 B
Thu Nov 22 16:27:19 2018,25714587,19,500,235071,234949,235117,235070,234954,235127,0,0,12655,12532,13233,234532,507,6.020000 ~ 6.480000,0.752500 ~ 0.810000,4 ~ 5,37 M 545 K 880 B,14 M 629 K 820 B
Thu Nov 22 16:28:05 2018,25714588,5,500,235057,235020,235092,234949,234377,235131,0,0,13155,12573,20135,235389,507 ~ 607,6.110000 ~ 7.400000,0.763750 ~ 0.925000,4 ~ 5,44 M 60 K 551 B,16 M 336 K 766 B
Thu Nov 22 16:28:19 2018,25714588,19,600,280847,268503,281846,280785,267635,282083,0,0,27165,22011,31335,235389,507 ~ 607,6.110000 ~ 7.400000,0.763750 ~ 0.925000,4 ~ 5,44 M 60 K 551 B,16 M 336 K 766 B
Thu Nov 22 16:29:19 2018,25714589,19,600,281831,281763,281891,281827,281521,282093,0,0,27091,24466,31872,268404,607,6.920000 ~ 7.920000,0.865000 ~ 0.990000,4 ~ 5,44 M 83 K 774 B,16 M 338 K 1007 B
Thu Nov 22 16:30:19 2018,25714590,19,600,281823,281784,281852,281820,281404,282109,0,0,26943,23570,31782,282788,607,7.160000 ~ 8.220000,0.895000 ~ 1.027500,5,48 M 482 K 13 B,17 M 977 K 12 B
Thu Nov 22 16:31:03 2018,25714591,3,600,281838,281802,281887,281890,281624,282132,0,0,26847,24592,31139,281115,607,7.440000 ~ 9.350000,0.930000 ~ 1.168750,5,44 M 14 K 378 B,16 M 315 K 838 B
Thu Nov 22 16:31:04 2018,25714591,4,500,234910,234910,234910,234871,234871,234871,0,0,26440,24621,28719,281115,607,7.440000 ~ 9.350000,0.930000 ~ 1.168750,5,44 M 14 K 378 B,16 M 315 K 838 B
Thu Nov 22 16:31:19 2018,25714591,19,600,281821,281759,281873,281811,281628,282008,0,0,26977,24078,31515,281115,607,7.440000 ~ 9.350000,0.930000 ~ 1.168750,5,44 M 14 K 378 B,16 M 315 K 838 B
Thu Nov 22 16:32:19 2018,25714592,19,600,281835,281782,281889,281855,281396,282300,0,0,26965,23492,30805,282407,607,8.300000 ~ 9.450000,1.037500 ~ 1.181250,4 ~ 5,48 M 430 K 585 B,17 M 983 K 125 B
Thu Nov 22 16:33:06 2018,25714593,6,600,281834,281813,281867,281802,281268,282319,0,0,26942,24286,31255,281155,607 ~ 707,8.410000 ~ 10.430000,1.051250 ~ 1.303750,4 ~ 109,50 M 596 K 218 B,18 M 13 K 15 B
Thu Nov 22 16:33:19 2018,25714593,19,700,327580,317979,328676,327454,316247,328947,0,0,38151,28508,44764,281155,607 ~ 707,8.410000 ~ 10.430000,1.051250 ~ 1.303750,4 ~ 109,50 M 596 K 218 B,18 M 13 K 15 B
Thu Nov 22 16:34:19 2018,25714594,19,700,328649,328540,328708,328626,328036,329001,0,0,38498,34776,43776,312994,707,9.690000 ~ 10.760000,1.211250 ~ 1.345000,5 ~ 108,50 M 549 K 477 B,17 M 1021 K 84 B
Thu Nov 22 16:35:19 2018,25714595,19,700,328666,328632,328707,328685,328081,329480,0,0,38446,34867,43121,328139,707,9.920000 ~ 11.060000,1.240000 ~ 1.382500,4 ~ 5,50 M 658 K 18 B,18 M 19 K 385 B
Thu Nov 22 16:36:19 2018,25714596,19,700,328658,328598,328695,328662,328240,329062,0,0,38345,35166,44276,328723,707,9.080000 ~ 10.870000,1.135000 ~ 1.358750,4 ~ 5,55 M 513 K 275 B,19 M 831 K 574 B
Thu Nov 22 16:37:19 2018,25714597,19,700,328654,328618,328704,328639,328346,328962,0,0,38555,35429,44572,329229,707,8.570000 ~ 10.180000,1.071250 ~ 1.272500,5 ~ 6,50 M 548 K 593 B,18 M 20 K 317 B
Thu Nov 22 16:38:08 2018,25714598,8,700,328648,328614,328695,328589,328104,328866,0,0,38623,35841,44399,328633,707 ~ 807,9.450000 ~ 10.700000,1.181250 ~ 1.337500,4 ~ 5,62 M 920 K 551 B,21 M 732 K 18 B
Thu Nov 22 16:38:19 2018,25714598,19,800,374659,366332,375556,374523,365283,376007,0,0,48335,44025,55633,328633,707 ~ 807,9.450000 ~ 10.700000,1.181250 ~ 1.337500,4 ~ 5,62 M 920 K 551 B,21 M 732 K 18 B
Thu Nov 22 16:39:19 2018,25714599,19,800,375486,375455,375530,375504,374746,376294,0,0,48157,44565,54924,356139,807,10.640000 ~ 12.090000,1.330000 ~ 1.511250,5,57 M 107 K 199 B,19 M 710 K 335 B
Thu Nov 22 16:40:04 2018,25714600,4,800,375489,375463,375518,375485,375130,375896,0,0,48055,45027,52257,375899,807,10.940000 ~ 11.710000,1.367500 ~ 1.463750,5,57 M 104 K 636 B,19 M 719 K 295 B
Thu Nov 22 16:40:05 2018,25714600,5,700,328540,328540,328540,328715,328715,328715,0,0,47933,46144,53769,375899,807,10.940000 ~ 11.710000,1.367500 ~ 1.463750,5,57 M 104 K 636 B,19 M 719 K 295 B
Thu Nov 22 16:40:19 2018,25714600,19,800,375509,375470,375538,375473,375031,375910,0,0,48299,44381,54900,375899,807,10.940000 ~ 11.710000,1.367500 ~ 1.463750,5,57 M 104 K 636 B,19 M 719 K 295 B
Thu Nov 22 16:41:02 2018,25714601,2,800,375498,375481,375515,375612,375440,375731,0,0,47685,45461,52780,375525,807,11.160000 ~ 12.000000,1.395000 ~ 1.500000,5,57 M 152 K 95 B,19 M 749 K 65 B
Thu Nov 22 16:41:03 2018,25714601,3,700,328535,328535,328535,328518,328518,328518,0,0,48245,47242,51705,375525,807,11.160000 ~ 12.000000,1.395000 ~ 1.500000,5,57 M 152 K 95 B,19 M 749 K 65 B
Thu Nov 22 16:41:19 2018,25714601,19,800,375493,375410,375540,375475,375047,375993,0,0,48123,44442,54055,375525,807,11.160000 ~ 12.000000,1.395000 ~ 1.500000,5,57 M 152 K 95 B,19 M 749 K 65 B
Thu Nov 22 16:42:19 2018,25714602,19,800,375496,375459,375537,375528,375015,376205,0,0,48167,43810,55575,0,807,10.480000 ~ 11.400000,1.310000 ~ 1.425000,4 ~ 5,57 M 156 K 444 B,19 M 721 K 526 B
Thu Nov 22 16:43:09 2018,25714603,9,800,375487,375437,375519,375434,374660,375966,0,0,48057,44572,54310,375058,807 ~ 907,9.540000 ~ 11.500000,1.192500 ~ 1.437500,5 ~ 6,69 M 743 K 20 B,23 M 536 K 5 B
Thu Nov 22 16:43:19 2018,25714603,19,900,420556,413851,421383,420384,411707,421956,0,0,57339,51109,64031,375058,807 ~ 907,9.540000 ~ 11.500000,1.192500 ~ 1.437500,5 ~ 6,69 M 743 K 20 B,23 M 536 K 5 B
Thu Nov 22 16:44:19 2018,25714604,19,900,421322,421280,421395,421311,420393,422336,0,0,57496,53096,62944,400551,907,10.930000 ~ 12.760000,1.366250 ~ 1.595000,5 ~ 108,63 M 474 K 565 B,21 M 395 K 867 B
Thu Nov 22 16:45:19 2018,25714605,19,900,421308,421253,421375,421325,420761,421970,0,0,57481,53715,63514,420817,907,12.450000 ~ 13.130000,1.556250 ~ 1.641250,5,63 M 659 K 414 B,21 M 403 K 999 B
Thu Nov 22 16:46:19 2018,25714606,19,900,421325,421266,421375,421301,420707,422326,0,0,57390,53382,63004,422011,907,11.290000 ~ 12.930000,1.411250 ~ 1.616250,5 ~ 6,63 M 515 K 235 B,21 M 389 K 717 B
Thu Nov 22 16:47:19 2018,25714607,19,900,421333,421278,421387,421344,420415,422372,0,0,57459,53109,62239,421110,907,10.770000 ~ 11.820000,1.346250 ~ 1.477500,5 ~ 108,63 M 594 K 616 B,21 M 381 K 891 B
Thu Nov 22 16:48:10 2018,25714608,10,900,421330,421279,421359,421278,420738,421916,0,0,57274,53630,61579,421015,907 ~ 1007,10.490000 ~ 11.930000,1.311250 ~ 1.491250,5 ~ 110,69 M 847 K 690 B,23 M 34 K 592 B
Thu Nov 22 16:48:19 2018,25714608,19,1000,465096,456284,466934,464908,454849,467130,0,0,66296,56507,74729,421015,907 ~ 1007,10.490000 ~ 11.930000,1.311250 ~ 1.491250,5 ~ 110,69 M 847 K 690 B,23 M 34 K 592 B
Thu Nov 22 16:49:19 2018,25714609,19,1000,466807,466653,466927,466805,465602,467718,0,0,67023,63049,83939,441753,1007,11.640000 ~ 13.670000,1.455000 ~ 1.708750,5 ~ 6,69 M 927 K 810 B,23 M 33 K 690 B
Thu Nov 22 16:50:19 2018,25714610,19,1000,466908,466788,467001,466898,465965,467774,0,0,66539,62040,74395,467815,1007,13.160000 ~ 14.150000,1.645000 ~ 1.768750,5 ~ 108,76 M 919 K 368 B,25 M 365 K 951 B
Thu Nov 22 16:51:19 2018,25714611,19,1000,466813,466741,466881,466824,465717,468301,0,0,66981,62452,72983,465827,1007,13.320000 ~ 14.130000,1.665000 ~ 1.766250,6 ~ 108,77 M 211 K 179 B,25 M 439 K 926 B
Thu Nov 22 16:52:19 2018,25714612,19,1000,466803,466737,466928,466798,465796,467609,0,0,66908,62681,72780,465497,1007,13.210000 ~ 14.320000,1.651250 ~ 1.790000,6 ~ 8,76 M 707 K 34 B,25 M 399 K 479 B
Thu Nov 22 16:53:12 2018,25714613,12,1000,466806,466743,466892,466714,465792,467291,0,0,66693,62214,73199,468153,1007 ~ 1107,12.190000 ~ 14.320000,1.523750 ~ 1.790000,4 ~ 5,76 M 106 K 982 B,24 M 794 K 17 B
Thu Nov 22 16:53:19 2018,25714613,19,1100,511470,507862,512665,422455,157544,512608,0,0,200452,77646,2509130,468153,1007 ~ 1107,12.190000 ~ 14.320000,1.523750 ~ 1.790000,4 ~ 5,76 M 106 K 982 B,24 M 794 K 17 B
Thu Nov 22 16:54:19 2018,25714614,19,1100,506271,500022,512548,158124,9050,202743,88,251510,16436008,779,36204051,438918,1107,5.840000 ~ 12.190000,0.730000 ~ 1.523750,0,54 M 199 K 644 B,6 M 877 K 824 B
