Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Nov 22 17:48:19 2018,25714668,19,200,93867,93731,93904,93867,93732,93967,0,0,2781,2497,5629,93903,207,2.050000 ~ 3.200000,0.256250 ~ 0.400000,0,18 M 3 K 179 B,9 M 597 K 592 B
Thu Nov 22 17:49:15 2018,25714669,15,200,93846,93729,93903,93840,93662,93921,0,0,3015,2497,7696,93952,207 ~ 307,2.260000 ~ 3.040000,0.282500 ~ 0.380000,0,24 M 1022 K 335 B,11 M 829 K 677 B
Thu Nov 22 17:49:19 2018,25714669,19,300,140849,140514,140972,140804,140334,140967,0,0,7768,7336,9501,93952,207 ~ 307,2.260000 ~ 3.040000,0.282500 ~ 0.380000,0,24 M 1022 K 335 B,11 M 829 K 677 B
Thu Nov 22 17:50:19 2018,25714670,19,300,140900,140869,140948,140900,140844,140938,0,0,7662,7403,8332,105048,307,2.960000 ~ 3.710000,0.370000 ~ 0.463750,3 ~ 4,25 M 17 K 67 B,11 M 839 K 417 B
Thu Nov 22 17:51:19 2018,25714671,19,300,140895,140867,140924,140895,140831,140973,0,0,7662,7508,8100,140737,307,2.890000 ~ 4.050000,0.361250 ~ 0.506250,3,24 M 1019 K 434 B,11 M 830 K 502 B
Thu Nov 22 17:52:19 2018,25714672,19,300,140895,140873,140920,140896,140854,140919,0,0,7652,7530,8069,140824,307,3.860000 ~ 4.870000,0.482500 ~ 0.608750,3,24 M 1017 K 278 B,11 M 829 K 282 B
Thu Nov 22 17:53:19 2018,25714673,19,300,140895,140876,140914,140894,140845,140932,0,0,7658,7478,8134,141080,307,4.750000 ~ 5.620000,0.593750 ~ 0.702500,3,24 M 1014 K 693 B,11 M 829 K 276 B
Thu Nov 22 17:54:16 2018,25714674,16,300,140882,140807,140905,140882,140748,140951,0,0,7666,7468,8109,140734,307 ~ 407,4.200000 ~ 4.980000,0.525000 ~ 0.622500,3,31 M 706 K 307 B,13 M 666 K 422 B
Thu Nov 22 17:54:19 2018,25714674,19,400,186376,183135,188010,186287,182876,188005,0,0,10442,10039,12104,140734,307 ~ 407,4.200000 ~ 4.980000,0.525000 ~ 0.622500,3,31 M 706 K 307 B,13 M 666 K 422 B
Thu Nov 22 17:55:19 2018,25714675,19,400,187996,187968,188026,187996,187965,188037,0,0,10209,10070,11598,148895,407,3.920000 ~ 4.960000,0.490000 ~ 0.620000,4,31 M 720 K 514 B,13 M 674 K 904 B
Thu Nov 22 17:56:19 2018,25714676,19,400,188003,187972,188035,188003,187963,188033,0,0,10159,10030,11698,187938,407,5.040000 ~ 5.930000,0.630000 ~ 0.741250,4,31 M 725 K 41 B,13 M 676 K 682 B
Thu Nov 22 17:57:19 2018,25714677,19,400,187996,187974,188008,187996,187959,188018,0,0,10126,10053,10393,188137,407,5.220000 ~ 5.790000,0.652500 ~ 0.723750,4,31 M 766 K 509 B,13 M 698 K 990 B
Thu Nov 22 17:58:19 2018,25714678,19,400,188003,187986,188022,188003,187983,188029,0,0,10130,10052,10388,187555,407,4.920000 ~ 5.650000,0.615000 ~ 0.706250,4,31 M 734 K 489 B,13 M 676 K 564 B
Thu Nov 22 17:59:18 2018,25714679,18,400,187999,187986,188018,187993,187907,188032,0,0,10253,9980,13422,188267,407 ~ 507,4.690000 ~ 5.380000,0.586250 ~ 0.672500,3 ~ 4,38 M 193 K 958 B,15 M 452 K 2 B
Thu Nov 22 17:59:19 2018,25714679,19,500,226638,226638,226638,226403,226403,226403,0,0,13142,12574,14303,188267,407 ~ 507,4.690000 ~ 5.380000,0.586250 ~ 0.672500,3 ~ 4,38 M 193 K 958 B,15 M 452 K 2 B
Thu Nov 22 18:00:19 2018,25714680,19,500,235016,234950,235086,235015,234826,235109,0,0,12669,12552,13059,192459,507,5.110000 ~ 6.830000,0.638750 ~ 0.853750,5,38 M 454 K 608 B,15 M 531 K 717 B
Thu Nov 22 18:01:19 2018,25714681,19,500,235023,234885,235074,235022,234892,235077,0,0,12649,12559,12980,235042,507,5.790000 ~ 7.080000,0.723750 ~ 0.885000,5,38 M 452 K 1006 B,15 M 531 K 243 B
Thu Nov 22 18:02:19 2018,25714682,19,500,235014,234886,235068,235014,234892,235082,0,0,12652,12536,12970,235262,507,5.980000 ~ 6.840000,0.747500 ~ 0.855000,5,38 M 444 K 885 B,15 M 526 K 778 B
Thu Nov 22 18:03:19 2018,25714683,19,500,234987,234870,235080,234987,234836,235091,0,0,12666,12518,13254,234486,507,5.960000 ~ 6.880000,0.745000 ~ 0.860000,5,38 M 414 K 1003 B,15 M 517 K 33 B
Thu Nov 22 18:04:19 2018,25714684,19,500,235017,234895,235071,235001,234697,235072,0,0,12707,12519,15465,235258,507,6.200000 ~ 7.050000,0.775000 ~ 0.881250,4 ~ 5,38 M 503 K 904 B,15 M 552 K 320 B
Thu Nov 22 18:05:19 2018,25714685,19,600,281172,272035,281780,281112,271063,282013,0,0,26452,17366,30607,236553,507 ~ 607,6.760000 ~ 8.510000,0.845000 ~ 1.063750,5 ~ 107,45 M 145 K 775 B,17 M 410 K 48 B
Thu Nov 22 18:06:19 2018,25714686,19,600,281720,281652,281782,281730,281323,282109,0,0,26401,23791,30164,281032,607,8.470000 ~ 9.710000,1.058750 ~ 1.213750,5 ~ 107,49 M 639 K 34 B,19 M 160 K 62 B
Thu Nov 22 18:07:19 2018,25714687,19,600,281736,281644,281774,281731,281133,282126,0,0,26491,23516,30820,281939,607,9.260000 ~ 10.110000,1.157500 ~ 1.263750,5 ~ 6,49 M 633 K 707 B,19 M 139 K 389 B
Thu Nov 22 18:08:19 2018,25714688,19,600,281746,281679,281790,281739,281395,282118,0,0,26400,23646,31287,281164,607,9.100000 ~ 9.940000,1.137500 ~ 1.242500,5 ~ 6,45 M 234 K 616 B,17 M 442 K 400 B
Thu Nov 22 18:09:19 2018,25714689,19,600,281742,281674,281782,281732,281436,282028,0,0,26391,23610,30562,282213,607,9.040000 ~ 9.870000,1.130000 ~ 1.233750,5,45 M 148 K 748 B,17 M 396 K 621 B
Thu Nov 22 18:10:01 2018,25714690,1,600,281699,281668,281730,281500,280975,282026,0,0,29024,24874,36230,281880,607 ~ 707,9.270000 ~ 11.270000,1.158750 ~ 1.408750,5 ~ 110,51 M 780 K 206 B,19 M 269 K 904 B
Thu Nov 22 18:10:19 2018,25714690,19,700,328118,322455,328563,328062,321248,328995,0,0,37966,34521,44701,281880,607 ~ 707,9.270000 ~ 11.270000,1.158750 ~ 1.408750,5 ~ 110,51 M 780 K 206 B,19 M 269 K 904 B
Thu Nov 22 18:11:19 2018,25714691,19,700,328535,328497,328574,328534,328053,328972,0,0,37968,34407,43275,326656,707,9.930000 ~ 11.240000,1.241250 ~ 1.405000,5 ~ 110,52 M 20 K 679 B,19 M 382 K 390 B
Thu Nov 22 18:12:19 2018,25714692,19,700,328537,328493,328580,328539,328024,329180,0,0,38005,34687,43280,327953,707,10.060000 ~ 10.920000,1.257500 ~ 1.365000,5 ~ 109,51 M 811 K 791 B,19 M 273 K 882 B
Thu Nov 22 18:13:19 2018,25714693,19,700,328548,328515,328576,328555,327961,329249,0,0,37916,34707,43662,328868,707,10.030000 ~ 11.650000,1.253750 ~ 1.456250,5 ~ 6,51 M 787 K 717 B,19 M 284 K 96 B
Thu Nov 22 18:14:19 2018,25714694,19,700,328539,328493,328614,328547,328053,329156,0,0,38108,34466,43884,329021,707,11.460000 ~ 12.240000,1.432500 ~ 1.530000,4 ~ 5,51 M 829 K 91 B,19 M 301 K 669 B
Thu Nov 22 18:15:02 2018,25714695,2,700,328526,328505,328560,328230,327805,328484,0,0,38482,35239,43233,327690,707 ~ 807,10.750000 ~ 12.610000,1.343750 ~ 1.576250,4 ~ 5,64 M 255 K 315 B,23 M 284 K 399 B
Thu Nov 22 18:15:19 2018,25714695,19,800,374919,369192,375365,374832,368278,376107,0,0,48466,43266,55902,327690,707 ~ 807,10.750000 ~ 12.610000,1.343750 ~ 1.576250,4 ~ 5,64 M 255 K 315 B,23 M 284 K 399 B
Thu Nov 22 18:16:19 2018,25714696,19,800,375334,375295,375389,375336,374942,375898,0,0,48445,45052,55537,369795,807,11.860000 ~ 12.710000,1.482500 ~ 1.588750,4 ~ 6,58 M 536 K 639 B,21 M 180 K 642 B
Thu Nov 22 18:17:19 2018,25714697,19,800,375341,375277,375388,375316,374308,376029,0,0,48354,44073,55315,375978,807,12.240000 ~ 13.010000,1.530000 ~ 1.626250,4 ~ 6,58 M 501 K 113 B,21 M 266 K 134 B
Thu Nov 22 18:18:19 2018,25714698,19,800,375345,375304,375382,375397,374834,376113,0,0,48284,44890,54054,375010,807,11.990000 ~ 12.790000,1.498750 ~ 1.598750,5,64 M 252 K 121 B,23 M 309 K 875 B
Thu Nov 22 18:19:19 2018,25714699,19,800,375335,375290,375381,375310,374802,375834,0,0,48115,43958,55150,376128,807,12.290000 ~ 13.140000,1.536250 ~ 1.642500,5 ~ 6,58 M 585 K 324 B,21 M 169 K 301 B
Thu Nov 22 18:20:03 2018,25714700,3,800,375196,374835,375342,375112,374189,376155,0,0,48394,45545,51567,374297,807 ~ 907,12.270000 ~ 13.910000,1.533750 ~ 1.738750,5 ~ 6,64 M 1012 K 204 B,23 M 58 K 716 B
Thu Nov 22 18:20:19 2018,25714700,19,900,420513,414154,421052,420389,412612,421906,0,0,58336,48764,64563,374297,807 ~ 907,12.270000 ~ 13.910000,1.533750 ~ 1.738750,5 ~ 6,64 M 1012 K 204 B,23 M 58 K 716 B
Thu Nov 22 18:21:19 2018,25714701,19,900,420993,420913,421061,421036,420238,421908,0,0,58726,54145,65243,412527,907,13.120000 ~ 14.630000,1.640000 ~ 1.828750,5 ~ 6,65 M 110 K 658 B,23 M 66 K 36 B
Thu Nov 22 18:22:19 2018,25714702,19,900,420995,420916,421081,420941,420257,421771,0,0,58517,53806,64358,422561,907,13.280000 ~ 14.080000,1.660000 ~ 1.760000,5 ~ 6,71 M 675 K 603 B,25 M 385 K 879 B
Thu Nov 22 18:23:19 2018,25714703,19,900,421008,420922,421068,421057,420440,421951,0,0,58127,53988,63433,419377,907,13.590000 ~ 14.930000,1.698750 ~ 1.866250,5 ~ 6,71 M 658 K 354 B,25 M 318 K 62 B
Thu Nov 22 18:24:19 2018,25714704,19,900,421017,420937,421093,420991,420051,421651,0,0,58147,54132,63100,421831,907,14.080000 ~ 14.700000,1.760000 ~ 1.837500,5 ~ 6,65 M 63 K 531 B,22 M 1023 K 772 B
Thu Nov 22 18:25:05 2018,25714705,5,900,420921,420486,421034,420718,419405,421417,0,0,58930,54841,70056,422182,907 ~ 1007,7.980000 ~ 13.670000,0.997500 ~ 1.708750,0 ~ 4,70 M 942 K 1011 B,23 M 458 K 1022 B
Thu Nov 22 18:25:19 2018,25714705,19,1000,461420,458182,465809,165695,132949,313950,0,0,8727263,63829,19257003,422182,907 ~ 1007,7.980000 ~ 13.670000,0.997500 ~ 1.708750,0 ~ 4,70 M 942 K 1011 B,23 M 458 K 1022 B
