Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Tue Nov 20 11:11:19 2018,25711391,19,500,234840,234779,234874,234888,234244,235591,0,0,51987,47580,57590,234586,508,4.920000 ~ 5.840000,1.230000 ~ 1.460000,5,42 M 165 K 12 B,13 M 896 K 591 B
Tue Nov 20 11:12:19 2018,25711392,19,500,234845,234764,234897,234810,234269,235412,0,0,51907,47362,57243,235165,508,4.720000 ~ 5.630000,1.180000 ~ 1.407500,2 ~ 5,35 M 101 K 769 B,11 M 541 K 810 B
Tue Nov 20 11:13:19 2018,25711393,19,500,234856,234788,234890,234867,234321,235424,0,0,51836,47424,58088,234452,508,4.520000 ~ 5.360000,1.130000 ~ 1.340000,4 ~ 5,35 M 114 K 545 B,11 M 529 K 649 B
Tue Nov 20 11:14:07 2018,25711394,7,500,234858,234815,234904,234893,234551,235266,0,0,51458,48509,56106,235224,508 ~ 608,5.360000 ~ 5.950000,1.340000 ~ 1.487500,4 ~ 5,45 M 675 K 115 B,14 M 592 K 950 B
Tue Nov 20 11:14:19 2018,25711394,19,600,278842,266544,281641,278542,264624,282388,0,0,71213,51991,82785,235224,508 ~ 608,5.360000 ~ 5.950000,1.340000 ~ 1.487500,4 ~ 5,45 M 675 K 115 B,14 M 592 K 950 B
Tue Nov 20 11:15:19 2018,25711395,19,600,281611,281549,281647,281621,281014,282155,0,0,73335,65972,83434,260597,608,5.950000 ~ 6.970000,1.487500 ~ 1.742500,4 ~ 5,41 M 613 K 981 B,13 M 254 K 791 B
Tue Nov 20 11:16:19 2018,25711396,19,600,281617,281565,281671,281646,280968,282128,0,0,74226,68108,81102,281711,608,6.140000 ~ 6.730000,1.535000 ~ 1.682500,4 ~ 107,41 M 734 K 945 B,13 M 269 K 570 B
Tue Nov 20 11:17:19 2018,25711397,19,600,281625,281560,281674,281623,280995,282387,0,0,73961,68644,83844,282656,608,5.940000 ~ 6.870000,1.485000 ~ 1.717500,3 ~ 6,45 M 684 K 293 B,14 M 588 K 295 B
Tue Nov 20 11:18:19 2018,25711398,19,600,281604,281563,281648,281608,280994,282404,0,0,73610,67389,82396,281384,608,6.720000 ~ 7.420000,1.680000 ~ 1.855000,3 ~ 108,45 M 644 K 183 B,14 M 545 K 16 B
Tue Nov 20 11:19:09 2018,25711399,9,600,281609,281571,281663,281528,281028,282181,0,0,73404,68096,79879,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:19:12 2018,25711399,12,700,325271,321064,327379,324450,318613,327753,0,0,91255,80272,98595,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:19:13 2018,25711399,13,600,280454,280454,280454,280192,280192,280192,0,0,91734,88004,96040,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:19:14 2018,25711399,14,700,327436,327436,327436,328139,328139,328139,0,0,92479,87363,102207,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:19:15 2018,25711399,15,600,280544,280544,280544,280367,280367,280367,0,0,88310,83363,92625,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:19:16 2018,25711399,16,700,327407,327407,327407,327089,327089,327089,0,0,90761,86940,96701,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:19:17 2018,25711399,17,600,280532,280532,280532,280102,280102,280102,0,0,90085,86903,92395,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:19:19 2018,25711399,19,700,327424,327409,327440,327836,327243,328430,0,0,91185,85672,96513,281521,608 ~ 708,6.720000 ~ 7.390000,1.680000 ~ 1.847500,4 ~ 5,52 M 624 K 984 B,16 M 446 K 57 B
Tue Nov 20 11:20:19 2018,25711400,19,700,327406,327305,327478,327400,326252,328458,0,0,91229,84595,103410,305486,708,6.990000 ~ 7.740000,1.747500 ~ 1.935000,5 ~ 8,48 M 129 K 13 B,14 M 1004 K 168 B
Tue Nov 20 11:21:19 2018,25711401,19,700,327405,327237,327486,327401,326821,328346,0,0,91347,81244,102201,327604,708,7.480000 ~ 7.920000,1.870000 ~ 1.980000,4 ~ 8,52 M 585 K 290 B,16 M 367 K 711 B
Tue Nov 20 11:22:19 2018,25711402,19,700,327394,327308,327458,327392,326652,328285,0,0,92243,85070,103638,327003,708,7.320000 ~ 7.860000,1.830000 ~ 1.965000,4 ~ 6,52 M 628 K 228 B,16 M 388 K 421 B
Tue Nov 20 11:23:19 2018,25711403,19,700,327347,327255,327460,327326,326441,328230,0,0,92278,83738,101209,327150,708,7.430000 ~ 8.100000,1.857500 ~ 2.025000,4 ~ 7,48 M 63 K 702 B,14 M 1023 K 567 B
Tue Nov 20 11:24:10 2018,25711404,10,700,327346,327301,327397,327333,326562,328253,0,0,91708,83579,100443,327179,708 ~ 808,7.080000 ~ 8.360000,1.770000 ~ 2.090000,5 ~ 110,53 M 371 K 318 B,16 M 314 K 850 B
Tue Nov 20 11:24:19 2018,25711404,19,800,364694,358987,368648,290466,241012,367136,0,0,1520047,90862,4944962,327179,708 ~ 808,7.080000 ~ 8.360000,1.770000 ~ 2.090000,5 ~ 110,53 M 371 K 318 B,16 M 314 K 850 B
