Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Fri Apr  9 08:08:19 2021,26965928,19,400,193009,192942,193040,193018,192772,193239,0,0,29605,27150,32028,192930,405,4.240000 ~ 4.920000,1.060000 ~ 1.230000,7 ~ 9,29 M 239 K 79 B,9 M 1016 K 76 B
Fri Apr  9 08:09:13 2021,26965929,13,400,193013,192950,193043,192959,192365,193246,0,0,29816,28099,37276,193609,405 ~ 493,4.060000 ~ 5.380000,1.015000 ~ 1.345000,7 ~ 8,34 M 801 K 80 B,11 M 471 K 212 B
Fri Apr  9 08:09:19 2021,26965929,19,500,226452,217984,234845,226078,217127,233778,0,0,48719,40452,68495,193609,405 ~ 493,4.060000 ~ 5.380000,1.015000 ~ 1.345000,7 ~ 8,34 M 801 K 80 B,11 M 471 K 212 B
Fri Apr  9 08:10:19 2021,26965930,19,500,239595,235090,240881,239595,235138,241582,0,0,54676,48610,64878,204177,493 ~ 505,4.280000 ~ 4.780000,1.070000 ~ 1.195000,5 ~ 8,39 M 570 K 949 B,12 M 978 K 852 B
Fri Apr  9 08:11:19 2021,26965931,19,500,240823,240774,240865,240823,240262,241334,0,0,55324,51956,62154,239893,505,4.080000 ~ 4.860000,1.020000 ~ 1.215000,7 ~ 8,35 M 964 K 814 B,11 M 778 K 265 B
Fri Apr  9 08:12:19 2021,26965932,19,500,240829,240784,240863,240851,239893,241798,0,0,55130,50145,58162,241640,505,4.640000 ~ 5.360000,1.160000 ~ 1.340000,7 ~ 10,43 M 288 K 188 B,14 M 159 K 495 B
Fri Apr  9 08:13:19 2021,26965933,19,500,240827,240712,240874,240816,240165,241414,0,0,55094,51553,59149,240332,505,5.090000 ~ 5.650000,1.272500 ~ 1.412500,6 ~ 10,35 M 982 K 149 B,11 M 770 K 835 B
Fri Apr  9 08:14:14 2021,26965934,14,500,240837,240803,240871,240825,240074,241560,0,0,54996,51285,59639,240618,505 ~ 605,4.270000 ~ 5.330000,1.067500 ~ 1.332500,6 ~ 112,42 M 618 K 629 B,13 M 547 K 202 B
Fri Apr  9 08:14:19 2021,26965934,19,600,285733,276653,288696,285099,274105,288513,0,0,77302,64117,83009,240618,505 ~ 605,4.270000 ~ 5.330000,1.067500 ~ 1.332500,6 ~ 112,42 M 618 K 629 B,13 M 547 K 202 B
Fri Apr  9 08:15:19 2021,26965935,19,600,288655,288610,288727,288654,286961,290546,0,0,79247,72326,102447,252882,605,5.050000 ~ 6.030000,1.262500 ~ 1.507500,6 ~ 9,42 M 755 K 444 B,13 M 588 K 151 B
Fri Apr  9 08:16:19 2021,26965936,19,600,288659,288617,288723,288654,287505,289877,0,0,78673,71006,87569,288807,605,5.830000 ~ 6.570000,1.457500 ~ 1.642500,8 ~ 11,42 M 749 K 545 B,13 M 575 K 753 B
Fri Apr  9 08:17:19 2021,26965937,19,600,288657,288594,288714,288682,287683,290050,0,0,78943,71805,85531,289125,605,5.780000 ~ 6.230000,1.445000 ~ 1.557500,7 ~ 11,42 M 708 K 242 B,13 M 568 K 297 B
Fri Apr  9 08:18:19 2021,26965938,19,600,288665,288584,288728,288674,287813,289384,0,0,78859,73528,85393,288204,605,5.470000 ~ 6.520000,1.367500 ~ 1.630000,2 ~ 7,42 M 640 K 665 B,13 M 558 K 979 B
Fri Apr  9 08:19:16 2021,26965939,16,600,288646,288499,288697,288487,285636,289384,0,0,80116,73025,105490,289403,605 ~ 705,5.540000 ~ 6.700000,1.385000 ~ 1.675000,6 ~ 11,49 M 244 K 537 B,15 M 399 K 675 B
Fri Apr  9 08:19:19 2021,26965939,19,700,336508,336473,336554,336188,335746,336455,0,0,105976,97510,116337,289403,605 ~ 705,5.540000 ~ 6.700000,1.385000 ~ 1.675000,6 ~ 11,49 M 244 K 537 B,15 M 399 K 675 B
Fri Apr  9 08:20:19 2021,26965940,19,700,336502,336411,336571,336568,335125,338194,0,0,101203,89584,119310,298601,705,7.050000 ~ 7.760000,1.762500 ~ 1.940000,5 ~ 8,54 M 123 K 695 B,16 M 855 K 537 B
Fri Apr  9 08:21:19 2021,26965941,19,700,334369,329173,336547,311455,252707,337606,0,0,678411,91529,3870379,335696,705,6.710000 ~ 8.210000,1.677500 ~ 2.052500,0 ~ 6,54 M 114 K 643 B,16 M 888 K 197 B
Fri Apr  9 08:22:16 2021,26965942,16,700,329241,327624,330137,258359,231872,309757,0,0,9237797,3951606,14718222,309192,705,4.320000 ~ 6.330000,1.080000 ~ 1.582500,0 ~ 1,46 M 362 K 231 B,10 M 936 K 783 B
Fri Apr  9 08:22:17 2021,26965942,17,600,282937,282937,282937,214131,214131,214131,0,0,14686153,14204874,15141321,309192,705,4.320000 ~ 6.330000,1.080000 ~ 1.582500,0 ~ 1,46 M 362 K 231 B,10 M 936 K 783 B
Fri Apr  9 08:22:19 2021,26965942,19,700,328766,328292,329241,276762,251234,302291,0,0,15390787,14900941,15887335,309192,705,4.320000 ~ 6.330000,1.080000 ~ 1.582500,0 ~ 1,46 M 362 K 231 B,10 M 936 K 783 B
