Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Wed Apr  7 12:58:15 2021,26963338,15,10,17674,17674,17674,17673,17673,17673,0,0,666,666,666,22629,24 ~ 25,1.090000 ~ 1.830000,0.272500 ~ 0.457500,0,7 M 119 K 735 B,3 M 485 K 461 B
Wed Apr  7 12:58:19 2021,26963338,19,20,35353,35350,35356,35353,35350,35356,0,0,691,664,716,22629,24 ~ 25,1.090000 ~ 1.830000,0.272500 ~ 0.457500,0,7 M 119 K 735 B,3 M 485 K 461 B
Wed Apr  7 12:59:00 2021,26963339,0,20,35356,35356,35356,35356,35356,35356,0,0,690,665,715,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:01 2021,26963339,1,10,17673,17673,17673,17673,17673,17673,0,0,673,673,673,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:05 2021,26963339,5,20,35351,35344,35356,35351,35343,35357,0,0,692,665,720,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:06 2021,26963339,6,10,17676,17676,17676,17675,17675,17675,0,0,664,664,664,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:11 2021,26963339,11,20,35355,35351,35359,35355,35353,35359,0,0,690,662,717,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:12 2021,26963339,12,10,17672,17672,17672,17673,17673,17673,0,0,663,663,663,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:16 2021,26963339,16,20,35365,35360,35370,35365,35359,35368,0,0,715,712,716,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:17 2021,26963339,17,10,17679,17679,17679,17680,17680,17680,0,0,714,714,714,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 12:59:19 2021,26963339,19,20,35361,35357,35365,35360,35357,35364,0,0,716,714,718,35394,24,1.880000 ~ 2.340000,0.470000 ~ 0.585000,0,7 M 120 K 456 B,3 M 485 K 859 B
Wed Apr  7 13:00:01 2021,26963340,1,20,35361,35360,35363,35361,35360,35363,0,0,720,716,729,35404,24,1.740000 ~ 2.280000,0.435000 ~ 0.570000,0,7 M 120 K 416 B,3 M 486 K 108 B
Wed Apr  7 13:00:02 2021,26963340,2,10,17682,17682,17682,17682,17682,17682,0,0,716,716,716,35404,24,1.740000 ~ 2.280000,0.435000 ~ 0.570000,0,7 M 120 K 416 B,3 M 486 K 108 B
Wed Apr  7 13:00:12 2021,26963340,12,20,35359,35351,35368,35359,35351,35369,0,0,718,715,723,35404,24,1.740000 ~ 2.280000,0.435000 ~ 0.570000,0,7 M 120 K 416 B,3 M 486 K 108 B
Wed Apr  7 13:00:13 2021,26963340,13,10,17678,17678,17678,17678,17678,17678,0,0,719,719,719,35404,24,1.740000 ~ 2.280000,0.435000 ~ 0.570000,0,7 M 120 K 416 B,3 M 486 K 108 B
Wed Apr  7 13:00:17 2021,26963340,17,20,35351,35348,35353,35350,35348,35351,0,0,720,717,723,35404,24,1.740000 ~ 2.280000,0.435000 ~ 0.570000,0,7 M 120 K 416 B,3 M 486 K 108 B
Wed Apr  7 13:00:18 2021,26963340,18,10,17674,17674,17674,17674,17674,17674,0,0,725,725,725,35404,24,1.740000 ~ 2.280000,0.435000 ~ 0.570000,0,7 M 120 K 416 B,3 M 486 K 108 B
Wed Apr  7 13:00:19 2021,26963340,19,20,35354,35354,35354,35353,35353,35353,0,0,722,719,725,35404,24,1.740000 ~ 2.280000,0.435000 ~ 0.570000,0,7 M 120 K 416 B,3 M 486 K 108 B
Wed Apr  7 13:01:13 2021,26963341,13,20,35353,35327,35366,35353,35328,35366,0,0,721,716,739,35302,24,1.490000 ~ 2.330000,0.372500 ~ 0.582500,0,7 M 119 K 834 B,3 M 486 K 640 B
Wed Apr  7 13:01:14 2021,26963341,14,10,17679,17679,17679,17679,17679,17679,0,0,719,719,719,35302,24,1.490000 ~ 2.330000,0.372500 ~ 0.582500,0,7 M 119 K 834 B,3 M 486 K 640 B
Wed Apr  7 13:01:19 2021,26963341,19,20,35351,35343,35359,35351,35344,35360,0,0,720,716,723,35302,24,1.490000 ~ 2.330000,0.372500 ~ 0.582500,0,7 M 119 K 834 B,3 M 486 K 640 B
Wed Apr  7 13:02:00 2021,26963342,0,10,17674,17674,17674,17673,17673,17673,0,0,720,720,720,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:04 2021,26963342,4,20,35361,35358,35364,35361,35358,35364,0,0,717,715,719,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:05 2021,26963342,5,10,17677,17677,17677,17677,17677,17677,0,0,722,722,722,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:11 2021,26963342,11,20,35363,35360,35367,35363,35360,35366,0,0,716,714,724,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:12 2021,26963342,12,10,17680,17680,17680,17680,17680,17680,0,0,718,718,718,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:15 2021,26963342,15,20,35356,35355,35358,35356,35356,35357,0,0,717,716,718,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:16 2021,26963342,16,30,53052,53052,53052,53052,53052,53052,0,0,561,250,717,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:17 2021,26963342,17,20,35385,35385,35385,35384,35384,35384,0,0,496,276,716,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:02:19 2021,26963342,19,30,53055,53050,53060,53055,53052,53058,0,0,598,347,718,35392,24 ~ 34,1.770000 ~ 2.390000,0.442500 ~ 0.597500,0,10 M 694 K 848 B,5 M 217 K 967 B
Wed Apr  7 13:03:01 2021,26963343,1,30,53050,53044,53057,53050,53043,53057,0,0,614,410,718,39059,34,2.250000 ~ 2.820000,0.562500 ~ 0.705000,0,10 M 693 K 560 B,5 M 217 K 378 B
Wed Apr  7 13:03:02 2021,26963343,2,20,35371,35371,35371,35371,35371,35371,0,0,563,411,715,39059,34,2.250000 ~ 2.820000,0.562500 ~ 0.705000,0,10 M 693 K 560 B,5 M 217 K 378 B
Wed Apr  7 13:03:07 2021,26963343,7,30,53032,53021,53050,53032,53020,53051,0,0,662,418,726,39059,34,2.250000 ~ 2.820000,0.562500 ~ 0.705000,0,10 M 693 K 560 B,5 M 217 K 378 B
Wed Apr  7 13:03:08 2021,26963343,8,20,35348,35348,35348,35347,35347,35347,0,0,665,613,716,39059,34,2.250000 ~ 2.820000,0.562500 ~ 0.705000,0,10 M 693 K 560 B,5 M 217 K 378 B
Wed Apr  7 13:03:13 2021,26963343,13,30,53035,53029,53049,53036,53031,53048,0,0,681,612,717,39059,34,2.250000 ~ 2.820000,0.562500 ~ 0.705000,0,10 M 693 K 560 B,5 M 217 K 378 B
Wed Apr  7 13:03:14 2021,26963343,14,20,35349,35349,35349,35349,35349,35349,0,0,666,615,717,39059,34,2.250000 ~ 2.820000,0.562500 ~ 0.705000,0,10 M 693 K 560 B,5 M 217 K 378 B
Wed Apr  7 13:03:19 2021,26963343,19,30,53033,53026,53039,53033,53029,53037,0,0,697,627,719,39059,34,2.250000 ~ 2.820000,0.562500 ~ 0.705000,0,10 M 693 K 560 B,5 M 217 K 378 B
Wed Apr  7 13:04:00 2021,26963344,0,20,35352,35352,35352,35353,35353,35353,0,0,694,674,715,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:04:05 2021,26963344,5,30,53025,53020,53032,53025,53021,53031,0,0,702,665,723,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:04:06 2021,26963344,6,20,35346,35346,35346,35345,35345,35345,0,0,702,686,719,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:04:11 2021,26963344,11,30,53037,53033,53041,53037,53033,53040,0,0,718,715,723,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:04:12 2021,26963344,12,20,35356,35356,35356,35356,35356,35356,0,0,717,717,717,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:04:17 2021,26963344,17,30,53029,53024,53034,53029,53024,53033,0,0,719,716,724,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:04:18 2021,26963344,18,20,35350,35350,35350,35349,35349,35349,0,0,720,719,720,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:04:19 2021,26963344,19,30,53034,53034,53034,53035,53035,53035,0,0,717,717,718,52990,34,2.720000 ~ 3.090000,0.680000 ~ 0.772500,0,10 M 691 K 148 B,5 M 216 K 833 B
Wed Apr  7 13:05:04 2021,26963345,4,30,53030,53017,53035,53030,53016,53036,0,0,719,716,726,53147,34,2.530000 ~ 3.410000,0.632500 ~ 0.852500,0,10 M 690 K 823 B,5 M 216 K 388 B
Wed Apr  7 13:05:05 2021,26963345,5,20,35346,35346,35346,35346,35346,35346,0,0,721,719,723,53147,34,2.530000 ~ 3.410000,0.632500 ~ 0.852500,0,10 M 690 K 823 B,5 M 216 K 388 B
Wed Apr  7 13:05:09 2021,26963345,9,30,53033,53022,53038,53033,53023,53038,0,0,719,714,728,53147,34,2.530000 ~ 3.410000,0.632500 ~ 0.852500,0,10 M 690 K 823 B,5 M 216 K 388 B
Wed Apr  7 13:05:10 2021,26963345,10,20,35357,35357,35357,35357,35357,35357,0,0,717,716,717,53147,34,2.530000 ~ 3.410000,0.632500 ~ 0.852500,0,10 M 690 K 823 B,5 M 216 K 388 B
Wed Apr  7 13:05:15 2021,26963345,15,30,53038,53035,53040,53037,53035,53040,0,0,716,715,718,53147,34,2.530000 ~ 3.410000,0.632500 ~ 0.852500,0,10 M 690 K 823 B,5 M 216 K 388 B
Wed Apr  7 13:05:16 2021,26963345,16,20,35355,35355,35355,35356,35356,35356,0,0,716,716,716,53147,34,2.530000 ~ 3.410000,0.632500 ~ 0.852500,0,10 M 690 K 823 B,5 M 216 K 388 B
Wed Apr  7 13:05:19 2021,26963345,19,30,53036,53035,53037,53036,53034,53039,0,0,716,715,718,53147,34,2.530000 ~ 3.410000,0.632500 ~ 0.852500,0,10 M 690 K 823 B,5 M 216 K 388 B
Wed Apr  7 13:06:01 2021,26963346,1,30,53038,53035,53042,53039,53036,53041,0,0,717,715,721,52990,34,2.760000 ~ 3.460000,0.690000 ~ 0.865000,0,10 M 691 K 656 B,5 M 216 K 940 B
Wed Apr  7 13:06:02 2021,26963346,2,20,35351,35351,35351,35351,35351,35351,0,0,718,717,720,52990,34,2.760000 ~ 3.460000,0.690000 ~ 0.865000,0,10 M 691 K 656 B,5 M 216 K 940 B
Wed Apr  7 13:06:07 2021,26963346,7,30,53028,53021,53038,53028,53021,53037,0,0,720,716,724,52990,34,2.760000 ~ 3.460000,0.690000 ~ 0.865000,0,10 M 691 K 656 B,5 M 216 K 940 B
Wed Apr  7 13:06:08 2021,26963346,8,20,35353,35353,35353,35351,35351,35351,0,0,720,718,722,52990,34,2.760000 ~ 3.460000,0.690000 ~ 0.865000,0,10 M 691 K 656 B,5 M 216 K 940 B
Wed Apr  7 13:06:14 2021,26963346,14,30,53038,53030,53044,53038,53032,53044,0,0,717,715,720,52990,34,2.760000 ~ 3.460000,0.690000 ~ 0.865000,0,10 M 691 K 656 B,5 M 216 K 940 B
Wed Apr  7 13:06:15 2021,26963346,15,20,35350,35350,35350,35350,35350,35350,0,0,717,716,719,52990,34,2.760000 ~ 3.460000,0.690000 ~ 0.865000,0,10 M 691 K 656 B,5 M 216 K 940 B
Wed Apr  7 13:06:19 2021,26963346,19,30,53039,53035,53043,53039,53036,53042,0,0,717,715,724,52990,34,2.760000 ~ 3.460000,0.690000 ~ 0.865000,0,10 M 691 K 656 B,5 M 216 K 940 B
Wed Apr  7 13:07:00 2021,26963347,0,30,53028,53028,53028,53031,53031,53031,0,0,718,718,719,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:07:01 2021,26963347,1,20,35352,35352,35352,35353,35353,35353,0,0,717,717,718,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:07:06 2021,26963347,6,30,53029,53020,53033,53029,53020,53033,0,0,720,716,725,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:07:07 2021,26963347,7,20,35350,35350,35350,35350,35350,35350,0,0,719,718,719,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:07:13 2021,26963347,13,30,53038,53033,53043,53038,53034,53043,0,0,717,714,722,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:07:14 2021,26963347,14,20,35357,35357,35357,35356,35356,35356,0,0,717,716,718,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:07:17 2021,26963347,17,30,53039,53038,53041,53039,53038,53040,0,0,718,716,721,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:07:19 2021,26963347,19,40,70704,70693,70716,70704,70693,70716,0,0,628,297,722,52984,34 ~ 44,2.630000 ~ 3.230000,0.657500 ~ 0.807500,0,14 M 234 K 176 B,6 M 969 K 177 B
Wed Apr  7 13:08:00 2021,26963348,0,30,53036,53036,53036,53035,53035,53035,0,0,653,518,722,55731,44,2.950000 ~ 3.590000,0.737500 ~ 0.897500,0 ~ 1,14 M 238 K 374 B,6 M 970 K 519 B
Wed Apr  7 13:08:05 2021,26963348,5,40,70701,70694,70705,70700,70692,70705,0,0,711,608,742,55731,44,2.950000 ~ 3.590000,0.737500 ~ 0.897500,0 ~ 1,14 M 238 K 374 B,6 M 970 K 519 B
Wed Apr  7 13:08:06 2021,26963348,6,30,53039,53039,53039,53039,53039,53039,0,0,719,718,720,55731,44,2.950000 ~ 3.590000,0.737500 ~ 0.897500,0 ~ 1,14 M 238 K 374 B,6 M 970 K 519 B
Wed Apr  7 13:08:12 2021,26963348,12,40,70710,70701,70719,70710,70701,70720,0,0,719,715,722,55731,44,2.950000 ~ 3.590000,0.737500 ~ 0.897500,0 ~ 1,14 M 238 K 374 B,6 M 970 K 519 B
Wed Apr  7 13:08:13 2021,26963348,13,30,53030,53030,53030,53030,53030,53030,0,0,722,720,724,55731,44,2.950000 ~ 3.590000,0.737500 ~ 0.897500,0 ~ 1,14 M 238 K 374 B,6 M 970 K 519 B
Wed Apr  7 13:08:19 2021,26963348,19,40,70698,70691,70704,70698,70690,70704,0,0,722,718,729,55731,44,2.950000 ~ 3.590000,0.737500 ~ 0.897500,0 ~ 1,14 M 238 K 374 B,6 M 970 K 519 B
Wed Apr  7 13:09:00 2021,26963349,0,30,53030,53030,53030,53029,53029,53029,0,0,720,719,722,70704,44,3.570000 ~ 4.230000,0.892500 ~ 1.057500,0 ~ 1,14 M 237 K 33 B,6 M 969 K 826 B
Wed Apr  7 13:09:05 2021,26963349,5,40,70702,70692,70711,70702,70693,70710,0,0,722,719,727,70704,44,3.570000 ~ 4.230000,0.892500 ~ 1.057500,0 ~ 1,14 M 237 K 33 B,6 M 969 K 826 B
Wed Apr  7 13:09:06 2021,26963349,6,30,53022,53022,53022,53021,53021,53021,0,0,724,722,725,70704,44,3.570000 ~ 4.230000,0.892500 ~ 1.057500,0 ~ 1,14 M 237 K 33 B,6 M 969 K 826 B
Wed Apr  7 13:09:12 2021,26963349,12,40,70703,70695,70712,70703,70695,70713,0,0,720,718,724,70704,44,3.570000 ~ 4.230000,0.892500 ~ 1.057500,0 ~ 1,14 M 237 K 33 B,6 M 969 K 826 B
Wed Apr  7 13:09:13 2021,26963349,13,30,53025,53025,53025,53026,53026,53026,0,0,720,719,722,70704,44,3.570000 ~ 4.230000,0.892500 ~ 1.057500,0 ~ 1,14 M 237 K 33 B,6 M 969 K 826 B
Wed Apr  7 13:09:18 2021,26963349,18,40,70709,70701,70717,70709,70700,70716,0,0,720,716,730,70704,44,3.570000 ~ 4.230000,0.892500 ~ 1.057500,0 ~ 1,14 M 237 K 33 B,6 M 969 K 826 B
Wed Apr  7 13:09:19 2021,26963349,19,30,53028,53028,53028,53032,53032,53032,0,0,719,719,720,70704,44,3.570000 ~ 4.230000,0.892500 ~ 1.057500,0 ~ 1,14 M 237 K 33 B,6 M 969 K 826 B
Wed Apr  7 13:10:06 2021,26963350,6,40,70696,70685,70703,70696,70685,70702,0,0,723,717,732,70705,44,3.170000 ~ 3.660000,0.792500 ~ 0.915000,0,14 M 237 K 304 B,6 M 970 K 19 B
Wed Apr  7 13:10:07 2021,26963350,7,30,53015,53015,53015,53014,53014,53014,0,0,725,724,725,70705,44,3.170000 ~ 3.660000,0.792500 ~ 0.915000,0,14 M 237 K 304 B,6 M 970 K 19 B
Wed Apr  7 13:10:13 2021,26963350,13,40,70704,70701,70708,70704,70701,70709,0,0,721,718,729,70705,44,3.170000 ~ 3.660000,0.792500 ~ 0.915000,0,14 M 237 K 304 B,6 M 970 K 19 B
Wed Apr  7 13:10:14 2021,26963350,14,30,53026,53026,53026,53025,53025,53025,0,0,723,721,724,70705,44,3.170000 ~ 3.660000,0.792500 ~ 0.915000,0,14 M 237 K 304 B,6 M 970 K 19 B
Wed Apr  7 13:10:19 2021,26963350,19,40,70702,70690,70714,70702,70690,70714,0,0,721,716,728,70705,44,3.170000 ~ 3.660000,0.792500 ~ 0.915000,0,14 M 237 K 304 B,6 M 970 K 19 B
Wed Apr  7 13:11:00 2021,26963351,0,40,70710,70710,70710,70710,70710,70710,0,0,720,719,721,70500,44,2.980000 ~ 3.820000,0.745000 ~ 0.955000,0,14 M 236 K 418 B,6 M 969 K 655 B
Wed Apr  7 13:11:01 2021,26963351,1,30,53029,53029,53029,53030,53030,53030,0,0,720,718,725,70500,44,2.980000 ~ 3.820000,0.745000 ~ 0.955000,0,14 M 236 K 418 B,6 M 969 K 655 B
Wed Apr  7 13:11:07 2021,26963351,7,40,70693,70684,70700,70693,70682,70701,0,0,724,718,731,70500,44,2.980000 ~ 3.820000,0.745000 ~ 0.955000,0,14 M 236 K 418 B,6 M 969 K 655 B
Wed Apr  7 13:11:08 2021,26963351,8,30,53028,53028,53028,53027,53027,53027,0,0,723,718,731,70500,44,2.980000 ~ 3.820000,0.745000 ~ 0.955000,0,14 M 236 K 418 B,6 M 969 K 655 B
Wed Apr  7 13:11:14 2021,26963351,14,40,70707,70704,70711,70707,70702,70711,0,0,720,717,736,70500,44,2.980000 ~ 3.820000,0.745000 ~ 0.955000,0,14 M 236 K 418 B,6 M 969 K 655 B
Wed Apr  7 13:11:15 2021,26963351,15,30,53035,53035,53035,53034,53034,53034,0,0,722,717,731,70500,44,2.980000 ~ 3.820000,0.745000 ~ 0.955000,0,14 M 236 K 418 B,6 M 969 K 655 B
Wed Apr  7 13:11:19 2021,26963351,19,40,70710,70706,70713,70710,70707,70713,0,0,720,716,727,70500,44,2.980000 ~ 3.820000,0.745000 ~ 0.955000,0,14 M 236 K 418 B,6 M 969 K 655 B
Wed Apr  7 13:12:00 2021,26963352,0,40,70712,70712,70712,70712,70712,70712,0,0,720,716,724,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:12:01 2021,26963352,1,30,53029,53029,53029,53027,53027,53027,0,0,721,717,723,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:12:08 2021,26963352,8,40,70703,70696,70712,70703,70696,70713,0,0,721,716,728,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:12:09 2021,26963352,9,30,53031,53031,53031,53033,53033,53033,0,0,722,717,726,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:12:16 2021,26963352,16,40,70702,70696,70708,70702,70696,70708,0,0,721,716,728,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:12:17 2021,26963352,17,30,53018,53018,53018,53020,53020,53020,0,0,724,721,728,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:12:18 2021,26963352,18,40,70712,70712,70712,70711,70711,70711,0,0,719,717,723,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:12:19 2021,26963352,19,50,88341,88341,88341,88341,88341,88341,0,0,649,360,723,70714,44 ~ 54,3.570000 ~ 4.460000,0.892500 ~ 1.115000,0,17 M 406 K 566 B,8 M 503 K 784 B
Wed Apr  7 13:13:03 2021,26963353,3,50,88357,88349,88364,88357,88349,88365,0,0,666,419,725,72037,54,3.660000 ~ 4.150000,0.915000 ~ 1.037500,0,17 M 803 K 737 B,8 M 698 K 74 B
Wed Apr  7 13:13:04 2021,26963353,4,40,70691,70691,70691,70690,70690,70690,0,0,666,490,728,72037,54,3.660000 ~ 4.150000,0.915000 ~ 1.037500,0,17 M 803 K 737 B,8 M 698 K 74 B
Wed Apr  7 13:13:10 2021,26963353,10,50,88360,88351,88365,88360,88350,88366,0,0,685,530,746,72037,54,3.660000 ~ 4.150000,0.915000 ~ 1.037500,0,17 M 803 K 737 B,8 M 698 K 74 B
Wed Apr  7 13:13:11 2021,26963353,11,40,70700,70700,70700,70698,70698,70698,0,0,674,539,723,72037,54,3.660000 ~ 4.150000,0.915000 ~ 1.037500,0,17 M 803 K 737 B,8 M 698 K 74 B
Wed Apr  7 13:13:17 2021,26963353,17,50,88366,88355,88371,88365,88357,88370,0,0,713,607,754,72037,54,3.660000 ~ 4.150000,0.915000 ~ 1.037500,0,17 M 803 K 737 B,8 M 698 K 74 B
Wed Apr  7 13:13:18 2021,26963353,18,40,70695,70695,70695,70695,70695,70695,0,0,720,717,724,72037,54,3.660000 ~ 4.150000,0.915000 ~ 1.037500,0,17 M 803 K 737 B,8 M 698 K 74 B
Wed Apr  7 13:13:19 2021,26963353,19,50,88366,88366,88366,88365,88365,88365,0,0,721,718,729,72037,54,3.660000 ~ 4.150000,0.915000 ~ 1.037500,0,17 M 803 K 737 B,8 M 698 K 74 B
Wed Apr  7 13:14:04 2021,26963354,4,50,88367,88359,88376,88367,88361,88375,0,0,721,717,730,88419,54,3.210000 ~ 4.180000,0.802500 ~ 1.045000,0,17 M 804 K 399 B,8 M 698 K 222 B
