Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Apr 15 08:09:01 2021,26974569,1,200000,19932,19932,19932,19932,19932,19932,0,0,292,187,367,14607,184878 ~ 280004,0.670000 ~ 1.580000,0.083750 ~ 0.197500,0,7 M 749 K 517 B,3 M 54 K 132 B
Thu Apr 15 08:09:02 2021,26974569,2,210000,20927,20927,20927,20927,20927,20927,0,0,295,187,378,14607,184878 ~ 280004,0.670000 ~ 1.580000,0.083750 ~ 0.197500,0,7 M 749 K 517 B,3 M 54 K 132 B
Thu Apr 15 08:09:03 2021,26974569,3,230000,22917,22917,22917,22917,22917,22917,0,0,296,196,372,14607,184878 ~ 280004,0.670000 ~ 1.580000,0.083750 ~ 0.197500,0,7 M 749 K 517 B,3 M 54 K 132 B
Thu Apr 15 08:09:04 2021,26974569,4,250000,24907,24907,24907,24907,24907,24907,0,0,299,191,368,14607,184878 ~ 280004,0.670000 ~ 1.580000,0.083750 ~ 0.197500,0,7 M 749 K 517 B,3 M 54 K 132 B
Thu Apr 15 08:09:05 2021,26974569,5,260000,25906,25906,25906,25906,25906,25906,0,0,296,145,373,14607,184878 ~ 280004,0.670000 ~ 1.580000,0.083750 ~ 0.197500,0,7 M 749 K 517 B,3 M 54 K 132 B
Thu Apr 15 08:10:00 2021,26974570,0,280000,27902,27902,27902,27902,27902,27902,0,0,301,158,384,23246,280004 ~ 380004,1.450000 ~ 2.020000,0.181250 ~ 0.252500,0,10 M 345 K 368 B,4 M 19 K 856 B
Thu Apr 15 08:10:01 2021,26974570,1,300000,29894,29894,29894,29894,29894,29894,0,0,300,143,382,23246,280004 ~ 380004,1.450000 ~ 2.020000,0.181250 ~ 0.252500,0,10 M 345 K 368 B,4 M 19 K 856 B
Thu Apr 15 08:10:02 2021,26974570,2,310000,30882,30882,30882,30882,30882,30882,0,0,300,159,407,23246,280004 ~ 380004,1.450000 ~ 2.020000,0.181250 ~ 0.252500,0,10 M 345 K 368 B,4 M 19 K 856 B
Thu Apr 15 08:10:03 2021,26974570,3,330000,32878,32878,32878,32878,32878,32878,0,0,304,167,377,23246,280004 ~ 380004,1.450000 ~ 2.020000,0.181250 ~ 0.252500,0,10 M 345 K 368 B,4 M 19 K 856 B
Thu Apr 15 08:10:04 2021,26974570,4,350000,34882,34882,34882,34882,34882,34882,0,0,307,183,393,23246,280004 ~ 380004,1.450000 ~ 2.020000,0.181250 ~ 0.252500,0,10 M 345 K 368 B,4 M 19 K 856 B
Thu Apr 15 08:10:05 2021,26974570,5,360000,35852,35852,35852,35852,35852,35852,0,0,306,185,409,23246,280004 ~ 380004,1.450000 ~ 2.020000,0.181250 ~ 0.252500,0,10 M 345 K 368 B,4 M 19 K 856 B
Thu Apr 15 08:11:00 2021,26974571,0,380000,37870,37870,37870,37870,37870,37870,0,0,309,187,436,33114,380004 ~ 470004,1.560000 ~ 2.370000,0.195000 ~ 0.296250,0,12 M 756 K 88 B,4 M 936 K 1013 B
Thu Apr 15 08:11:01 2021,26974571,1,400000,39857,39857,39857,39857,39857,39857,0,0,307,176,392,33114,380004 ~ 470004,1.560000 ~ 2.370000,0.195000 ~ 0.296250,0,12 M 756 K 88 B,4 M 936 K 1013 B
Thu Apr 15 08:11:02 2021,26974571,2,410000,40838,40838,40838,40838,40838,40838,0,0,304,153,424,33114,380004 ~ 470004,1.560000 ~ 2.370000,0.195000 ~ 0.296250,0,12 M 756 K 88 B,4 M 936 K 1013 B
Thu Apr 15 08:11:03 2021,26974571,3,430000,42851,42851,42851,42851,42851,42851,0,0,307,162,394,33114,380004 ~ 470004,1.560000 ~ 2.370000,0.195000 ~ 0.296250,0,12 M 756 K 88 B,4 M 936 K 1013 B
Thu Apr 15 08:11:04 2021,26974571,4,440000,43827,43827,43827,43827,43827,43827,0,0,305,163,378,33114,380004 ~ 470004,1.560000 ~ 2.370000,0.195000 ~ 0.296250,0,12 M 756 K 88 B,4 M 936 K 1013 B
Thu Apr 15 08:11:05 2021,26974571,5,460000,45835,45835,45835,45835,45835,45835,0,0,302,150,390,33114,380004 ~ 470004,1.560000 ~ 2.370000,0.195000 ~ 0.296250,0,12 M 756 K 88 B,4 M 936 K 1013 B
Thu Apr 15 08:12:00 2021,26974572,0,470000,46831,46831,46831,46831,46831,46831,0,0,311,173,397,42624,470004 ~ 562587,1.320000 ~ 2.380000,0.165000 ~ 0.297500,0,15 M 102 K 579 B,5 M 809 K 379 B
Thu Apr 15 08:12:01 2021,26974572,1,490000,48814,48814,48814,48814,48814,48814,0,0,310,153,393,42624,470004 ~ 562587,1.320000 ~ 2.380000,0.165000 ~ 0.297500,0,15 M 102 K 579 B,5 M 809 K 379 B
Thu Apr 15 08:12:02 2021,26974572,2,500000,49808,49808,49808,49808,49808,49808,0,0,306,170,392,42624,470004 ~ 562587,1.320000 ~ 2.380000,0.165000 ~ 0.297500,0,15 M 102 K 579 B,5 M 809 K 379 B
Thu Apr 15 08:12:03 2021,26974572,3,520000,51824,51824,51824,51824,51824,51824,0,0,309,178,385,42624,470004 ~ 562587,1.320000 ~ 2.380000,0.165000 ~ 0.297500,0,15 M 102 K 579 B,5 M 809 K 379 B
Thu Apr 15 08:12:04 2021,26974572,4,530000,52808,52808,52808,52808,52808,52808,0,0,309,185,386,42624,470004 ~ 562587,1.320000 ~ 2.380000,0.165000 ~ 0.297500,0,15 M 102 K 579 B,5 M 809 K 379 B
Thu Apr 15 08:12:05 2021,26974572,5,550000,54780,54780,54780,54780,54780,54780,0,0,310,181,393,42624,470004 ~ 562587,1.320000 ~ 2.380000,0.165000 ~ 0.297500,0,15 M 102 K 579 B,5 M 809 K 379 B
Thu Apr 15 08:13:00 2021,26974573,0,560000,55799,55799,55799,55799,55799,55799,0,0,309,188,393,51769,569724 ~ 650004,2.440000 ~ 3.220000,0.305000 ~ 0.402500,0,17 M 418 K 340 B,6 M 668 K 820 B
Thu Apr 15 08:13:01 2021,26974573,1,580000,57777,57777,57777,57777,57777,57777,0,0,310,175,394,51769,569724 ~ 650004,2.440000 ~ 3.220000,0.305000 ~ 0.402500,0,17 M 418 K 340 B,6 M 668 K 820 B
Thu Apr 15 08:13:02 2021,26974573,2,590000,58781,58781,58781,58781,58781,58781,0,0,318,179,410,51769,569724 ~ 650004,2.440000 ~ 3.220000,0.305000 ~ 0.402500,0,17 M 418 K 340 B,6 M 668 K 820 B
Thu Apr 15 08:13:03 2021,26974573,3,610000,60764,60764,60764,60764,60764,60764,0,0,317,169,397,51769,569724 ~ 650004,2.440000 ~ 3.220000,0.305000 ~ 0.402500,0,17 M 418 K 340 B,6 M 668 K 820 B
Thu Apr 15 08:13:04 2021,26974573,4,620000,61745,61745,61745,61745,61745,61745,0,0,357,213,467,51769,569724 ~ 650004,2.440000 ~ 3.220000,0.305000 ~ 0.402500,0,17 M 418 K 340 B,6 M 668 K 820 B
Thu Apr 15 08:13:05 2021,26974573,5,640000,63751,63751,63751,63751,63751,63751,0,0,333,174,476,51769,569724 ~ 650004,2.440000 ~ 3.220000,0.305000 ~ 0.402500,0,17 M 418 K 340 B,6 M 668 K 820 B
Thu Apr 15 08:14:00 2021,26974574,0,650000,64745,64745,64745,64745,64745,64745,0,0,338,177,419,60612,652217 ~ 732084,3.060000 ~ 4.160000,0.382500 ~ 0.520000,0,19 M 596 K 435 B,7 M 478 K 479 B
Thu Apr 15 08:14:01 2021,26974574,1,660000,65746,65746,65746,65746,65746,65746,0,0,327,187,417,60612,652217 ~ 732084,3.060000 ~ 4.160000,0.382500 ~ 0.520000,0,19 M 596 K 435 B,7 M 478 K 479 B
Thu Apr 15 08:14:02 2021,26974574,2,680000,67723,67723,67723,67723,67723,67723,0,0,320,186,399,60612,652217 ~ 732084,3.060000 ~ 4.160000,0.382500 ~ 0.520000,0,19 M 596 K 435 B,7 M 478 K 479 B
Thu Apr 15 08:14:03 2021,26974574,3,690000,68747,68747,68747,68747,68747,68747,0,0,328,199,397,60612,652217 ~ 732084,3.060000 ~ 4.160000,0.382500 ~ 0.520000,0,19 M 596 K 435 B,7 M 478 K 479 B
Thu Apr 15 08:14:04 2021,26974574,4,700000,69712,69712,69712,69712,69712,69712,0,0,335,192,518,60612,652217 ~ 732084,3.060000 ~ 4.160000,0.382500 ~ 0.520000,0,19 M 596 K 435 B,7 M 478 K 479 B
Thu Apr 15 08:14:05 2021,26974574,5,720000,71659,71659,71659,71659,71659,71659,0,0,454,195,722,60612,652217 ~ 732084,3.060000 ~ 4.160000,0.382500 ~ 0.520000,0,19 M 596 K 435 B,7 M 478 K 479 B
Thu Apr 15 08:15:00 2021,26974575,0,730000,72529,72529,72529,72529,72529,72529,0,0,532,317,707,68895,739124 ~ 820004,2.740000 ~ 4.160000,0.342500 ~ 0.520000,0,21 M 682 K 697 B,8 M 233 K 635 B
Thu Apr 15 08:15:01 2021,26974575,1,750000,74636,74636,74636,74636,74636,74636,0,0,458,200,632,68895,739124 ~ 820004,2.740000 ~ 4.160000,0.342500 ~ 0.520000,0,21 M 682 K 697 B,8 M 233 K 635 B
Thu Apr 15 08:15:02 2021,26974575,2,760000,75666,75666,75666,75666,75666,75666,0,0,359,167,458,68895,739124 ~ 820004,2.740000 ~ 4.160000,0.342500 ~ 0.520000,0,21 M 682 K 697 B,8 M 233 K 635 B
Thu Apr 15 08:15:03 2021,26974575,3,770000,76693,76693,76693,76693,76693,76693,0,0,375,212,539,68895,739124 ~ 820004,2.740000 ~ 4.160000,0.342500 ~ 0.520000,0,21 M 682 K 697 B,8 M 233 K 635 B
Thu Apr 15 08:15:04 2021,26974575,4,790000,78367,78367,78367,78367,78367,78367,0,0,707,243,1011,68895,739124 ~ 820004,2.740000 ~ 4.160000,0.342500 ~ 0.520000,0,21 M 682 K 697 B,8 M 233 K 635 B
Thu Apr 15 08:15:05 2021,26974575,5,810000,80509,80509,80509,80509,80509,80509,0,0,570,204,902,68895,739124 ~ 820004,2.740000 ~ 4.160000,0.342500 ~ 0.520000,0,21 M 682 K 697 B,8 M 233 K 635 B
Thu Apr 15 08:16:00 2021,26974576,0,820000,81144,81144,81144,81144,81144,81144,0,0,962,431,1314,77332,826192 ~ 910004,2.460000 ~ 4.710000,0.307500 ~ 0.588750,0,24 M 4 K 313 B,9 M 185 K 874 B
Thu Apr 15 08:16:01 2021,26974576,1,840000,83492,83492,83492,83492,83492,83492,0,0,582,253,1068,77332,826192 ~ 910004,2.460000 ~ 4.710000,0.307500 ~ 0.588750,0,24 M 4 K 313 B,9 M 185 K 874 B
Thu Apr 15 08:16:02 2021,26974576,2,850000,84399,84399,84399,84399,84399,84399,0,0,634,241,1059,77332,826192 ~ 910004,2.460000 ~ 4.710000,0.307500 ~ 0.588750,0,24 M 4 K 313 B,9 M 185 K 874 B
Thu Apr 15 08:16:03 2021,26974576,3,870000,86170,86170,86170,86170,86170,86170,0,0,906,510,1205,77332,826192 ~ 910004,2.460000 ~ 4.710000,0.307500 ~ 0.588750,0,24 M 4 K 313 B,9 M 185 K 874 B
Thu Apr 15 08:16:04 2021,26974576,4,880000,87157,87157,87157,87157,87157,87157,0,0,899,527,1212,77332,826192 ~ 910004,2.460000 ~ 4.710000,0.307500 ~ 0.588750,0,24 M 4 K 313 B,9 M 185 K 874 B
Thu Apr 15 08:16:05 2021,26974576,5,900000,89004,89004,89004,89004,89004,89004,0,0,1056,676,1512,77332,826192 ~ 910004,2.460000 ~ 4.710000,0.307500 ~ 0.588750,0,24 M 4 K 313 B,9 M 185 K 874 B
Thu Apr 15 08:17:00 2021,26974577,0,910000,90029,90029,90029,90029,90029,90029,0,0,1027,682,1528,85932,912425 ~ 1000004,3.790000 ~ 6.120000,0.473750 ~ 0.765000,0,26 M 544 K 691 B,10 M 9 K 633 B
Thu Apr 15 08:17:01 2021,26974577,1,930000,92390,92390,92390,92390,92390,92390,0,0,619,257,1006,85932,912425 ~ 1000004,3.790000 ~ 6.120000,0.473750 ~ 0.765000,0,26 M 544 K 691 B,10 M 9 K 633 B
Thu Apr 15 08:17:02 2021,26974577,2,940000,92980,92980,92980,92980,92980,92980,0,0,1025,460,1473,85932,912425 ~ 1000004,3.790000 ~ 6.120000,0.473750 ~ 0.765000,0,26 M 544 K 691 B,10 M 9 K 633 B
Thu Apr 15 08:17:03 2021,26974577,3,960000,95182,95182,95182,95182,95182,95182,0,0,803,276,1258,85932,912425 ~ 1000004,3.790000 ~ 6.120000,0.473750 ~ 0.765000,0,26 M 544 K 691 B,10 M 9 K 633 B
Thu Apr 15 08:17:04 2021,26974577,4,970000,95878,95878,95878,95877,95877,95877,0,0,1113,595,1642,85932,912425 ~ 1000004,3.790000 ~ 6.120000,0.473750 ~ 0.765000,0,26 M 544 K 691 B,10 M 9 K 633 B
Thu Apr 15 08:17:05 2021,26974577,5,980000,96838,96838,96838,96838,96838,96838,0,0,1147,633,1698,85932,912425 ~ 1000004,3.790000 ~ 6.120000,0.473750 ~ 0.765000,0,26 M 544 K 691 B,10 M 9 K 633 B
Thu Apr 15 08:18:00 2021,26974578,0,1000000,99242,99242,99242,99242,99242,99242,0,0,711,350,976,94761,1000004 ~ 1080004,5.130000 ~ 6.720000,0.641250 ~ 0.840000,0 ~ 1,28 M 496 K 182 B,10 M 878 K 283 B
Thu Apr 15 08:18:01 2021,26974578,1,1010000,100210,100210,100210,100210,100210,100210,0,0,715,336,1019,94761,1000004 ~ 1080004,5.130000 ~ 6.720000,0.641250 ~ 0.840000,0 ~ 1,28 M 496 K 182 B,10 M 878 K 283 B
Thu Apr 15 08:18:02 2021,26974578,2,1020000,100675,100675,100675,100675,100675,100675,0,0,1264,876,1782,94761,1000004 ~ 1080004,5.130000 ~ 6.720000,0.641250 ~ 0.840000,0 ~ 1,28 M 496 K 182 B,10 M 878 K 283 B
Thu Apr 15 08:18:03 2021,26974578,3,1040000,102938,102938,102938,102938,102938,102938,0,0,970,316,1561,94761,1000004 ~ 1080004,5.130000 ~ 6.720000,0.641250 ~ 0.840000,0 ~ 1,28 M 496 K 182 B,10 M 878 K 283 B
Thu Apr 15 08:18:04 2021,26974578,4,1050000,104241,104241,104241,104241,104241,104241,0,0,653,255,1360,94761,1000004 ~ 1080004,5.130000 ~ 6.720000,0.641250 ~ 0.840000,0 ~ 1,28 M 496 K 182 B,10 M 878 K 283 B
Thu Apr 15 08:18:05 2021,26974578,5,1070000,105644,105644,105644,105644,105644,105644,0,0,1244,689,1621,94761,1000004 ~ 1080004,5.130000 ~ 6.720000,0.641250 ~ 0.840000,0 ~ 1,28 M 496 K 182 B,10 M 878 K 283 B
Thu Apr 15 08:19:00 2021,26974579,0,1080000,106676,106676,106676,106676,106676,106676,0,0,1162,583,1571,102900,1083196 ~ 1170004,5.770000 ~ 7.250000,0.721250 ~ 0.906250,0,30 M 923 K 217 B,11 M 686 K 591 B
Thu Apr 15 08:19:01 2021,26974579,1,1090000,107743,107743,107743,107743,107743,107743,0,0,1123,584,1818,102900,1083196 ~ 1170004,5.770000 ~ 7.250000,0.721250 ~ 0.906250,0,30 M 923 K 217 B,11 M 686 K 591 B
Thu Apr 15 08:19:02 2021,26974579,2,1110000,109378,109378,109378,109378,109378,109378,0,0,1413,647,1961,102900,1083196 ~ 1170004,5.770000 ~ 7.250000,0.721250 ~ 0.906250,0,30 M 923 K 217 B,11 M 686 K 591 B
Thu Apr 15 08:19:03 2021,26974579,3,1120000,110101,110101,110101,110101,110101,110101,0,0,1668,1150,2099,102900,1083196 ~ 1170004,5.770000 ~ 7.250000,0.721250 ~ 0.906250,0,30 M 923 K 217 B,11 M 686 K 591 B
Thu Apr 15 08:19:04 2021,26974579,4,1140000,112574,112574,112574,112574,112574,112574,0,0,1203,697,1652,102900,1083196 ~ 1170004,5.770000 ~ 7.250000,0.721250 ~ 0.906250,0,30 M 923 K 217 B,11 M 686 K 591 B
Thu Apr 15 08:19:05 2021,26974579,5,1150000,113075,113075,113075,113075,113075,113075,0,0,1632,929,2010,102900,1083196 ~ 1170004,5.770000 ~ 7.250000,0.721250 ~ 0.906250,0,30 M 923 K 217 B,11 M 686 K 591 B
Thu Apr 15 08:20:00 2021,26974580,0,1170000,115199,115199,115199,115199,115199,115199,0,0,1506,805,2199,110819,1170752 ~ 1250004,7.130000 ~ 8.530000,0.891250 ~ 1.066250,0,32 M 897 K 937 B,12 M 496 K 150 B
Thu Apr 15 08:20:01 2021,26974580,1,1180000,116068,116068,116068,116068,116068,116068,0,0,1608,1053,2219,110819,1170752 ~ 1250004,7.130000 ~ 8.530000,0.891250 ~ 1.066250,0,32 M 897 K 937 B,12 M 496 K 150 B
Thu Apr 15 08:20:02 2021,26974580,2,1200000,118072,118072,118072,118072,118072,118072,0,0,1582,976,2172,110819,1170752 ~ 1250004,7.130000 ~ 8.530000,0.891250 ~ 1.066250,0,32 M 897 K 937 B,12 M 496 K 150 B
Thu Apr 15 08:20:03 2021,26974580,3,1210000,118483,118483,118483,118483,118483,118483,0,0,2020,1295,2824,110819,1170752 ~ 1250004,7.130000 ~ 8.530000,0.891250 ~ 1.066250,0,32 M 897 K 937 B,12 M 496 K 150 B
Thu Apr 15 08:20:04 2021,26974580,4,1220000,119618,119618,119618,119618,119618,119618,0,0,1973,1466,2967,110819,1170752 ~ 1250004,7.130000 ~ 8.530000,0.891250 ~ 1.066250,0,32 M 897 K 937 B,12 M 496 K 150 B
Thu Apr 15 08:20:05 2021,26974580,5,1240000,121977,121977,121977,121977,121977,121977,0,0,1602,1236,2029,110819,1170752 ~ 1250004,7.130000 ~ 8.530000,0.891250 ~ 1.066250,0,32 M 897 K 937 B,12 M 496 K 150 B
Thu Apr 15 08:21:00 2021,26974581,0,1250000,122315,122315,122315,122315,122315,122315,0,0,2117,1363,3080,119269,1250004 ~ 1330004,7.560000 ~ 9.570000,0.945000 ~ 1.196250,0,34 M 806 K 87 B,13 M 381 K 231 B
Thu Apr 15 08:21:01 2021,26974581,1,1260000,123661,123661,123661,123661,123661,123661,0,0,1842,1258,2643,119269,1250004 ~ 1330004,7.560000 ~ 9.570000,0.945000 ~ 1.196250,0,34 M 806 K 87 B,13 M 381 K 231 B
Thu Apr 15 08:21:02 2021,26974581,2,1280000,125743,125743,125743,125743,125743,125743,0,0,1733,1093,2289,119269,1250004 ~ 1330004,7.560000 ~ 9.570000,0.945000 ~ 1.196250,0,34 M 806 K 87 B,13 M 381 K 231 B
Thu Apr 15 08:21:03 2021,26974581,3,1290000,126923,126923,126923,126923,126923,126923,0,0,1578,1213,2373,119269,1250004 ~ 1330004,7.560000 ~ 9.570000,0.945000 ~ 1.196250,0,34 M 806 K 87 B,13 M 381 K 231 B
Thu Apr 15 08:21:04 2021,26974581,4,1300000,127295,127295,127295,127295,127295,127295,0,0,2051,1388,2647,119269,1250004 ~ 1330004,7.560000 ~ 9.570000,0.945000 ~ 1.196250,0,34 M 806 K 87 B,13 M 381 K 231 B
Thu Apr 15 08:21:05 2021,26974581,5,1320000,129269,129269,129269,129269,129269,129269,0,0,2063,1448,2982,119269,1250004 ~ 1330004,7.560000 ~ 9.570000,0.945000 ~ 1.196250,0,34 M 806 K 87 B,13 M 381 K 231 B
Thu Apr 15 08:22:00 2021,26974582,0,1330000,129628,129628,129628,129628,129628,129628,0,0,2527,1711,3807,126846,1330004 ~ 1408255,9.370000 ~ 11.600000,1.171250 ~ 1.450000,0 ~ 1,36 M 856 K 523 B,14 M 260 K 527 B
Thu Apr 15 08:22:01 2021,26974582,1,1340000,130253,130253,130253,130253,130253,130253,0,0,2836,1904,4008,126846,1330004 ~ 1408255,9.370000 ~ 11.600000,1.171250 ~ 1.450000,0 ~ 1,36 M 856 K 523 B,14 M 260 K 527 B
Thu Apr 15 08:22:02 2021,26974582,2,1350000,132355,132355,132355,132355,132355,132355,0,0,1943,1422,2859,126846,1330004 ~ 1408255,9.370000 ~ 11.600000,1.171250 ~ 1.450000,0 ~ 1,36 M 856 K 523 B,14 M 260 K 527 B
Thu Apr 15 08:22:03 2021,26974582,3,1370000,133993,133993,133993,133993,133993,133993,0,0,2177,1578,3086,126846,1330004 ~ 1408255,9.370000 ~ 11.600000,1.171250 ~ 1.450000,0 ~ 1,36 M 856 K 523 B,14 M 260 K 527 B
Thu Apr 15 08:22:04 2021,26974582,4,1380000,134749,134749,134749,134749,134749,134749,0,0,2349,1842,3301,126846,1330004 ~ 1408255,9.370000 ~ 11.600000,1.171250 ~ 1.450000,0 ~ 1,36 M 856 K 523 B,14 M 260 K 527 B
Thu Apr 15 08:22:05 2021,26974582,5,1390000,135928,135928,135928,135928,135928,135928,0,0,2193,1490,3496,126846,1330004 ~ 1408255,9.370000 ~ 11.600000,1.171250 ~ 1.450000,0 ~ 1,36 M 856 K 523 B,14 M 260 K 527 B
Thu Apr 15 08:23:00 2021,26974583,0,1410000,137073,137073,137073,137073,137073,137073,0,0,2802,2291,3901,133125,1410004 ~ 1480004,11.070000 ~ 12.700000,1.383750 ~ 1.587500,0 ~ 3,38 M 674 K 186 B,15 M 22 K 659 B
Thu Apr 15 08:23:01 2021,26974583,1,1420000,137954,137954,137954,137954,137954,137954,0,0,2866,2140,3934,133125,1410004 ~ 1480004,11.070000 ~ 12.700000,1.383750 ~ 1.587500,0 ~ 3,38 M 674 K 186 B,15 M 22 K 659 B
Thu Apr 15 08:23:02 2021,26974583,2,1430000,138685,138685,138685,138685,138685,138685,0,0,3058,2338,4108,133125,1410004 ~ 1480004,11.070000 ~ 12.700000,1.383750 ~ 1.587500,0 ~ 3,38 M 674 K 186 B,15 M 22 K 659 B
Thu Apr 15 08:23:03 2021,26974583,3,1440000,138813,138813,138813,138813,138813,138813,0,0,3667,2891,4766,133125,1410004 ~ 1480004,11.070000 ~ 12.700000,1.383750 ~ 1.587500,0 ~ 3,38 M 674 K 186 B,15 M 22 K 659 B
Thu Apr 15 08:23:04 2021,26974583,4,1460000,141101,141101,141101,141101,141101,141101,0,0,3438,2521,4891,133125,1410004 ~ 1480004,11.070000 ~ 12.700000,1.383750 ~ 1.587500,0 ~ 3,38 M 674 K 186 B,15 M 22 K 659 B
Thu Apr 15 08:23:05 2021,26974583,5,1470000,143310,143310,143310,143310,143310,143310,0,0,2515,1367,3612,133125,1410004 ~ 1480004,11.070000 ~ 12.700000,1.383750 ~ 1.587500,0 ~ 3,38 M 674 K 186 B,15 M 22 K 659 B
Thu Apr 15 08:24:00 2021,26974584,0,1480000,143753,143753,143753,143753,143753,143753,0,0,2890,2026,4003,140556,1485065 ~ 1560004,11.480000 ~ 12.760000,1.435000 ~ 1.595000,0,40 M 131 K 454 B,15 M 497 K 765 B
Thu Apr 15 08:24:01 2021,26974584,1,1500000,145424,145424,145424,145424,145424,145424,0,0,3094,2484,4102,140556,1485065 ~ 1560004,11.480000 ~ 12.760000,1.435000 ~ 1.595000,0,40 M 131 K 454 B,15 M 497 K 765 B
Thu Apr 15 08:24:02 2021,26974584,2,1510000,145815,145815,145815,145815,145815,145815,0,0,3478,2628,4309,140556,1485065 ~ 1560004,11.480000 ~ 12.760000,1.435000 ~ 1.595000,0,40 M 131 K 454 B,15 M 497 K 765 B
Thu Apr 15 08:24:03 2021,26974584,3,1520000,146649,146649,146649,146649,146649,146649,0,0,3603,2882,4783,140556,1485065 ~ 1560004,11.480000 ~ 12.760000,1.435000 ~ 1.595000,0,40 M 131 K 454 B,15 M 497 K 765 B
Thu Apr 15 08:24:04 2021,26974584,4,1540000,147725,147725,147725,147725,147725,147725,0,0,4148,3441,5653,140556,1485065 ~ 1560004,11.480000 ~ 12.760000,1.435000 ~ 1.595000,0,40 M 131 K 454 B,15 M 497 K 765 B
Thu Apr 15 08:24:05 2021,26974584,5,1550000,148776,148776,148776,148776,148776,148776,0,0,4146,3507,5700,140556,1485065 ~ 1560004,11.480000 ~ 12.760000,1.435000 ~ 1.595000,0,40 M 131 K 454 B,15 M 497 K 765 B
