Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Apr 15 09:55:03 2021,26974675,3,140000,133565,133565,133565,133565,133565,133565,0,0,424,261,537,61238,100004 ~ 180004,3.170000 ~ 8.140000,0.396250 ~ 1.017500,0,44 M 581 K 909 B,16 M 842 K 173 B
Thu Apr 15 09:55:04 2021,26974675,4,160000,151854,151854,151854,151854,151854,151854,0,0,478,319,610,61238,100004 ~ 180004,3.170000 ~ 8.140000,0.396250 ~ 1.017500,0,44 M 581 K 909 B,16 M 842 K 173 B
Thu Apr 15 09:55:05 2021,26974675,5,170000,160037,160037,160037,160037,160037,160037,0,0,565,390,665,61238,100004 ~ 180004,3.170000 ~ 8.140000,0.396250 ~ 1.017500,0,44 M 581 K 909 B,16 M 842 K 173 B
Thu Apr 15 09:56:00 2021,26974676,0,180000,168554,168554,168554,168554,168554,168554,0,0,621,457,742,135923,180004 ~ 250004,8.140000 ~ 12.540000,1.017500 ~ 1.567500,0,56 M 653 K 11 B,21 M 110 K 965 B
Thu Apr 15 09:56:01 2021,26974676,1,190000,176342,176342,176342,176342,176342,176342,0,0,717,560,834,135923,180004 ~ 250004,8.140000 ~ 12.540000,1.017500 ~ 1.567500,0,56 M 653 K 11 B,21 M 110 K 965 B
Thu Apr 15 09:56:02 2021,26974676,2,200000,184002,184002,184002,184002,184002,184002,0,0,812,615,977,135923,180004 ~ 250004,8.140000 ~ 12.540000,1.017500 ~ 1.567500,0,56 M 653 K 11 B,21 M 110 K 965 B
Thu Apr 15 09:56:03 2021,26974676,3,220000,199168,199168,199168,199168,199168,199168,0,0,988,774,1140,135923,180004 ~ 250004,8.140000 ~ 12.540000,1.017500 ~ 1.567500,0,56 M 653 K 11 B,21 M 110 K 965 B
Thu Apr 15 09:56:05 2021,26974676,5,230000,201304,198456,204152,201304,198456,204152,0,0,1368,980,1820,135923,180004 ~ 250004,8.140000 ~ 12.540000,1.017500 ~ 1.567500,0,56 M 653 K 11 B,21 M 110 K 965 B
Thu Apr 15 09:57:00 2021,26974677,0,260000,217008,217008,217008,217008,217008,217008,0,0,1924,1606,2179,196631,260004 ~ 330004,12.340000 ~ 14.420000,1.542500 ~ 1.802500,0 ~ 3,60 M 508 K 946 B,22 M 569 K 843 B
Thu Apr 15 09:57:01 2021,26974677,1,270000,217904,217904,217904,217904,217904,217904,0,0,2333,1973,2632,196631,260004 ~ 330004,12.340000 ~ 14.420000,1.542500 ~ 1.802500,0 ~ 3,60 M 508 K 946 B,22 M 569 K 843 B
Thu Apr 15 09:57:02 2021,26974677,2,280000,217514,217514,217514,217514,217514,217514,0,0,2814,2437,3180,196631,260004 ~ 330004,12.340000 ~ 14.420000,1.542500 ~ 1.802500,0 ~ 3,60 M 508 K 946 B,22 M 569 K 843 B
Thu Apr 15 09:57:03 2021,26974677,3,300000,223845,223845,223845,223845,223845,223845,0,0,3345,2952,3642,196631,260004 ~ 330004,12.340000 ~ 14.420000,1.542500 ~ 1.802500,0 ~ 3,60 M 508 K 946 B,22 M 569 K 843 B
Thu Apr 15 09:57:04 2021,26974677,4,310000,223642,223642,223642,223642,223642,223642,0,0,3803,3394,4137,196631,260004 ~ 330004,12.340000 ~ 14.420000,1.542500 ~ 1.802500,0 ~ 3,60 M 508 K 946 B,22 M 569 K 843 B
Thu Apr 15 09:57:05 2021,26974677,5,320000,222686,222686,222686,222686,222686,222686,0,0,4312,3946,4664,196631,260004 ~ 330004,12.340000 ~ 14.420000,1.542500 ~ 1.802500,0 ~ 3,60 M 508 K 946 B,22 M 569 K 843 B
Thu Apr 15 09:58:00 2021,26974678,0,330000,221598,221598,221598,221598,221598,221598,0,0,4834,4448,5184,223036,333629 ~ 410004,14.150000 ~ 15.700000,1.768750 ~ 1.962500,0 ~ 3,60 M 779 K 266 B,22 M 761 K 482 B
Thu Apr 15 09:58:01 2021,26974678,1,350000,226956,226956,226956,226956,226956,226956,0,0,5363,4979,5701,223036,333629 ~ 410004,14.150000 ~ 15.700000,1.768750 ~ 1.962500,0 ~ 3,60 M 779 K 266 B,22 M 761 K 482 B
Thu Apr 15 09:58:02 2021,26974678,2,360000,225813,225813,225813,225813,225813,225813,0,0,5883,5478,6166,223036,333629 ~ 410004,14.150000 ~ 15.700000,1.768750 ~ 1.962500,0 ~ 3,60 M 779 K 266 B,22 M 761 K 482 B
Thu Apr 15 09:58:03 2021,26974678,3,370000,224314,224314,224314,224314,224314,224314,0,0,6436,5962,6821,223036,333629 ~ 410004,14.150000 ~ 15.700000,1.768750 ~ 1.962500,0 ~ 3,60 M 779 K 266 B,22 M 761 K 482 B
Thu Apr 15 09:58:04 2021,26974678,4,390000,229205,229205,229205,229205,229205,229205,0,0,6957,6577,7287,223036,333629 ~ 410004,14.150000 ~ 15.700000,1.768750 ~ 1.962500,0 ~ 3,60 M 779 K 266 B,22 M 761 K 482 B
Thu Apr 15 09:58:05 2021,26974678,5,400000,227757,227757,227757,227757,227757,227757,0,0,7503,7064,7817,223036,333629 ~ 410004,14.150000 ~ 15.700000,1.768750 ~ 1.962500,0 ~ 3,60 M 779 K 266 B,22 M 761 K 482 B
Thu Apr 15 09:59:00 2021,26974679,0,410000,224903,224903,224903,224903,224903,224903,0,0,8171,7666,8555,227161,410004 ~ 488936,15.320000 ~ 16.809999,1.915000 ~ 2.101250,0 ~ 2,60 M 940 K 362 B,22 M 947 K 693 B
Thu Apr 15 09:59:01 2021,26974679,1,420000,224005,224005,224005,224005,224005,224005,0,0,8692,8320,8998,227161,410004 ~ 488936,15.320000 ~ 16.809999,1.915000 ~ 2.101250,0 ~ 2,60 M 940 K 362 B,22 M 947 K 693 B
Thu Apr 15 09:59:02 2021,26974679,2,430000,223889,223889,223889,223889,223889,223889,0,0,9146,8810,9556,227161,410004 ~ 488936,15.320000 ~ 16.809999,1.915000 ~ 2.101250,0 ~ 2,60 M 940 K 362 B,22 M 947 K 693 B
Thu Apr 15 09:59:03 2021,26974679,3,450000,227381,227381,227381,227381,227381,227381,0,0,9731,9375,10112,227161,410004 ~ 488936,15.320000 ~ 16.809999,1.915000 ~ 2.101250,0 ~ 2,60 M 940 K 362 B,22 M 947 K 693 B
Thu Apr 15 09:59:04 2021,26974679,4,460000,225555,225555,225555,225555,225555,225555,0,0,10334,9838,10672,227161,410004 ~ 488936,15.320000 ~ 16.809999,1.915000 ~ 2.101250,0 ~ 2,60 M 940 K 362 B,22 M 947 K 693 B
Thu Apr 15 09:59:05 2021,26974679,5,470000,222791,222791,222791,222791,222791,222791,0,0,11037,10498,11519,227161,410004 ~ 488936,15.320000 ~ 16.809999,1.915000 ~ 2.101250,0 ~ 2,60 M 940 K 362 B,22 M 947 K 693 B
Thu Apr 15 10:00:00 2021,26974680,0,490000,223571,223571,223571,223571,223571,223571,0,0,11859,11326,12315,225805,490004 ~ 573926,16.059999 ~ 17.830000,2.007500 ~ 2.228750,0 ~ 1,60 M 198 K 392 B,23 M 180 K 812 B
Thu Apr 15 10:00:01 2021,26974680,1,500000,221689,221689,221689,221689,221689,221689,0,0,12494,12096,12858,225805,490004 ~ 573926,16.059999 ~ 17.830000,2.007500 ~ 2.228750,0 ~ 1,60 M 198 K 392 B,23 M 180 K 812 B
Thu Apr 15 10:00:02 2021,26974680,2,520000,223166,223166,223166,223166,223166,223166,0,0,13239,12694,13782,225805,490004 ~ 573926,16.059999 ~ 17.830000,2.007500 ~ 2.228750,0 ~ 1,60 M 198 K 392 B,23 M 180 K 812 B
Thu Apr 15 10:00:03 2021,26974680,3,540000,223834,223834,223834,223834,223834,223834,0,0,14067,13637,14541,225805,490004 ~ 573926,16.059999 ~ 17.830000,2.007500 ~ 2.228750,0 ~ 1,60 M 198 K 392 B,23 M 180 K 812 B
Thu Apr 15 10:00:04 2021,26974680,4,550000,222568,222568,222568,222568,222568,222568,0,0,14653,14158,15103,225805,490004 ~ 573926,16.059999 ~ 17.830000,2.007500 ~ 2.228750,0 ~ 1,60 M 198 K 392 B,23 M 180 K 812 B
Thu Apr 15 10:00:05 2021,26974680,5,560000,220292,220292,220292,220292,220292,220292,0,0,15360,14894,15834,225805,490004 ~ 573926,16.059999 ~ 17.830000,2.007500 ~ 2.228750,0 ~ 1,60 M 198 K 392 B,23 M 180 K 812 B
Thu Apr 15 10:01:00 2021,26974681,0,580000,221775,221775,221775,221775,221775,221775,0,0,16093,15533,16473,222953,580004 ~ 590004,17.459999 ~ 18.150000,2.182500 ~ 2.268750,0 ~ 5,59 M 942 K 292 B,23 M 404 K 567 B
Thu Apr 15 10:01:05 2021,26974681,5,590000,224105,223489,224574,224105,223489,224574,0,0,16268,15953,16509,222953,580004 ~ 590004,17.459999 ~ 18.150000,2.182500 ~ 2.268750,0 ~ 5,59 M 942 K 292 B,23 M 404 K 567 B
